.index,.value,.conf_lo,.conf_hi,Month,Entrada,Corriente
18/06/2023,3.81266057,-0.510697915,8.136019054,12 months,I3,Promedio
19/06/2023,3.433880593,-0.889477892,7.757239078,12 months,I3,Promedio
20/06/2023,3.644504496,-0.678853989,7.96786298,12 months,I3,Promedio
21/06/2023,3.501162649,-0.822195836,7.824521133,12 months,I3,Promedio
22/06/2023,3.711554096,-0.611804389,8.034912581,12 months,I3,Promedio
23/06/2023,3.59132903,-0.732029454,7.914687515,12 months,I3,Promedio
24/06/2023,3.608038857,-0.715319628,7.931397342,12 months,I3,Promedio
25/06/2023,4.049593503,-0.273764982,8.372951987,12 months,I3,Promedio
26/06/2023,3.662624951,-0.660733534,7.985983436,12 months,I3,Promedio
27/06/2023,3.864939805,-0.45841868,8.18829829,12 months,I3,Promedio
28/06/2023,3.713181415,-0.610177069,8.0365399,12 months,I3,Promedio
29/06/2023,3.915061948,-0.408296537,8.238420433,12 months,I3,Promedio
30/06/2023,3.786244842,-0.537113643,8.109603327,12 months,I3,Promedio
01/07/2023,4.100750349,-0.222608136,8.424108834,12 months,I3,Promedio
02/07/2023,4.112968076,-0.210390409,8.436326561,12 months,I3,Promedio
03/07/2023,3.717244481,-0.606114004,8.040602966,12 months,I3,Promedio
04/07/2023,3.910776943,-0.412581542,8.234135428,12 months,I3,Promedio
05/07/2023,3.968482134,-0.354876351,8.291840619,12 months,I3,Promedio
06/07/2023,4.161566169,-0.161792316,8.484924654,12 months,I3,Promedio
07/07/2023,3.805705984,-0.517652501,8.129064469,12 months,I3,Promedio
08/07/2023,3.804999353,-0.518359132,8.128357838,12 months,I3,Promedio
09/07/2023,3.942215613,-0.381142871,8.265574098,12 months,I3,Promedio
10/07/2023,3.537828709,-0.785529776,7.861187194,12 months,I3,Promedio
11/07/2023,3.722764327,-0.600594158,8.046122812,12 months,I3,Promedio
12/07/2023,3.771952165,-0.55140632,8.095310649,12 months,I3,Promedio
13/07/2023,3.956611205,-0.36674728,8.27996969,12 months,I3,Promedio
14/07/2023,3.592431072,-0.730927413,7.915789557,12 months,I3,Promedio
15/07/2023,3.583522032,-0.739836452,7.906880517,12 months,I3,Promedio
16/07/2023,3.85412609,-0.469232395,8.177484574,12 months,I3,Promedio
17/07/2023,3.441808435,-0.88155005,7.76516692,12 months,I3,Promedio
18/07/2023,3.618966927,-0.704391558,7.942325412,12 months,I3,Promedio
19/07/2023,3.660542765,-0.66281572,7.98390125,12 months,I3,Promedio
20/07/2023,3.837766141,-0.485592343,8.161124626,12 months,I3,Promedio
21/07/2023,3.466337578,-0.857020907,7.789696063,12 months,I3,Promedio
22/07/2023,3.45037791,-0.872980575,7.773736395,12 months,I3,Promedio
23/07/2023,3.38271437,-0.940644114,7.706072855,12 months,I3,Promedio
24/07/2023,2.963772002,-1.359586483,7.287130487,12 months,I3,Promedio
25/07/2023,3.134533156,-1.188825328,7.457891641,12 months,I3,Promedio
26/07/2023,3.169948129,-1.153410356,7.493306614,12 months,I3,Promedio
27/07/2023,3.341255803,-0.982102682,7.664614288,12 months,I3,Promedio
28/07/2023,2.964164974,-1.359193511,7.287523458,12 months,I3,Promedio
29/07/2023,2.942804317,-1.380554168,7.266162802,12 months,I3,Promedio
30/07/2023,3.20143346,-1.121925025,7.524791945,12 months,I3,Promedio
31/07/2023,2.777634404,-1.545724081,7.100992888,12 months,I3,Promedio
01/08/2023,2.37815883,-1.945199655,6.701517314,12 months,I3,Promedio
02/08/2023,2.661408155,-1.66195033,6.98476664,12 months,I3,Promedio
03/08/2023,2.828722993,-1.494635492,7.152081478,12 months,I3,Promedio
04/08/2023,2.666197788,-1.657160697,6.989556272,12 months,I3,Promedio
05/08/2023,2.641446174,-1.681912311,6.964804659,12 months,I3,Promedio
06/08/2023,2.755531208,-1.567827276,7.078889693,12 months,I3,Promedio
07/08/2023,2.110699412,-2.212659072,6.434057897,12 months,I3,Promedio
08/08/2023,2.274426807,-2.048931678,6.597785291,12 months,I3,Promedio
09/08/2023,2.303412398,-2.019946087,6.626770883,12 months,I3,Promedio
10/08/2023,2.468902567,-1.854455918,6.792261051,12 months,I3,Promedio
11/08/2023,2.30487238,-2.018486105,6.628230865,12 months,I3,Promedio
12/08/2023,2.278936399,-2.044422085,6.602294884,12 months,I3,Promedio
13/08/2023,2.056746277,-2.266612208,6.380104762,12 months,I3,Promedio
14/08/2023,1.411372027,-2.911986458,5.734730511,12 months,I3,Promedio
15/08/2023,1.574877219,-2.748481265,5.898235704,12 months,I3,Promedio
16/08/2023,1.603959701,-2.719398784,5.927318186,12 months,I3,Promedio
17/08/2023,1.769864174,-2.553494311,6.093222659,12 months,I3,Promedio
18/08/2023,1.606563516,-2.716794968,5.929922001,12 months,I3,Promedio
19/08/2023,1.581669594,-2.741688891,5.905028079,12 months,I3,Promedio
20/08/2023,1.983150267,-2.340208217,6.306508752,12 months,I3,Promedio
21/08/2023,1.339433047,-2.983925438,5.662791532,12 months,I3,Promedio
22/08/2023,1.504896733,-2.818461752,5.828255218,12 months,I3,Promedio
23/08/2023,1.536234513,-2.787123972,5.859592998,12 months,I3,Promedio
24/08/2023,1.704685964,-2.618672521,6.028044448,12 months,I3,Promedio
25/08/2023,1.544218377,-2.779140108,5.867576862,12 months,I3,Promedio
26/08/2023,1.522437584,-2.800920901,5.845796069,12 months,I3,Promedio
27/08/2023,1.781857766,-2.541500719,6.10521625,12 months,I3,Promedio
28/08/2023,1.141793946,-3.181564538,5.465152431,12 months,I3,Promedio
29/08/2023,1.311170408,-3.012188077,5.634528893,12 months,I3,Promedio
30/08/2023,1.346672628,-2.976685857,5.670031113,12 months,I3,Promedio
31/08/2023,1.519532086,-2.803826399,5.84289057,12 months,I3,Promedio
01/09/2023,1.224739267,-3.098619218,5.548097751,12 months,I3,Promedio
02/09/2023,1.409524518,-2.913833967,5.732883002,12 months,I3,Promedio
03/09/2023,1.055698605,-3.26765988,5.37905709,12 months,I3,Promedio
04/09/2023,0.639188702,-3.684169783,4.962547187,12 months,I3,Promedio
05/09/2023,0.814057128,-3.509301357,5.137415613,12 months,I3,Promedio
06/09/2023,0.855239069,-3.468119416,5.178597554,12 months,I3,Promedio
07/09/2023,0.815695863,-3.507662621,5.139054348,12 months,I3,Promedio
08/09/2023,0.66589531,-3.657463174,4.989253795,12 months,I3,Promedio
09/09/2023,0.655163791,-3.668194694,4.978522275,12 months,I3,Promedio
10/09/2023,0.92599527,-3.397363214,5.249353755,12 months,I3,Promedio
11/09/2023,0.515943829,-3.807414656,4.839302314,12 months,I3,Promedio
12/09/2023,0.697392955,-3.62596553,5.02075144,12 months,I3,Promedio
12/05/2022,8.2853,NA,NA,1 month,I1,Máxima
13/05/2022,7.9209,NA,NA,1 month,I1,Máxima
14/05/2022,7.8059,NA,NA,1 month,I1,Máxima
15/05/2022,8.3226,NA,NA,1 month,I1,Máxima
16/05/2022,8.2425,NA,NA,1 month,I1,Máxima
17/05/2022,7.4124,NA,NA,1 month,I1,Máxima
18/05/2022,7.2685,NA,NA,1 month,I1,Máxima
19/05/2022,8.0998,NA,NA,1 month,I1,Máxima
20/05/2022,6.9204,NA,NA,1 month,I1,Máxima
21/05/2022,6.393,NA,NA,1 month,I1,Máxima
24/05/2022,5.5284,NA,NA,1 month,I1,Máxima
25/05/2022,7.7471,NA,NA,1 month,I1,Máxima
26/05/2022,7.7745,NA,NA,1 month,I1,Máxima
31/05/2022,7.0426,NA,NA,1 month,I1,Máxima
01/06/2022,8.5266,NA,NA,1 month,I1,Máxima
02/06/2022,9.1904,NA,NA,1 month,I1,Máxima
03/06/2022,8.5312,NA,NA,1 month,I1,Máxima
04/06/2022,8.1761,NA,NA,1 month,I1,Máxima
05/06/2022,8.5134,NA,NA,1 month,I1,Máxima
06/06/2022,8.3103,NA,NA,1 month,I1,Máxima
07/06/2022,8.3093,NA,NA,1 month,I1,Máxima
08/06/2022,7.0774,NA,NA,1 month,I1,Máxima
09/06/2022,5.4976,NA,NA,1 month,I1,Máxima
10/06/2022,8.5427,NA,NA,1 month,I1,Máxima
11/06/2022,8.5258,NA,NA,1 month,I1,Máxima
12/06/2022,7.7399,NA,NA,1 month,I1,Máxima
13/06/2022,7.6809,NA,NA,1 month,I1,Máxima
14/06/2022,5.0471,NA,NA,1 month,I1,Máxima
15/06/2022,8.3559,NA,NA,1 month,I1,Máxima
16/06/2022,7.8813,NA,NA,1 month,I1,Máxima
17/06/2022,7.7703,NA,NA,1 month,I1,Máxima
18/06/2022,6.6392,NA,NA,1 month,I1,Máxima
19/06/2022,8.3805,NA,NA,1 month,I1,Máxima
20/06/2022,7.9822,NA,NA,1 month,I1,Máxima
21/06/2022,5.4156,NA,NA,1 month,I1,Máxima
22/06/2022,6.6577,NA,NA,1 month,I1,Máxima
23/06/2022,7.615,NA,NA,1 month,I1,Máxima
24/06/2022,8.5209,NA,NA,1 month,I1,Máxima
25/06/2022,6.3722,NA,NA,1 month,I1,Máxima
26/06/2022,7.8734,NA,NA,1 month,I1,Máxima
27/06/2022,8.369,NA,NA,1 month,I1,Máxima
28/06/2022,7.812,NA,NA,1 month,I1,Máxima
29/06/2022,7.6875,NA,NA,1 month,I1,Máxima
30/06/2022,7.9503,NA,NA,1 month,I1,Máxima
01/07/2022,6.6907,NA,NA,1 month,I1,Máxima
02/07/2022,7.0334,NA,NA,1 month,I1,Máxima
03/07/2022,7.3352,NA,NA,1 month,I1,Máxima
04/07/2022,7.2639,NA,NA,1 month,I1,Máxima
05/07/2022,8.521,NA,NA,1 month,I1,Máxima
06/07/2022,7.1948,NA,NA,1 month,I1,Máxima
07/07/2022,6.2469,NA,NA,1 month,I1,Máxima
08/07/2022,6.6214,NA,NA,1 month,I1,Máxima
09/07/2022,7.9518,NA,NA,1 month,I1,Máxima
10/07/2022,8.5615,NA,NA,1 month,I1,Máxima
11/07/2022,7.6402,NA,NA,1 month,I1,Máxima
12/07/2022,6.8405,NA,NA,1 month,I1,Máxima
13/07/2022,6.5981,NA,NA,1 month,I1,Máxima
14/07/2022,7.8688,NA,NA,1 month,I1,Máxima
15/07/2022,4.0031,NA,NA,1 month,I1,Máxima
16/07/2022,7.5306,NA,NA,1 month,I1,Máxima
17/07/2022,8.6341,NA,NA,1 month,I1,Máxima
18/07/2022,2.9214,NA,NA,1 month,I1,Máxima
19/07/2022,8.0573,NA,NA,1 month,I1,Máxima
20/07/2022,8.8906,NA,NA,1 month,I1,Máxima
21/07/2022,8.58,NA,NA,1 month,I1,Máxima
22/07/2022,7.3777,NA,NA,1 month,I1,Máxima
23/07/2022,8.2083,NA,NA,1 month,I1,Máxima
24/07/2022,8.4436,NA,NA,1 month,I1,Máxima
25/07/2022,5.5959,NA,NA,1 month,I1,Máxima
26/07/2022,8.6809,NA,NA,1 month,I1,Máxima
27/07/2022,7.126,NA,NA,1 month,I1,Máxima
28/07/2022,7.5951,NA,NA,1 month,I1,Máxima
29/07/2022,5.6235,NA,NA,1 month,I1,Máxima
30/07/2022,7.9302,NA,NA,1 month,I1,Máxima
31/07/2022,8.7485,NA,NA,1 month,I1,Máxima
01/08/2022,0.4536,NA,NA,1 month,I1,Máxima
02/08/2022,7.4849,NA,NA,1 month,I1,Máxima
03/08/2022,8.8563,NA,NA,1 month,I1,Máxima
04/08/2022,7.8032,NA,NA,1 month,I1,Máxima
05/08/2022,8.2293,NA,NA,1 month,I1,Máxima
06/08/2022,7.927,NA,NA,1 month,I1,Máxima
07/08/2022,7.6042,NA,NA,1 month,I1,Máxima
08/08/2022,8.8949,NA,NA,1 month,I1,Máxima
09/08/2022,8.3672,NA,NA,1 month,I1,Máxima
10/08/2022,7.1123,NA,NA,1 month,I1,Máxima
11/08/2022,7.9797,NA,NA,1 month,I1,Máxima
12/08/2022,7.3747,NA,NA,1 month,I1,Máxima
13/08/2022,7.1039,NA,NA,1 month,I1,Máxima
14/08/2022,7.3011,NA,NA,1 month,I1,Máxima
15/08/2022,7.0538,NA,NA,1 month,I1,Máxima
16/08/2022,6.001,NA,NA,1 month,I1,Máxima
17/08/2022,6.7356,NA,NA,1 month,I1,Máxima
18/08/2022,6.5274,NA,NA,1 month,I1,Máxima
19/08/2022,7.1879,NA,NA,1 month,I1,Máxima
20/08/2022,8.5928,NA,NA,1 month,I1,Máxima
21/08/2022,7.1306,NA,NA,1 month,I1,Máxima
22/08/2022,5.6442,NA,NA,1 month,I1,Máxima
23/08/2022,9.2589,NA,NA,1 month,I1,Máxima
24/08/2022,6.996,NA,NA,1 month,I1,Máxima
25/08/2022,8.2703,NA,NA,1 month,I1,Máxima
26/08/2022,8.269,NA,NA,1 month,I1,Máxima
27/08/2022,6.9931,NA,NA,1 month,I1,Máxima
28/08/2022,7.5712,NA,NA,1 month,I1,Máxima
29/08/2022,7.3784,NA,NA,1 month,I1,Máxima
30/08/2022,8.8969,NA,NA,1 month,I1,Máxima
31/08/2022,7.184,NA,NA,1 month,I1,Máxima
01/09/2022,8.321,NA,NA,1 month,I1,Máxima
02/09/2022,9.1808,NA,NA,1 month,I1,Máxima
03/09/2022,8.7898,NA,NA,1 month,I1,Máxima
04/09/2022,8.7055,NA,NA,1 month,I1,Máxima
05/09/2022,9.0707,NA,NA,1 month,I1,Máxima
06/09/2022,5.9317,NA,NA,1 month,I1,Máxima
07/09/2022,9.0339,NA,NA,1 month,I1,Máxima
08/09/2022,4.7936,NA,NA,1 month,I1,Máxima
09/09/2022,7.7561,NA,NA,1 month,I1,Máxima
10/09/2022,8.6279,NA,NA,1 month,I1,Máxima
11/09/2022,7.2887,NA,NA,1 month,I1,Máxima
12/09/2022,5.0065,NA,NA,1 month,I1,Máxima
13/09/2022,7.529359082,4.575381347,10.48333682,1 month,I1,Máxima
14/09/2022,7.415316979,4.461339244,10.36929471,1 month,I1,Máxima
15/09/2022,7.363532306,4.409554571,10.31751004,1 month,I1,Máxima
16/09/2022,7.154961829,4.200984094,10.10893956,1 month,I1,Máxima
17/09/2022,8.270040711,5.316062975,11.22401845,1 month,I1,Máxima
18/09/2022,8.585738622,5.631760886,11.53971636,1 month,I1,Máxima
19/09/2022,7.444582474,4.490604739,10.39856021,1 month,I1,Máxima
20/09/2022,8.020985231,5.067007496,10.97496297,1 month,I1,Máxima
21/09/2022,7.897201307,4.943223572,10.85117904,1 month,I1,Máxima
22/09/2022,7.835919387,4.881941651,10.78989712,1 month,I1,Máxima
23/09/2022,7.618112208,4.664134472,10.57208994,1 month,I1,Máxima
24/09/2022,7.035890168,4.081912433,9.989867904,1 month,I1,Máxima
25/09/2022,7.342918677,4.388940941,10.29689641,1 month,I1,Máxima
26/09/2022,6.193398962,3.239421227,9.147376697,1 month,I1,Máxima
27/09/2022,6.761758123,3.807780387,9.715735858,1 month,I1,Máxima
28/09/2022,6.630264189,3.676286453,9.584241924,1 month,I1,Máxima
29/09/2022,6.561618915,3.60764118,9.515596651,1 month,I1,Máxima
30/09/2022,6.336807546,3.382829811,9.290785282,1 month,I1,Máxima
01/10/2022,6.648062916,3.694085181,9.602040652,1 month,I1,Máxima
02/10/2022,8.89982092,5.945843184,11.85379866,1 month,I1,Máxima
03/10/2022,7.744443563,4.790465827,10.6984213,1 month,I1,Máxima
04/10/2022,8.307348197,5.353370461,11.26132593,1 month,I1,Máxima
05/10/2022,8.580925087,5.626947352,11.53490282,1 month,I1,Máxima
06/10/2022,8.507658975,5.553681239,11.46163671,1 month,I1,Máxima
07/10/2022,7.868543109,4.914565374,10.82252084,1 month,I1,Máxima
08/10/2022,8.035181266,5.081203531,10.989159,1 month,I1,Máxima
09/10/2022,8.332647009,5.378669274,11.28662474,1 month,I1,Máxima
10/10/2022,7.174406546,4.220428811,10.12838428,1 month,I1,Máxima
11/10/2022,7.734902128,4.780924392,10.68887986,1 month,I1,Máxima
12/10/2022,8.006528386,5.05255065,10.96050612,1 month,I1,Máxima
12/05/2022,8.2853,NA,NA,2 months,I1,Máxima
13/05/2022,7.9209,NA,NA,2 months,I1,Máxima
14/05/2022,7.8059,NA,NA,2 months,I1,Máxima
15/05/2022,8.3226,NA,NA,2 months,I1,Máxima
16/05/2022,8.2425,NA,NA,2 months,I1,Máxima
17/05/2022,7.4124,NA,NA,2 months,I1,Máxima
18/05/2022,7.2685,NA,NA,2 months,I1,Máxima
19/05/2022,8.0998,NA,NA,2 months,I1,Máxima
20/05/2022,6.9204,NA,NA,2 months,I1,Máxima
21/05/2022,6.393,NA,NA,2 months,I1,Máxima
24/05/2022,5.5284,NA,NA,2 months,I1,Máxima
25/05/2022,7.7471,NA,NA,2 months,I1,Máxima
26/05/2022,7.7745,NA,NA,2 months,I1,Máxima
31/05/2022,7.0426,NA,NA,2 months,I1,Máxima
01/06/2022,8.5266,NA,NA,2 months,I1,Máxima
02/06/2022,9.1904,NA,NA,2 months,I1,Máxima
03/06/2022,8.5312,NA,NA,2 months,I1,Máxima
04/06/2022,8.1761,NA,NA,2 months,I1,Máxima
05/06/2022,8.5134,NA,NA,2 months,I1,Máxima
06/06/2022,8.3103,NA,NA,2 months,I1,Máxima
07/06/2022,8.3093,NA,NA,2 months,I1,Máxima
08/06/2022,7.0774,NA,NA,2 months,I1,Máxima
09/06/2022,5.4976,NA,NA,2 months,I1,Máxima
10/06/2022,8.5427,NA,NA,2 months,I1,Máxima
11/06/2022,8.5258,NA,NA,2 months,I1,Máxima
12/06/2022,7.7399,NA,NA,2 months,I1,Máxima
13/06/2022,7.6809,NA,NA,2 months,I1,Máxima
14/06/2022,5.0471,NA,NA,2 months,I1,Máxima
15/06/2022,8.3559,NA,NA,2 months,I1,Máxima
16/06/2022,7.8813,NA,NA,2 months,I1,Máxima
17/06/2022,7.7703,NA,NA,2 months,I1,Máxima
18/06/2022,6.6392,NA,NA,2 months,I1,Máxima
19/06/2022,8.3805,NA,NA,2 months,I1,Máxima
20/06/2022,7.9822,NA,NA,2 months,I1,Máxima
21/06/2022,5.4156,NA,NA,2 months,I1,Máxima
22/06/2022,6.6577,NA,NA,2 months,I1,Máxima
23/06/2022,7.615,NA,NA,2 months,I1,Máxima
24/06/2022,8.5209,NA,NA,2 months,I1,Máxima
25/06/2022,6.3722,NA,NA,2 months,I1,Máxima
26/06/2022,7.8734,NA,NA,2 months,I1,Máxima
27/06/2022,8.369,NA,NA,2 months,I1,Máxima
28/06/2022,7.812,NA,NA,2 months,I1,Máxima
29/06/2022,7.6875,NA,NA,2 months,I1,Máxima
30/06/2022,7.9503,NA,NA,2 months,I1,Máxima
01/07/2022,6.6907,NA,NA,2 months,I1,Máxima
02/07/2022,7.0334,NA,NA,2 months,I1,Máxima
03/07/2022,7.3352,NA,NA,2 months,I1,Máxima
04/07/2022,7.2639,NA,NA,2 months,I1,Máxima
05/07/2022,8.521,NA,NA,2 months,I1,Máxima
06/07/2022,7.1948,NA,NA,2 months,I1,Máxima
07/07/2022,6.2469,NA,NA,2 months,I1,Máxima
08/07/2022,6.6214,NA,NA,2 months,I1,Máxima
09/07/2022,7.9518,NA,NA,2 months,I1,Máxima
10/07/2022,8.5615,NA,NA,2 months,I1,Máxima
11/07/2022,7.6402,NA,NA,2 months,I1,Máxima
12/07/2022,6.8405,NA,NA,2 months,I1,Máxima
13/07/2022,6.5981,NA,NA,2 months,I1,Máxima
14/07/2022,7.8688,NA,NA,2 months,I1,Máxima
15/07/2022,4.0031,NA,NA,2 months,I1,Máxima
16/07/2022,7.5306,NA,NA,2 months,I1,Máxima
17/07/2022,8.6341,NA,NA,2 months,I1,Máxima
18/07/2022,2.9214,NA,NA,2 months,I1,Máxima
19/07/2022,8.0573,NA,NA,2 months,I1,Máxima
20/07/2022,8.8906,NA,NA,2 months,I1,Máxima
21/07/2022,8.58,NA,NA,2 months,I1,Máxima
22/07/2022,7.3777,NA,NA,2 months,I1,Máxima
23/07/2022,8.2083,NA,NA,2 months,I1,Máxima
24/07/2022,8.4436,NA,NA,2 months,I1,Máxima
25/07/2022,5.5959,NA,NA,2 months,I1,Máxima
26/07/2022,8.6809,NA,NA,2 months,I1,Máxima
27/07/2022,7.126,NA,NA,2 months,I1,Máxima
28/07/2022,7.5951,NA,NA,2 months,I1,Máxima
29/07/2022,5.6235,NA,NA,2 months,I1,Máxima
30/07/2022,7.9302,NA,NA,2 months,I1,Máxima
31/07/2022,8.7485,NA,NA,2 months,I1,Máxima
01/08/2022,0.4536,NA,NA,2 months,I1,Máxima
02/08/2022,7.4849,NA,NA,2 months,I1,Máxima
03/08/2022,8.8563,NA,NA,2 months,I1,Máxima
04/08/2022,7.8032,NA,NA,2 months,I1,Máxima
05/08/2022,8.2293,NA,NA,2 months,I1,Máxima
06/08/2022,7.927,NA,NA,2 months,I1,Máxima
07/08/2022,7.6042,NA,NA,2 months,I1,Máxima
08/08/2022,8.8949,NA,NA,2 months,I1,Máxima
09/08/2022,8.3672,NA,NA,2 months,I1,Máxima
10/08/2022,7.1123,NA,NA,2 months,I1,Máxima
11/08/2022,7.9797,NA,NA,2 months,I1,Máxima
12/08/2022,7.3747,NA,NA,2 months,I1,Máxima
13/08/2022,7.1039,NA,NA,2 months,I1,Máxima
14/08/2022,7.3011,NA,NA,2 months,I1,Máxima
15/08/2022,7.0538,NA,NA,2 months,I1,Máxima
16/08/2022,6.001,NA,NA,2 months,I1,Máxima
17/08/2022,6.7356,NA,NA,2 months,I1,Máxima
18/08/2022,6.5274,NA,NA,2 months,I1,Máxima
19/08/2022,7.1879,NA,NA,2 months,I1,Máxima
20/08/2022,8.5928,NA,NA,2 months,I1,Máxima
21/08/2022,7.1306,NA,NA,2 months,I1,Máxima
22/08/2022,5.6442,NA,NA,2 months,I1,Máxima
23/08/2022,9.2589,NA,NA,2 months,I1,Máxima
24/08/2022,6.996,NA,NA,2 months,I1,Máxima
25/08/2022,8.2703,NA,NA,2 months,I1,Máxima
26/08/2022,8.269,NA,NA,2 months,I1,Máxima
27/08/2022,6.9931,NA,NA,2 months,I1,Máxima
28/08/2022,7.5712,NA,NA,2 months,I1,Máxima
29/08/2022,7.3784,NA,NA,2 months,I1,Máxima
30/08/2022,8.8969,NA,NA,2 months,I1,Máxima
31/08/2022,7.184,NA,NA,2 months,I1,Máxima
01/09/2022,8.321,NA,NA,2 months,I1,Máxima
02/09/2022,9.1808,NA,NA,2 months,I1,Máxima
03/09/2022,8.7898,NA,NA,2 months,I1,Máxima
04/09/2022,8.7055,NA,NA,2 months,I1,Máxima
05/09/2022,9.0707,NA,NA,2 months,I1,Máxima
06/09/2022,5.9317,NA,NA,2 months,I1,Máxima
07/09/2022,9.0339,NA,NA,2 months,I1,Máxima
08/09/2022,4.7936,NA,NA,2 months,I1,Máxima
09/09/2022,7.7561,NA,NA,2 months,I1,Máxima
10/09/2022,8.6279,NA,NA,2 months,I1,Máxima
11/09/2022,7.2887,NA,NA,2 months,I1,Máxima
12/09/2022,5.0065,NA,NA,2 months,I1,Máxima
13/09/2022,7.529359082,4.575381347,10.48333682,2 months,I1,Máxima
14/09/2022,7.415316979,4.461339244,10.36929471,2 months,I1,Máxima
15/09/2022,7.363532306,4.409554571,10.31751004,2 months,I1,Máxima
16/09/2022,7.154961829,4.200984094,10.10893956,2 months,I1,Máxima
17/09/2022,8.270040711,5.316062975,11.22401845,2 months,I1,Máxima
18/09/2022,8.585738622,5.631760886,11.53971636,2 months,I1,Máxima
19/09/2022,7.444582474,4.490604739,10.39856021,2 months,I1,Máxima
20/09/2022,8.020985231,5.067007496,10.97496297,2 months,I1,Máxima
21/09/2022,7.897201307,4.943223572,10.85117904,2 months,I1,Máxima
22/09/2022,7.835919387,4.881941651,10.78989712,2 months,I1,Máxima
23/09/2022,7.618112208,4.664134472,10.57208994,2 months,I1,Máxima
24/09/2022,7.035890168,4.081912433,9.989867904,2 months,I1,Máxima
25/09/2022,7.342918677,4.388940941,10.29689641,2 months,I1,Máxima
26/09/2022,6.193398962,3.239421227,9.147376697,2 months,I1,Máxima
27/09/2022,6.761758123,3.807780387,9.715735858,2 months,I1,Máxima
28/09/2022,6.630264189,3.676286453,9.584241924,2 months,I1,Máxima
29/09/2022,6.561618915,3.60764118,9.515596651,2 months,I1,Máxima
30/09/2022,6.336807546,3.382829811,9.290785282,2 months,I1,Máxima
01/10/2022,6.648062916,3.694085181,9.602040652,2 months,I1,Máxima
02/10/2022,8.89982092,5.945843184,11.85379866,2 months,I1,Máxima
03/10/2022,7.744443563,4.790465827,10.6984213,2 months,I1,Máxima
04/10/2022,8.307348197,5.353370461,11.26132593,2 months,I1,Máxima
05/10/2022,8.580925087,5.626947352,11.53490282,2 months,I1,Máxima
06/10/2022,8.507658975,5.553681239,11.46163671,2 months,I1,Máxima
07/10/2022,7.868543109,4.914565374,10.82252084,2 months,I1,Máxima
08/10/2022,8.035181266,5.081203531,10.989159,2 months,I1,Máxima
09/10/2022,8.332647009,5.378669274,11.28662474,2 months,I1,Máxima
