Fecha,Hora,V1-2 (5 min),V2-3 (5 min),V3-1 (5 min),I1 (5 min),I2 (5 min),I3 (5 min),IN (5 min),P1 (5 min),P2 (5 min),P3 (5 min),PT (5 min),Hora,ST (5 min),V1-THD (5 min),V2-THD (5 min),V3-THD (5 min),I1-THD (5 min),I2-THD (5 min),I3-THD (5 min),IN-THD (5 min),kWh (5 min),Fecha y hora,I1-THD (5 min),I2-THD (5 min),I3-THD (5 min)
22/02/2022,20:25:00,433.5,432.7,434.8,0.2435,0.3809,0.6543,0.1981,24,-77,-102,0,08:25:00 p. m.,323,2.68,2.78,2.37,61.16,19.17,22.51,47.27,32.862,22/02/2022 20:25,0,0,0
22/02/2022,20:30:00,433.7,433.1,435.1,0.2445,0.3817,0.6579,0.203,24,-78,-100,0,08:30:00 p. m.,325,2.69,2.8,2.39,61.6,19.06,22.4,46.32,32.862,22/02/2022 20:30,0,0,0
22/02/2022,20:35:00,434.5,433.7,435.8,0.2467,0.3847,0.6628,0.2014,24,-78,-103,0,08:35:00 p. m.,328,2.64,2.77,2.32,60.83,19.04,22.18,44.63,32.862,22/02/2022 20:35,0,0,0
22/02/2022,20:40:00,434.6,433.9,436,0.2478,0.3869,0.6677,0.2008,25,-79,-104,0,08:40:00 p. m.,330,2.67,2.84,2.38,60.57,18.69,22.15,46.33,32.862,22/02/2022 20:40,0,0,0
22/02/2022,20:45:00,434.8,433.8,436,0.2469,0.3855,0.6642,0.2001,25,-79,-103,0,08:45:00 p. m.,328,2.74,2.77,2.45,59.91,19.02,22.21,45.53,32.862,22/02/2022 20:45,0,0,0
22/02/2022,20:50:00,434.4,433.5,435.8,0.2464,0.3839,0.6604,0.1981,24,-78,-103,0,08:50:00 p. m.,327,2.61,2.74,2.28,60.4,18.96,22.3,47.21,32.862,22/02/2022 20:50,0,0,0
22/02/2022,20:55:00,434.7,434,436.4,0.2489,0.3873,0.6707,0.203,25,-79,-103,0,08:55:00 p. m.,331,2.69,2.86,2.48,59.87,18.75,22.12,47.48,32.862,22/02/2022 20:55,0,0,0
22/02/2022,21:00:00,434.8,433.8,436.3,0.2467,0.3835,0.6602,0.2011,25,-78,-101,0,09:00:00 p. m.,327,2.65,2.74,2.37,60.57,19.09,22.14,47.22,32.862,22/02/2022 21:00,0,0,0
22/02/2022,21:05:00,433,432.3,434.6,0.2408,0.377,0.6443,0.1971,23,-76,-100,0,09:05:00 p. m.,319,2.73,2.87,2.48,61.76,19.29,22.64,47.89,32.862,22/02/2022 21:05,0,0,0
22/02/2022,21:10:00,433.5,433,435.3,0.2437,0.3797,0.6499,0.1966,24,-77,-101,0,09:10:00 p. m.,322,2.65,2.8,2.37,61.1,19.29,22.46,45.81,32.862,22/02/2022 21:10,0,0,0
22/02/2022,21:15:00,434.1,433.6,435.9,0.2459,0.3827,0.6572,0.1997,24,-78,-101,0,09:15:00 p. m.,325,2.74,2.98,2.52,60.54,18.8,22.23,46.82,32.862,22/02/2022 21:15,0,0,0
22/02/2022,21:20:00,434.7,433.9,436.1,0.2474,0.3829,0.6573,0.199,25,-78,-101,0,09:20:00 p. m.,326,2.67,2.79,2.42,59.7,19.11,22.24,46.4,32.862,22/02/2022 21:20,0,0,0
22/02/2022,21:25:00,434.9,434.2,436.4,0.2472,0.3825,0.6563,0.1974,25,-78,-101,0,09:25:00 p. m.,326,2.74,2.9,2.46,60.23,19.02,22.2,49.78,32.862,22/02/2022 21:25,0,0,0
22/02/2022,21:30:00,434.9,434.2,436.4,0.247,0.384,0.6604,0.1979,25,-78,-103,0,09:30:00 p. m.,327,2.76,2.9,2.43,59.98,18.97,22.2,48.65,32.862,22/02/2022 21:30,0,0,0
22/02/2022,21:35:00,435.4,434.6,436.8,0.2488,0.3866,0.6661,0.1987,25,-79,-104,0,09:35:00 p. m.,330,2.67,2.89,2.37,60.66,18.83,21.88,48.58,32.862,22/02/2022 21:35,0,0,0
22/02/2022,21:40:00,435.2,434.3,436.5,0.2462,0.3789,0.6487,0.2024,25,-78,-97,0,09:40:00 p. m.,323,2.78,2.89,2.5,61.03,19.08,22.35,46.06,32.862,22/02/2022 21:40,0,0,0
22/02/2022,21:45:00,434,433.1,435.3,0.2422,0.3717,0.6325,0.2033,24,-76,-92,0,09:45:00 p. m.,315,2.69,2.79,2.35,61.92,19.41,22.69,44.15,32.862,22/02/2022 21:45,0,0,0
22/02/2022,21:50:00,434.2,433.4,435.8,0.2437,0.3725,0.6336,0.2014,25,-77,-93,0,09:50:00 p. m.,316,2.87,3,2.5,60.92,19.01,22.83,46.07,32.862,22/02/2022 21:50,0,0,0
22/02/2022,21:55:00,434.5,433.7,435.9,0.2459,0.3808,0.6551,0.2046,25,-78,-97,0,09:55:00 p. m.,325,2.68,2.88,2.37,60.05,18.83,22.05,44.29,32.862,22/02/2022 21:55,0,0,0
22/02/2022,22:00:00,434.7,433.7,436.1,0.2457,0.3796,0.6517,0.2033,25,-78,-97,0,10:00:00 p. m.,323,2.8,2.89,2.51,60.56,18.89,22.13,47.56,32.862,22/02/2022 22:00,0,0,0
22/02/2022,22:05:00,434.8,433.9,436.3,0.2459,0.3787,0.6508,0.2054,25,-78,-95,0,10:05:00 p. m.,323,2.82,2.92,2.47,60.29,18.91,22.2,45.82,32.862,22/02/2022 22:05,0,0,0
22/02/2022,22:10:00,434.5,433.6,436,0.244,0.3756,0.6429,0.2043,25,-77,-94,0,10:10:00 p. m.,320,2.79,2.98,2.49,61.5,19.04,22.35,46.54,32.862,22/02/2022 22:10,0,0,0
22/02/2022,22:15:00,432.5,431.5,433.8,0.2365,0.3672,0.624,0.2034,23,-75,-90,0,10:15:00 p. m.,309,2.8,2.82,2.42,62.6,19.53,23.14,44.14,32.862,22/02/2022 22:15,0,0,0
22/02/2022,22:20:00,432.8,431.8,434.2,0.2382,0.3672,0.6235,0.2031,24,-75,-90,0,10:20:00 p. m.,310,2.75,2.8,2.37,62.54,19.48,23.03,44.03,32.862,22/02/2022 22:20,0,0,0
22/02/2022,22:25:00,432.7,431.9,434.3,0.2383,0.3668,0.622,0.2014,24,-75,-90,0,10:25:00 p. m.,309,2.89,2.91,2.47,61.7,19.35,23.3,45.22,32.862,22/02/2022 22:25,0,0,0
22/02/2022,22:30:00,433.1,432.2,434.7,0.2394,0.3685,0.6259,0.201,24,-75,-91,0,10:30:00 p. m.,311,2.79,2.91,2.38,61.35,19.38,23.05,44.55,32.862,22/02/2022 22:30,0,0,0
22/02/2022,22:35:00,433,432,434.4,0.2377,0.3643,0.6158,0.1993,24,-75,-89,0,10:35:00 p. m.,307,2.87,2.93,2.53,62.18,19.42,23.38,47.19,32.862,22/02/2022 22:35,0,0,0
22/02/2022,22:40:00,432.5,431.7,434,0.2357,0.3626,0.6133,0.2009,24,-74,-88,0,10:40:00 p. m.,305,2.94,2.92,2.5,62.26,19.64,23.44,45.39,32.862,22/02/2022 22:40,0,0,0
22/02/2022,22:45:00,432.8,432.1,434.4,0.2383,0.3682,0.6254,0.1995,24,-75,-92,0,10:45:00 p. m.,311,2.88,3.03,2.53,62.42,19.37,22.94,46.91,32.862,22/02/2022 22:45,0,0,0
22/02/2022,22:50:00,433,432.2,434.5,0.239,0.3708,0.6316,0.2028,24,-76,-92,0,10:50:00 p. m.,313,2.88,2.96,2.49,61.9,19.32,22.81,43.49,32.862,22/02/2022 22:50,0,0,0
22/02/2022,22:55:00,433.6,432.8,434.9,0.2408,0.3711,0.6325,0.2042,24,-76,-92,0,10:55:00 p. m.,314,2.81,2.85,2.42,62.03,19.29,22.66,44.15,32.862,22/02/2022 22:55,0,0,0
22/02/2022,23:00:00,433.2,432.6,434.7,0.2411,0.3711,0.6313,0.2012,24,-76,-92,0,11:00:00 p. m.,314,2.95,2.99,2.51,61.21,19.11,22.94,45.78,32.862,22/02/2022 23:00,0,0,0
22/02/2022,23:05:00,433.1,432.5,434.5,0.2399,0.3696,0.6288,0.2011,24,-76,-92,0,11:05:00 p. m.,313,2.76,2.88,2.38,61.16,19.3,22.86,44.32,32.862,22/02/2022 23:05,0,0,0
22/02/2022,23:10:00,433.8,433.1,435,0.2412,0.3725,0.635,0.2012,25,-76,-93,0,11:10:00 p. m.,316,2.88,2.99,2.51,61.22,19.02,22.67,46.99,32.862,22/02/2022 23:10,0,0,0
22/02/2022,23:15:00,434.5,433.8,435.9,0.2434,0.3733,0.6373,0.2025,25,-77,-93,0,11:15:00 p. m.,318,2.85,2.9,2.49,61.11,19.27,22.51,46.12,32.862,22/02/2022 23:15,0,0,0
22/02/2022,23:20:00,435.3,434.7,436.7,0.2464,0.3767,0.6453,0.2055,26,-78,-94,0,11:20:00 p. m.,322,2.93,3.04,2.51,61.33,18.96,22.21,47.33,32.862,22/02/2022 23:20,0,0,0
22/02/2022,23:25:00,435.5,434.9,437,0.2467,0.3757,0.6433,0.2074,26,-78,-92,0,11:25:00 p. m.,321,2.93,3.06,2.57,60.75,19.05,22.26,43.64,32.862,22/02/2022 23:25,0,0,0
22/02/2022,23:30:00,435.4,434.6,436.5,0.2456,0.3741,0.6383,0.2067,26,-78,-91,0,11:30:00 p. m.,319,2.87,2.97,2.52,61.34,19.07,22.45,44.31,32.862,22/02/2022 23:30,0,0,0
22/02/2022,23:35:00,434.7,434,436,0.2421,0.3704,0.6272,0.1995,25,-76,-92,0,11:35:00 p. m.,314,2.93,3.01,2.57,60.84,19.29,22.96,45.81,32.862,22/02/2022 23:35,0,0,0
22/02/2022,23:40:00,433.7,433.3,435.2,0.2421,0.371,0.6312,0.2004,25,-76,-92,0,11:40:00 p. m.,315,2.89,3.03,2.44,61.19,19.13,22.69,46.45,32.862,22/02/2022 23:40,0,0,0
22/02/2022,23:45:00,433.4,433,434.9,0.2408,0.3709,0.6314,0.1993,24,-76,-93,0,11:45:00 p. m.,314,2.98,3.1,2.64,61.16,19.08,22.83,47.14,32.862,22/02/2022 23:45,0,0,0
22/02/2022,23:50:00,432.5,431.9,433.7,0.2365,0.3667,0.6218,0.1987,23,-75,-92,0,11:50:00 p. m.,309,2.83,2.86,2.43,62.63,19.52,23.02,46.29,32.862,22/02/2022 23:50,0,0,0
22/02/2022,23:55:00,433,432.4,434.4,0.2389,0.3681,0.6246,0.2005,24,-75,-91,0,11:55:00 p. m.,311,2.99,2.96,2.58,62.38,19.37,22.98,46.31,32.862,22/02/2022 23:55,0,0,0
23/02/2022,0:00:00,433.6,432.8,434.9,0.2396,0.3675,0.6224,0.201,24,-75,-90,0,12:00:00 a. m.,311,2.93,2.88,2.42,62.31,19.5,22.96,44.12,32.862,23/02/2022 00:00,0,0,0
23/02/2022,0:05:00,433.5,432.7,434.9,0.2409,0.3705,0.6299,0.2015,24,-76,-92,0,12:05:00 a. m.,314,2.9,2.98,2.46,61.65,19.13,23,45.59,32.862,23/02/2022 00:05,0,0,0
23/02/2022,0:10:00,433.6,432.6,434.6,0.2405,0.3689,0.6258,0.1999,24,-76,-91,0,12:10:00 a. m.,312,2.85,2.89,2.45,61.12,19.44,23.03,44.62,32.862,23/02/2022 00:10,0,0,0
23/02/2022,0:15:00,434,433.2,435.2,0.2405,0.3673,0.6238,0.2021,25,-76,-89,0,12:15:00 a. m.,311,2.93,2.95,2.47,61.93,19.34,23.01,46.8,32.862,23/02/2022 00:15,0,0,0
23/02/2022,0:20:00,433.7,432.9,435.1,0.2398,0.3682,0.6269,0.2033,25,-76,-90,0,12:20:00 a. m.,312,3,3.09,2.52,61.35,19.16,23.07,45.7,32.862,23/02/2022 00:20,0,0,0
23/02/2022,0:25:00,433.8,433,435.1,0.2404,0.3727,0.6371,0.2033,24,-76,-93,0,12:25:00 a. m.,316,2.9,3,2.51,61.76,19.21,22.46,45.38,32.862,23/02/2022 00:25,0,0,0
23/02/2022,0:30:00,434.1,433.3,435.3,0.2409,0.3708,0.6315,0.2031,25,-76,-92,0,12:30:00 a. m.,314,3.02,3.03,2.57,62.03,19.16,22.64,45.7,32.862,23/02/2022 00:30,0,0,0
23/02/2022,0:35:00,433.5,432.7,434.9,0.2404,0.3711,0.631,0.2004,24,-76,-93,0,12:35:00 a. m.,314,2.93,2.96,2.44,61.9,19.25,22.59,44.21,32.862,23/02/2022 00:35,0,0,0
23/02/2022,0:40:00,434.1,433.4,435.5,0.2419,0.3733,0.6359,0.2007,24,-77,-94,0,12:40:00 a. m.,317,3.05,3.16,2.62,61.03,18.86,22.59,45.81,32.862,23/02/2022 00:40,0,0,0
23/02/2022,0:45:00,435.6,434.9,436.8,0.2467,0.3782,0.6479,0.2033,26,-78,-95,0,12:45:00 a. m.,323,2.91,3.05,2.56,59.94,18.86,22.18,44.32,32.862,23/02/2022 00:45,0,0,0
23/02/2022,0:50:00,434.8,434,436,0.2445,0.3741,0.639,0.2017,25,-77,-93,0,12:50:00 a. m.,319,2.96,2.96,2.45,61.12,19.04,22.49,47.56,32.862,23/02/2022 00:50,0,0,0
23/02/2022,0:55:00,434.3,433.7,435.7,0.2435,0.3744,0.6418,0.2045,25,-77,-93,0,12:55:00 a. m.,319,3.08,3.22,2.66,60.58,18.85,22.5,45.95,32.862,23/02/2022 00:55,0,0,0
23/02/2022,1:00:00,434.5,434,436,0.2443,0.3751,0.6432,0.2048,25,-77,-93,0,01:00:00 a. m.,320,3.02,3.13,2.65,61.06,19.1,22.22,45.24,32.862,23/02/2022 01:00,0,0,0
23/02/2022,1:05:00,434.5,434,436.1,0.2449,0.376,0.6465,0.209,26,-78,-92,0,01:05:00 a. m.,321,3.12,3.2,2.7,61.27,18.95,22.2,44.8,32.862,23/02/2022 01:05,0,0,0
23/02/2022,1:10:00,435.3,434.6,436.7,0.2455,0.3748,0.6407,0.2056,26,-78,-92,0,01:10:00 a. m.,320,3.05,3.16,2.64,61,19.12,22.29,43.39,32.862,23/02/2022 01:10,0,0,0
23/02/2022,1:15:00,435.7,435.1,437.3,0.248,0.3788,0.6501,0.2067,26,-79,-94,0,01:15:00 a. m.,324,3.16,3.34,2.74,60.16,18.63,22.2,45.13,32.862,23/02/2022 01:15,0,0,0
23/02/2022,1:20:00,433.6,433.1,435.3,0.2414,0.3717,0.6353,0.206,25,-77,-91,0,01:20:00 a. m.,316,2.97,3.12,2.65,60.61,19.18,22.6,42.43,32.862,23/02/2022 01:20,0,0,0
23/02/2022,1:25:00,433.6,432.9,434.8,0.2404,0.3738,0.6394,0.2023,24,-77,-94,0,01:25:00 a. m.,317,3.06,3.11,2.57,61.27,19.03,22.4,46.41,32.862,23/02/2022 01:25,0,0,0
23/02/2022,1:30:00,434.3,433.6,435.6,0.2417,0.3736,0.6392,0.2034,25,-77,-93,0,01:30:00 a. m.,318,3.15,3.3,2.69,60.55,18.93,22.51,45.95,32.862,23/02/2022 01:30,0,0,0
23/02/2022,1:35:00,434.3,433.8,435.7,0.2418,0.3717,0.634,0.2022,25,-76,-93,0,01:35:00 a. m.,316,3.01,3.22,2.65,61.61,19.17,22.47,46.26,32.862,23/02/2022 01:35,0,0,0
23/02/2022,1:40:00,433.5,433,434.9,0.2401,0.3724,0.6355,0.2019,24,-76,-94,0,01:40:00 a. m.,315,3.15,3.21,2.72,61.71,19.11,22.47,45.94,32.862,23/02/2022 01:40,0,0,0
23/02/2022,1:45:00,433.4,432.6,434.6,0.2387,0.3697,0.6288,0.2019,24,-76,-92,0,01:45:00 a. m.,312,3.07,3.11,2.56,61.81,19.42,22.61,43.8,32.862,23/02/2022 01:45,0,0,0
23/02/2022,1:50:00,433.4,432.4,434.5,0.2372,0.3666,0.6197,0.1991,24,-75,-91,0,01:50:00 a. m.,309,3.16,3.31,2.71,61.67,19.15,23.04,45.87,32.862,23/02/2022 01:50,0,0,0
23/02/2022,1:55:00,434.1,433.2,435.3,0.2408,0.3698,0.6303,0.2045,25,-76,-90,0,01:55:00 a. m.,314,3.07,3.21,2.77,60.38,19.24,22.61,43,32.862,23/02/2022 01:55,0,0,0
23/02/2022,2:00:00,433.6,432.9,435,0.2402,0.3705,0.6329,0.2042,25,-76,-91,0,02:00:00 a. m.,314,3.17,3.3,2.75,61.06,19.12,22.54,45.74,32.862,23/02/2022 02:00,0,0,0
23/02/2022,2:05:00,433,432.1,434.1,0.236,0.3663,0.6233,0.2023,24,-75,-90,0,02:05:00 a. m.,309,3.24,3.36,2.78,61.3,19.32,23.03,45.43,32.862,23/02/2022 02:05,0,0,0
23/02/2022,2:10:00,432.3,431.6,433.6,0.2338,0.3628,0.6158,0.2043,23,-74,-87,0,02:10:00 a. m.,305,3.2,3.33,2.75,62.85,19.52,23.1,44.98,32.862,23/02/2022 02:10,0,0,0
23/02/2022,2:15:00,432.1,431.6,433.5,0.2346,0.3651,0.6195,0.2014,23,-75,-90,0,02:15:00 a. m.,307,3.21,3.37,2.81,62.14,19.45,23.03,43.16,32.862,23/02/2022 02:15,0,0,0
23/02/2022,2:20:00,432.4,431.7,433.7,0.2359,0.3686,0.628,0.2025,23,-75,-92,0,02:20:00 a. m.,311,3.21,3.33,2.81,62.06,19.21,22.63,43.69,32.862,23/02/2022 02:20,0,0,0
23/02/2022,2:25:00,432.5,431.6,433.6,0.2349,0.3651,0.6175,0.1981,23,-74,-91,0,02:25:00 a. m.,307,3.32,3.36,2.8,61.42,19.36,23.2,45.41,32.862,23/02/2022 02:25,0,0,0
23/02/2022,2:30:00,432.6,431.9,434,0.2357,0.3653,0.6184,0.1978,23,-75,-91,0,02:30:00 a. m.,307,3.18,3.36,2.73,61.52,19.38,23.08,45.27,32.862,23/02/2022 02:30,0,0,0
23/02/2022,2:35:00,433.2,432.5,434.6,0.2372,0.3657,0.6193,0.1976,24,-75,-91,0,02:35:00 a. m.,309,3.25,3.43,2.92,61.5,19.22,23.09,47.39,32.862,23/02/2022 02:35,0,0,0
23/02/2022,2:40:00,434.1,433.6,435.6,0.2406,0.3696,0.6292,0.2005,25,-76,-92,0,02:40:00 a. m.,314,3.26,3.32,2.84,61.15,19.3,22.7,46.15,32.862,23/02/2022 02:40,0,0,0
23/02/2022,2:45:00,433.3,432.6,434.6,0.237,0.3643,0.6181,0.2029,24,-75,-88,0,02:45:00 a. m.,308,3.28,3.35,2.82,62.46,19.41,23.06,45.88,32.862,23/02/2022 02:45,0,0,0
23/02/2022,2:50:00,432.5,431.7,433.8,0.2345,0.3621,0.6107,0.1993,23,-74,-89,0,02:50:00 a. m.,304,3.22,3.34,2.72,62.36,19.6,23.31,43.33,32.862,23/02/2022 02:50,0,0,0
23/02/2022,2:55:00,432.4,431.9,434,0.2365,0.3657,0.6207,0.201,24,-75,-90,0,02:55:00 a. m.,308,3.17,3.29,2.76,62.36,19.4,23.04,44.28,32.862,23/02/2022 02:55,0,0,0
23/02/2022,3:00:00,432.5,432.2,434.2,0.2383,0.3694,0.6306,0.2036,24,-76,-91,0,03:00:00 a. m.,312,3.24,3.28,2.77,60.98,19.25,22.83,43.92,32.862,23/02/2022 03:00,0,0,0
23/02/2022,3:05:00,432.8,432,434.1,0.2368,0.3675,0.6251,0.2011,24,-75,-91,0,03:05:00 a. m.,310,3.08,3.29,2.66,61.1,19.28,22.88,43.82,32.862,23/02/2022 03:05,0,0,0
23/02/2022,3:10:00,432.9,432.2,434.4,0.2377,0.3705,0.6329,0.2015,24,-76,-93,0,03:10:00 a. m.,313,3.23,3.32,2.84,61.18,19.05,22.6,46.4,32.862,23/02/2022 03:10,0,0,0
23/02/2022,3:15:00,432.6,432.2,434.1,0.2373,0.3698,0.6316,0.2008,24,-76,-94,0,03:15:00 a. m.,313,3.25,3.32,2.79,61.15,19.24,22.6,45.63,32.862,23/02/2022 03:15,0,0,0
23/02/2022,3:20:00,432.3,431.9,433.8,0.2364,0.3679,0.6278,0.2021,24,-75,-92,0,03:20:00 a. m.,311,3.2,3.32,2.75,62.32,19.34,22.79,45.99,32.862,23/02/2022 03:20,0,0,0
23/02/2022,3:25:00,432.9,432.3,434.3,0.2371,0.3686,0.6286,0.2035,24,-75,-92,0,03:25:00 a. m.,312,3.18,3.34,2.78,61.57,19.33,22.75,42.83,32.862,23/02/2022 03:25,0,0,0
23/02/2022,3:30:00,433.1,432.4,434.5,0.2372,0.3664,0.6224,0.2034,24,-75,-89,0,03:30:00 a. m.,309,3.19,3.28,2.79,62.06,19.4,22.88,43.79,32.862,23/02/2022 03:30,0,0,0
23/02/2022,3:35:00,432.8,432.2,434.4,0.2371,0.3661,0.6231,0.2049,24,-75,-88,0,03:35:00 a. m.,309,3.3,3.33,2.82,61.14,19.34,23,43.57,32.862,23/02/2022 03:35,0,0,0
23/02/2022,3:40:00,433.6,433.1,435.2,0.2396,0.3675,0.6246,0.202,25,-76,-90,0,03:40:00 a. m.,311,3.15,3.37,2.77,60.83,19.3,22.85,44.39,32.862,23/02/2022 03:40,0,0,0
23/02/2022,3:45:00,433.6,433,435,0.2385,0.367,0.6242,0.2017,25,-75,-90,0,03:45:00 a. m.,311,3.21,3.32,2.86,61.25,19.29,22.95,46.75,32.862,23/02/2022 03:45,0,0,0
23/02/2022,3:50:00,432.2,431.5,433.6,0.2345,0.3628,0.616,0.2012,24,-74,-88,0,03:50:00 a. m.,306,3.15,3.15,2.68,61.92,19.78,23.28,45.19,32.862,23/02/2022 03:50,0,0,0
23/02/2022,3:55:00,432,431.5,433.4,0.2334,0.3636,0.617,0.2004,23,-74,-90,0,03:55:00 a. m.,306,3.12,3.26,2.68,62.96,19.58,23.22,45.99,32.862,23/02/2022 03:55,0,0,0
23/02/2022,4:00:00,432.3,431.8,433.8,0.2336,0.3632,0.6154,0.2006,23,-74,-90,0,04:00:00 a. m.,306,3.14,3.3,2.74,62.39,19.71,23.24,43.15,32.862,23/02/2022 04:00,0,0,0
23/02/2022,4:05:00,432.4,431.9,434,0.236,0.367,0.6247,0.2019,23,-75,-91,0,04:05:00 a. m.,310,3.11,3.27,2.76,62.11,19.37,22.84,44.04,32.862,23/02/2022 04:05,0,0,0
23/02/2022,4:10:00,432.6,431.8,433.9,0.2363,0.3677,0.6266,0.202,24,-75,-91,0,04:10:00 a. m.,310,3.22,3.22,2.74,61.09,19.39,22.95,43.92,32.862,23/02/2022 04:10,0,0,0
23/02/2022,4:15:00,432.1,431.6,433.7,0.2363,0.3701,0.6333,0.2019,23,-75,-94,0,04:15:00 a. m.,312,3.08,3.24,2.61,61.21,19.17,22.63,44.21,32.862,23/02/2022 04:15,0,0,0
23/02/2022,4:20:00,431.9,431.4,433.4,0.235,0.3683,0.6293,0.2007,23,-75,-93,0,04:20:00 a. m.,310,3.14,3.3,2.79,61.6,19.09,22.79,45.94,32.862,23/02/2022 04:20,0,0,0
23/02/2022,4:25:00,432.3,431.8,433.8,0.2354,0.3671,0.6279,0.2044,24,-75,-91,0,04:25:00 a. m.,310,3.13,3.19,2.68,61.65,19.45,22.78,44.21,32.862,23/02/2022 04:25,0,0,0
23/02/2022,4:30:00,432,431.4,433.4,0.2343,0.3669,0.6268,0.2029,23,-75,-92,0,04:30:00 a. m.,309,3.12,3.25,2.66,62.63,19.34,22.81,45.27,32.862,23/02/2022 04:30,0,0,0
23/02/2022,4:35:00,431.6,430.9,432.9,0.2333,0.3671,0.6273,0.2047,23,-75,-92,0,04:35:00 a. m.,309,3.12,3.23,2.68,62.07,19.45,22.92,41.52,32.862,23/02/2022 04:35,0,0,0
23/02/2022,4:40:00,431.9,431.3,433.3,0.2339,0.3647,0.6215,0.2044,23,-75,-89,0,04:40:00 a. m.,307,3.11,3.25,2.69,62.47,19.36,23.08,43.07,32.862,23/02/2022 04:40,0,0,0
23/02/2022,4:45:00,432.2,431.5,433.5,0.2328,0.3628,0.614,0.198,23,-74,-90,0,04:45:00 a. m.,305,3.15,3.15,2.68,61.88,19.65,23.43,44.1,32.862,23/02/2022 04:45,0,0,0
23/02/2022,4:50:00,432.2,431.5,433.6,0.2341,0.365,0.6209,0.2005,23,-74,-91,0,04:50:00 a. m.,307,2.95,3.08,2.48,61.86,19.5,23.2,43.86,32.862,23/02/2022 04:50,0,0,0
23/02/2022,4:55:00,432.3,431.5,433.6,0.2352,0.3684,0.6301,0.2005,23,-75,-93,0,04:55:00 a. m.,311,2.93,3,2.55,61.92,19.31,23.05,46.15,32.862,23/02/2022 04:55,0,0,0
23/02/2022,5:00:00,431.7,431.1,433.2,0.233,0.363,0.6161,0.1978,23,-74,-91,0,05:00:00 a. m.,305,2.91,2.9,2.42,62.73,19.83,23.41,46.11,32.862,23/02/2022 05:00,0,0,0
23/02/2022,5:05:00,432,431.5,433.6,0.2339,0.3648,0.6212,0.2005,23,-74,-91,0,05:05:00 a. m.,307,2.97,3.03,2.52,63.09,19.58,23.22,46,32.862,23/02/2022 05:05,0,0,0
23/02/2022,5:10:00,431.6,431.1,433.1,0.2334,0.3639,0.6188,0.2006,23,-74,-91,0,05:10:00 a. m.,306,2.9,2.88,2.37,63.01,19.73,23.28,43.08,32.862,23/02/2022 05:10,0,0,0
23/02/2022,5:15:00,431,430.3,432.6,0.2315,0.3606,0.6126,0.2031,23,-73,-88,0,05:15:00 a. m.,303,2.95,2.97,2.47,63.22,19.56,23.63,43.35,32.862,23/02/2022 05:15,0,0,0
23/02/2022,5:20:00,431.3,430.4,432.6,0.2312,0.3601,0.6103,0.2008,23,-73,-88,0,05:20:00 a. m.,302,3.05,2.93,2.55,62.43,19.82,23.71,43.17,32.862,23/02/2022 05:20,0,0,0
23/02/2022,5:25:00,431.2,430.5,432.7,0.231,0.3589,0.6072,0.1975,23,-73,-88,0,05:25:00 a. m.,301,2.96,2.97,2.46,62.98,19.77,23.76,45.24,32.862,23/02/2022 05:25,0,0,0
23/02/2022,5:30:00,433,432.3,434.6,0.2363,0.3663,0.6265,0.2042,24,-75,-90,0,05:30:00 a. m.,310,2.98,3.02,2.53,61.8,19.35,23.24,44.76,32.862,23/02/2022 05:30,0,0,0
23/02/2022,5:35:00,432.8,432.1,434.3,0.2368,0.3689,0.6325,0.2037,24,-75,-93,0,05:35:00 a. m.,312,2.82,2.81,2.42,62.68,19.46,22.84,44.58,32.862,23/02/2022 05:35,0,0,0
23/02/2022,5:40:00,431.6,431.1,433.1,0.2336,0.3647,0.6226,0.203,23,-74,-91,0,05:40:00 a. m.,307,2.86,2.78,2.39,63.38,19.58,23.33,43.56,32.862,23/02/2022 05:40,0,0,0
23/02/2022,5:45:00,432,431.5,433.6,0.2349,0.366,0.6247,0.2031,23,-75,-91,0,05:45:00 a. m.,309,2.74,2.69,2.33,63.27,19.63,23.09,42.94,32.862,23/02/2022 05:45,0,0,0
23/02/2022,5:50:00,432.2,431.7,433.7,0.2355,0.3674,0.6273,0.2001,23,-75,-93,0,05:50:00 a. m.,310,2.93,2.9,2.4,62.61,19.12,23.3,44.86,32.862,23/02/2022 05:50,0,0,0
23/02/2022,5:55:00,432.1,431.5,433.6,0.2361,0.3669,0.6265,0.2006,23,-75,-92,0,05:55:00 a. m.,310,2.78,2.78,2.41,61.95,19.48,23.21,43.05,32.862,23/02/2022 05:55,0,0,0
23/02/2022,6:00:00,430.9,430.1,432.2,0.2308,0.3606,0.6124,0.1983,22,-73,-90,0,06:00:00 a. m.,302,2.84,2.77,2.34,63.55,19.64,23.67,45.57,32.862,23/02/2022 06:00,0,0,0
23/02/2022,6:05:00,430.3,429.5,431.7,0.2289,0.3563,0.6033,0.1988,22,-72,-87,0,06:05:00 a. m.,298,2.85,2.74,2.34,63.73,19.87,24.15,44.62,32.862,23/02/2022 06:05,0,0,0
23/02/2022,6:10:00,430.1,429.4,431.5,0.2279,0.3574,0.6076,0.2016,22,-72,-88,0,06:10:00 a. m.,299,2.82,2.75,2.32,64.95,19.89,23.9,44.19,32.862,23/02/2022 06:10,0,0,0
