Fecha de la Medida,Hora de la Medida,AB,BC,AC,FASE A,FASE B,FASE C,NEUTRO,POTENCIA ACTIVA AB [W],POTENCIA ACTIVA BC [W],POTENCIA ACTIVA C [W],,
05/03/2014,15:27:20,409.48,417.53,411.97,6.74,6.39,6.41,,,,,"4,765.10",4.77
05/03/2014,15:32:20,407.87,416.26,410.36,6.4,6.07,6.1,,,,,"4,506.95",4.51
05/03/2014,15:37:20,408.94,417.29,411.6,6.29,5.92,5.97,,,,,"4,448.00",4.45
05/03/2014,15:42:20,409.1,416.87,410.87,6.13,5.79,5.77,,,,,"4,311.15",4.31
05/03/2014,15:47:20,409.07,416.5,411.28,5.89,5.57,5.63,,,,,"4,156.67",4.16
05/03/2014,15:52:20,408.58,415.98,410.8,5.67,5.36,5.38,,,,,"3,998.86",4
05/03/2014,15:57:20,408.29,416.11,410.24,5.57,5.24,5.28,,,,,"3,926.99",3.93
05/03/2014,16:02:20,406.75,414.64,408.79,5.12,4.79,4.81,,,,,"3,580.68",3.58
05/03/2014,16:07:20,405.31,412.95,407.93,4.69,4.31,4.31,,,,,"3,238.90",3.24
05/03/2014,16:12:20,405.91,413.03,407.92,4.25,3.82,3.91,,,,,"2,934.00",2.93
05/03/2014,16:17:20,405.58,413.67,408.19,3.92,3.57,3.66,,,,,"2,728.17",2.73
05/03/2014,16:22:20,405.21,412.93,407.35,3.6,3.26,3.33,,,,,"2,491.62",2.49
05/03/2014,16:27:20,404.18,412.37,406.62,3.39,3.1,3.14,,,,,"2,347.88",2.35
05/03/2014,16:32:20,404.98,412.36,407.07,3.05,2.67,2.76,,,,,"2,102.89",2.1
05/03/2014,16:37:20,404.93,413.1,407.24,2.58,2.3,2.43,,,,,"1,810.00",1.81
05/03/2014,16:42:20,404.64,412.7,407.22,2.47,2.19,2.33,,,,,"1,723.79",1.72
05/03/2014,16:47:20,405.34,413.47,407.91,2.45,2.13,2.25,,,,,"1,704.85",1.7
05/03/2014,16:52:20,405.38,413.38,408.1,2.46,2.17,2.26,,,,,"1,715.82",1.72
05/03/2014,16:57:20,405.11,413.22,407.86,2.35,2.13,2.25,,,,,"1,656.00",1.66
05/03/2014,17:02:20,406.2,414.44,409.03,2.33,2.09,2.21,,,,,"1,631.85",1.63
05/03/2014,17:07:20,405.94,413.58,408.51,2.25,2.03,2.17,,,,,"1,577.97",1.58
05/03/2014,17:12:20,405.59,412.77,407.71,2.24,2.01,2.12,,,,,"1,561.48",1.56
05/03/2014,17:17:20,406.01,413.59,407.95,2.14,1.97,2.07,,,,,"1,505.49",1.51
05/03/2014,17:22:20,405.94,413.53,408.1,2.01,1.82,1.95,,,,,"1,404.88",1.4
05/03/2014,17:27:20,405.97,413.89,408.21,1.94,1.77,1.88,,,,,"1,351.03",1.35
05/03/2014,17:32:20,405.39,413.14,407.9,1.78,1.63,1.75,,,,,"1,232.06",1.23
05/03/2014,17:37:20,405.5,413.09,407.93,1.55,1.41,1.52,,,,,"1,065.08",1.07
05/03/2014,17:42:20,405.57,413.86,408.37,1.47,1.36,1.46,,,,,"1,006.01",1.01
05/03/2014,17:47:20,402.97,411.38,405.22,1.07,1.02,1.12,,,,,721.29,0.72
05/03/2014,17:52:20,405.85,414.23,408.38,0,0,0,,,,,0,0
05/03/2014,17:57:20,404.37,413.7,406.56,0,0,0,,,,,0,0
05/03/2014,18:02:20,405.18,412.9,407.79,0,0,0,,,,,0,0
05/03/2014,18:07:20,405.06,413.2,407.83,0,0,0,,,,,0,0
05/03/2014,18:12:20,404.9,413.2,407.65,0,0,0,,,,,0,0
05/03/2014,18:17:20,402.31,410.94,405.22,0,0,0,,,,,0,0
05/03/2014,18:22:20,402.74,411.57,405.54,0,0,0,,,,,0,0
05/03/2014,18:27:20,401.58,410.3,404.37,0,0,0,,,,,0,0
05/03/2014,18:32:20,403.01,410.89,404.86,0,0,0,,,,,0,0
05/03/2014,18:37:20,402.51,410.89,404.97,0,0,0,,,,,0,0
05/03/2014,18:42:20,400.02,409.73,404.07,0,0,0,,,,,0,0
05/03/2014,18:47:20,399.6,408.83,402.38,0,0,0,,,,,0,0
05/03/2014,18:52:20,399.11,407.88,401.85,0,0,0,,,,,0,0
05/03/2014,18:57:20,397.94,407,401.16,0,0,0,,,,,0,0
05/03/2014,19:02:20,397.39,406.33,400.7,0,0,0,,,,,0,0
05/03/2014,19:07:20,399.21,407.75,401.27,0,0,0,,,,,0,0
05/03/2014,19:12:20,398,406.21,400.39,0,0,0,,,,,0,0
05/03/2014,19:17:20,398.99,407.05,401.25,0,0,0,,,,,0,0
05/03/2014,19:22:20,398.64,408.15,400.68,0,0,0,,,,,0,0
05/03/2014,19:27:20,399.19,408.69,401.26,0,0,0,,,,,0,0
05/03/2014,19:32:20,400.46,409.12,402.74,0,0,0,,,,,0,0
05/03/2014,19:37:20,401.38,409.67,403.83,0,0,0,,,,,0,0
05/03/2014,19:42:20,400.09,409.01,402.84,0,0,0,,,,,0,0
05/03/2014,19:47:20,401.41,410,403.75,0,0,0,,,,,0,0
05/03/2014,19:52:20,401.94,410.55,404.52,0,0,0,,,,,0,0
05/03/2014,19:57:20,401.39,410.88,404.44,0,0,0,,,,,0,0
05/03/2014,20:02:20,402.35,411.14,404.62,0,0,0,,,,,0,0
05/03/2014,20:07:20,401.68,411.2,404.3,0,0,0,,,,,0,0
05/03/2014,20:12:20,402.56,410.89,404.59,0,0,0,,,,,0,0
05/03/2014,20:17:20,402.92,411.75,405.58,0,0,0,,,,,0,0
05/03/2014,20:22:20,403.24,412.21,405.76,0,0,0,,,,,0,0
05/03/2014,20:27:20,401.64,411.06,404.35,0,0,0,,,,,0,0
05/03/2014,20:32:20,403.97,413.02,406.66,0,0,0,,,,,0,0
05/03/2014,20:37:20,404.27,413.47,406.92,0,0,0,,,,,0,0
05/03/2014,20:42:20,405.21,413.31,407.25,0,0,0,,,,,0,0
05/03/2014,20:47:20,403.42,412.54,405.61,0,0,0,,,,,0,0
05/03/2014,20:52:20,404.84,413.91,407.33,0,0,0,,,,,0,0
05/03/2014,20:57:20,405.58,414.49,407.76,0,0,0,,,,,0,0
05/03/2014,21:02:20,405.84,415.15,408.4,0,0,0,,,,,0,0
05/03/2014,21:07:20,407.15,415.98,409.56,0,0,0,,,,,0,0
05/03/2014,21:12:20,407.17,416.71,409.86,0,0,0,,,,,0,0
05/03/2014,21:17:20,407.84,417.67,410.66,0,0,0,,,,,0,0
05/03/2014,21:22:20,407.96,416.85,410.51,0,0,0,,,,,0,0
05/03/2014,21:27:20,408.69,417.34,411.21,0,0,0,,,,,0,0
05/03/2014,21:32:20,409.1,417.89,411.65,0,0,0,,,,,0,0
05/03/2014,21:37:20,409.58,418.52,411.73,0,0,0,,,,,0,0
05/03/2014,21:42:20,409.02,418.1,411.63,0,0,0,,,,,0,0
05/03/2014,21:47:20,409.3,418.89,412.21,0,0,0,,,,,0,0
05/03/2014,21:52:20,407.65,417.43,410.69,0,0,0,,,,,0,0
05/03/2014,21:57:20,408.55,417.79,411.5,0,0,0,,,,,0,0
05/03/2014,22:02:20,410.12,419.37,413.06,0,0,0,,,,,0,0
05/03/2014,22:07:20,405.26,413.85,408.15,0,0,0,,,,,0,0
05/03/2014,22:12:20,405.54,413.74,408.04,0,0,0,,,,,0,0
05/03/2014,22:17:20,405.13,413.6,407.83,0,0,0,,,,,0,0
05/03/2014,22:22:20,405.39,414.27,408.55,0,0,0,,,,,0,0
05/03/2014,22:27:20,405.51,414.09,408.5,0,0,0,,,,,0,0
05/03/2014,22:32:20,406.31,414.52,409.47,0,0,0,,,,,0,0
05/03/2014,22:37:20,405.86,414.53,408.72,0,0,0,,,,,0,0
05/03/2014,22:42:20,406.62,415.54,409.43,0,0,0,,,,,0,0
05/03/2014,22:47:20,407.15,415.36,409.96,0,0,0,,,,,0,0
05/03/2014,22:52:20,408.22,416.64,411.16,0,0,0,,,,,0,0
05/03/2014,22:57:20,408.34,416.65,410.96,0,0,0,,,,,0,0
05/03/2014,23:02:20,407.92,416.44,410.9,0,0,0,,,,,0,0
05/03/2014,23:07:20,408.21,416.56,411.1,0,0,0,,,,,0,0
05/03/2014,23:12:20,407.99,416.83,411.25,0,0,0,,,,,0,0
05/03/2014,23:17:20,408.28,417.24,411.33,0,0,0,,,,,0,0
05/03/2014,23:22:20,407.09,415.89,409.94,0,0,0,,,,,0,0
05/03/2014,23:27:20,406.89,415.62,409.86,0,0,0,,,,,0,0
05/03/2014,23:32:20,407.26,415.65,409.95,0,0,0,,,,,0,0
05/03/2014,23:37:20,407.1,416.15,410.22,0,0,0,,,,,0,0
05/03/2014,23:42:20,407.4,415.69,410.22,0,0,0,,,,,0,0
05/03/2014,23:47:20,407.23,416.03,410.61,0,0,0,,,,,0,0
05/03/2014,23:52:20,408.15,416.61,411.53,0,0,0,,,,,0,0
05/03/2014,23:57:20,407.78,416.4,410.82,0,0,0,,,,,0,0
06/03/2014,00:02:20,407.91,416.14,411.31,0,0,0,,,,,0,0
06/03/2014,00:07:20,408.44,417.05,411.7,0,0,0,,,,,0,0
06/03/2014,00:12:20,409.29,417.44,412.19,0,0,0,,,,,0,0
06/03/2014,00:17:20,407.6,416.31,410.48,0,0,0,,,,,0,0
06/03/2014,00:22:20,408.76,416.93,412.12,0,0,0,,,,,0,0
06/03/2014,00:27:20,408.66,416.86,412.09,0,0,0,,,,,0,0
06/03/2014,00:32:20,409.28,417.88,412.68,0,0,0,,,,,0,0
06/03/2014,00:37:20,409.56,417.8,412.85,0,0,0,,,,,0,0
06/03/2014,00:42:20,409.73,418.05,413.12,0,0,0,,,,,0,0
06/03/2014,00:47:20,409.52,418.23,413.16,0,0,0,,,,,0,0
06/03/2014,00:52:20,409.51,418,412.97,0,0,0,,,,,0,0
06/03/2014,00:57:20,409.36,417.62,412.76,0,0,0,,,,,0,0
06/03/2014,01:02:20,409.05,417.51,412.68,0,0,0,,,,,0,0
06/03/2014,01:07:20,409.39,417.85,412.87,0,0,0,,,,,0,0
06/03/2014,01:12:20,409.94,418.36,413.13,0,0,0,,,,,0,0
06/03/2014,01:17:20,409.55,417.79,412.97,0,0,0,,,,,0,0
06/03/2014,01:22:20,409.42,418.18,412.79,0,0,0,,,,,0,0
06/03/2014,01:27:20,409.59,417.81,412.86,0,0,0,,,,,0,0
06/03/2014,01:32:20,409.72,418.24,413.12,0,0,0,,,,,0,0
06/03/2014,01:37:20,409.5,418.31,412.73,0,0,0,,,,,0,0
06/03/2014,01:42:20,409.67,417.77,413.21,0,0,0,,,,,0,0
06/03/2014,01:47:20,409.44,417.59,412.8,0,0,0,,,,,0,0
06/03/2014,01:52:20,410.16,418.23,413.42,0,0,0,,,,,0,0
06/03/2014,01:57:20,410.18,418.28,413.08,0,0,0,,,,,0,0
06/03/2014,02:02:20,410.5,418.73,413.98,0,0,0,,,,,0,0
06/03/2014,02:07:20,411.09,419.41,414.61,0,0,0,,,,,0,0
06/03/2014,02:12:20,410.5,419.19,414.09,0,0,0,,,,,0,0
06/03/2014,02:17:20,411.03,419.28,414.33,0,0,0,,,,,0,0
06/03/2014,02:22:20,410.64,419.19,414.5,0,0,0,,,,,0,0
06/03/2014,02:27:20,410.38,419.49,414,0,0,0,,,,,0,0
06/03/2014,02:32:20,410.4,418.71,413.92,0,0,0,,,,,0,0
06/03/2014,02:37:20,410.19,418.39,413.77,0,0,0,,,,,0,0
06/03/2014,02:42:20,410.3,419.02,413.53,0,0,0,,,,,0,0
06/03/2014,02:47:20,410.06,418.41,413.62,0,0,0,,,,,0,0
06/03/2014,02:52:20,409.82,418.54,413.69,0,0,0,,,,,0,0
06/03/2014,02:57:20,410.46,419.26,414,0,0,0,,,,,0,0
06/03/2014,03:02:20,410.41,419.22,413.9,0,0,0,,,,,0,0
06/03/2014,03:07:20,410.6,418.87,413.76,0,0,0,,,,,0,0
06/03/2014,03:12:20,410.49,418.44,413.74,0,0,0,,,,,0,0
06/03/2014,03:17:20,411.14,419.2,414.31,0,0,0,,,,,0,0
06/03/2014,03:22:20,411.07,419.4,414.38,0,0,0,,,,,0,0
06/03/2014,03:27:20,411,419.41,414.05,0,0,0,,,,,0,0
06/03/2014,03:32:20,410.4,418.58,414.05,0,0,0,,,,,0,0
06/03/2014,03:37:20,410.34,418.49,413.9,0,0,0,,,,,0,0
06/03/2014,03:42:20,410.78,419.15,414.03,0,0,0,,,,,0,0
06/03/2014,03:47:20,410.69,418.47,414.05,0,0,0,,,,,0,0
06/03/2014,03:52:20,410.71,419.08,413.95,0,0,0,,,,,0,0
06/03/2014,03:57:20,410.38,418.72,413.65,0,0,0,,,,,0,0
06/03/2014,04:02:20,410.65,418.72,413.69,0,0,0,,,,,0,0
06/03/2014,04:07:20,410.77,419.02,414.04,0,0,0,,,,,0,0
06/03/2014,04:12:20,410.84,419.25,413.88,0,0,0,,,,,0,0
06/03/2014,04:17:20,410.67,418.86,414.09,0,0,0,,,,,0,0
06/03/2014,04:22:20,410.78,419.13,414.24,0,0,0,,,,,0,0
06/03/2014,04:27:20,410.47,418.78,414.04,0,0,0,,,,,0,0
06/03/2014,04:32:20,410.67,418.52,413.84,0,0,0,,,,,0,0
06/03/2014,04:37:20,409.45,417.21,412.9,0,0,0,,,,,0,0
06/03/2014,04:42:20,410.22,418.45,413.67,0,0,0,,,,,0,0
06/03/2014,04:47:20,409.93,418.27,413.3,0,0,0,,,,,0,0
06/03/2014,04:52:20,409.77,418.17,413.23,0,0,0,,,,,0,0
06/03/2014,04:57:20,409.8,418.35,413.46,0,0,0,,,,,0,0
06/03/2014,05:02:20,409.55,417.94,412.97,0,0,0,,,,,0,0
06/03/2014,05:07:20,409.11,417.66,412.72,0,0,0,,,,,0,0
06/03/2014,05:12:20,408.17,416.2,411.54,0,0,0,,,,,0,0
06/03/2014,05:17:20,409.54,417.57,412.45,0,0,0,,,,,0,0
06/03/2014,05:22:20,409.76,417.24,412.51,0,0,0,,,,,0,0
06/03/2014,05:27:20,409.94,417.6,412.68,0,0,0,,,,,0,0
06/03/2014,05:32:20,409.23,417.14,411.96,0,0,0,,,,,0,0
06/03/2014,05:37:20,409.85,417.66,412.51,0,0,0,,,,,0,0
06/03/2014,05:42:20,409.61,417.12,412.38,0,0,0,,,,,0,0
06/03/2014,05:47:20,409.37,417.34,412.22,0,0,0,,,,,0,0
06/03/2014,05:52:20,409.26,418.02,412.83,0,0,0,,,,,0,0
06/03/2014,05:57:20,408.73,416.51,411.86,0,0,0,,,,,0,0
06/03/2014,06:02:20,407.8,416.17,410.87,0,0,0,,,,,0,0
06/03/2014,06:07:20,407.43,415.35,410.7,0,0,0,,,,,0,0
06/03/2014,06:12:20,405.41,413.37,408.83,0,0,0,,,,,0,0
06/03/2014,06:17:20,406.51,414.36,409.95,0,0,0,,,,,0,0
06/03/2014,06:22:20,406.02,414.47,409.43,0,0,0,,,,,0,0
06/03/2014,06:27:20,405.72,413.69,408.75,0,0,0,,,,,0,0
06/03/2014,06:32:20,406.67,414.43,409.72,0,0,0,,,,,0,0
06/03/2014,06:37:20,406.81,415.2,410.27,0,0,0,,,,,0,0
06/03/2014,06:42:20,407.77,416,410.67,0,0,0,,,,,0,0
06/03/2014,06:47:20,406.19,414.66,409.26,0,0,0,,,,,0,0
06/03/2014,06:52:20,406.59,414.67,409.4,0,0,0,,,,,0,0
06/03/2014,06:57:20,407.14,414.61,409.36,0,0,0,,,,,0,0
06/03/2014,07:02:20,407.44,414.58,409.66,0,0,0,,,,,0,0
06/03/2014,07:07:20,406.24,414.09,408.55,0,0,0,,,,,0,0
06/03/2014,07:12:20,406.71,414.32,408.62,0,0,0,,,,,0,0
06/03/2014,07:17:20,406.6,413.73,408.85,0,0,0,,,,,0,0
06/03/2014,07:22:20,406.95,413.58,409.17,0,0,0,,,,,0,0
06/03/2014,07:27:20,407.53,414.79,409.79,0,0,0,,,,,0,0
06/03/2014,07:32:20,408.08,415.69,410.52,1.74,1.64,1.74,,,,,"1,220.53",1.22
06/03/2014,07:37:20,408.6,415.67,411.38,2.51,2.41,2.49,,,,,"1,773.81",1.77
06/03/2014,07:42:20,409.1,416.17,410.94,3.22,2.95,3.07,,,,,"2,224.38",2.22
06/03/2014,07:47:20,410.05,417.36,412.21,3.83,3.73,3.79,,,,,"2,712.90",2.71
06/03/2014,07:52:20,408.97,416.53,411.29,4.26,4.14,4.18,,,,,"2,998.35",3
06/03/2014,07:57:20,408.34,415.55,410.71,4.54,4.41,4.46,,,,,"3,193.59",3.19
06/03/2014,08:02:20,408.24,415.51,411.11,4.79,4.62,4.63,,,,,"3,344.43",3.34
06/03/2014,08:07:20,408.36,415.11,411.06,5.02,4.84,4.88,,,,,"3,510.14",3.51
06/03/2014,08:12:20,409.07,416.7,411.92,5.03,4.91,4.93,,,,,"3,552.06",3.55
06/03/2014,08:17:20,410.38,417.95,412.64,5.13,5,5.02,,,,,"3,629.05",3.63
06/03/2014,08:22:20,409.32,416.64,411.94,5.31,5.13,5.17,,,,,"3,728.72",3.73
06/03/2014,08:27:20,409.7,416.94,412.16,5.41,5.2,5.27,,,,,"3,797.52",3.8
06/03/2014,08:32:20,409.36,417.05,411.69,5.58,5.42,5.47,,,,,"3,931.54",3.93
06/03/2014,08:37:20,408.28,415.79,409.55,5.63,5.45,5.5,,,,,"3,942.40",3.94
06/03/2014,08:42:20,409.43,416.78,411.02,5.82,5.64,5.66,,,,,"4,084.56",4.08
06/03/2014,08:47:20,409.27,417.86,412.29,5.92,5.82,5.82,,,,,"4,199.73",4.2
06/03/2014,08:52:20,409.29,417.65,412.02,6.01,5.89,5.9,,,,,"4,253.79",4.25
06/03/2014,08:57:20,408.63,416.74,410.86,6.11,5.99,6,,,,,"4,314.60",4.31
06/03/2014,09:02:20,408.1,415.95,410.2,6.25,6.05,6.06,,,,,"4,368.96",4.37
06/03/2014,09:07:20,407.62,415.3,409.4,6.27,6.16,6.17,,,,,"4,422.53",4.42
06/03/2014,09:12:20,409.57,417.82,412.01,6.34,6.19,6.23,,,,,"4,483.45",4.48
06/03/2014,09:17:20,408.86,417.34,411.5,6.45,6.3,6.35,,,,,"4,560.16",4.56
06/03/2014,09:22:20,409.04,416.88,411.26,6.5,6.35,6.37,,,,,"4,588.77",4.59
06/03/2014,09:27:20,408.32,416.24,410.65,6.54,6.38,6.38,,,,,"4,597.29",4.6
06/03/2014,09:32:20,407.91,415.6,409.73,6.6,6.47,6.48,,,,,"4,647.41",4.65
06/03/2014,09:37:20,409.64,417.18,411.77,6.65,6.48,6.51,,,,,"4,693.91",4.69
06/03/2014,09:42:20,410.65,418.48,412.95,6.68,6.53,6.54,,,,,"4,727.65",4.73
06/03/2014,09:47:20,409.21,417.43,411.48,6.76,6.66,6.65,,,,,"4,790.48",4.79
06/03/2014,09:52:20,410.03,417.84,412.27,6.8,6.64,6.65,,,,,"4,810.12",4.81
06/03/2014,09:57:20,409.02,417.27,412.08,6.63,6.5,6.5,,,,,"4,687.62",4.69
06/03/2014,10:02:20,409.04,417.54,412.22,6.79,6.64,6.67,,,,,"4,802.07",4.8
06/03/2014,10:07:20,408.46,416.79,410.64,6.84,6.71,6.72,,,,,"4,829.43",4.83
06/03/2014,10:12:20,409.4,417.47,411.52,6.9,6.78,6.79,,,,,"4,890.36",4.89
06/03/2014,10:17:20,408.44,415.99,410.3,6.93,6.83,6.79,,,,,"4,893.12",4.89
06/03/2014,10:22:20,407.13,415.23,409.23,6.45,6.33,6.36,,,,,"4,541.10",4.54
06/03/2014,10:27:20,407.85,415.33,410.01,6.42,6.34,6.32,,,,,"4,537.55",4.54
06/03/2014,10:32:20,408.45,416.04,410.46,6.58,6.44,6.44,,,,,"4,633.23",4.63
06/03/2014,10:37:20,406.79,414.59,409.05,6.52,6.38,6.38,,,,,"4,569.50",4.57
06/03/2014,10:42:20,406.88,414.77,409.2,6.52,6.38,6.39,,,,,"4,577.15",4.58
06/03/2014,10:47:20,406.64,414.28,409.26,6.5,6.36,6.39,,,,,"4,565.80",4.57
06/03/2014,10:52:20,407.37,414.81,409.59,6.58,6.43,6.47,,,,,"4,625.02",4.63
06/03/2014,10:57:20,407.75,415.53,409.66,6.63,6.51,6.51,,,,,"4,669.67",4.67
06/03/2014,11:02:20,407.52,415.64,409.89,6.39,6.29,6.3,,,,,"4,510.62",4.51
06/03/2014,11:07:20,406.98,414.51,408.93,6.31,6.17,6.19,,,,,"4,430.12",4.43
06/03/2014,11:12:20,405.33,412.77,407.58,6.34,6.17,6.24,,,,,"4,432.38",4.43
06/03/2014,11:17:20,404.64,412.63,407.03,6.3,6.16,6.18,,,,,"4,398.69",4.4
06/03/2014,11:22:20,405.41,413.44,407.19,6.23,6.11,6.06,,,,,"4,350.12",4.35
06/03/2014,11:27:20,404.67,412.68,406.63,5.96,5.85,5.85,,,,,"4,165.72",4.17
06/03/2014,11:32:20,404.43,411.5,405.79,5.75,5.69,5.65,,,,,"4,021.73",4.02
06/03/2014,11:37:20,406.68,414.4,408.7,5.71,5.56,5.58,,,,,"3,995.82",4
06/03/2014,11:42:20,405.53,413.74,407.91,5.64,5.54,5.56,,,,,"3,957.96",3.96
06/03/2014,11:47:20,405.24,413.5,407.86,5.82,5.69,5.72,,,,,"4,072.94",4.07
06/03/2014,11:52:20,405.68,413.94,408.12,5.8,5.7,5.69,,,,,"4,065.48",4.07
06/03/2014,11:57:20,406.85,414.77,408.26,5.82,5.74,5.7,,,,,"4,090.33",4.09
06/03/2014,12:02:20,404.69,413.26,407.91,5.74,5.6,5.61,,,,,"4,002.81",4
06/03/2014,12:07:20,405.63,413.62,408.02,5.74,5.57,5.6,,,,,"3,996.55",4
06/03/2014,12:12:20,405.62,413.73,407.91,5.72,5.6,5.61,,,,,"4,003.96",4
06/03/2014,12:17:20,405.62,412.75,407.52,5.55,5.45,5.44,,,,,"3,884.87",3.88
06/03/2014,12:22:20,405.99,413.89,408.47,5.51,5.39,5.41,,,,,"3,862.23",3.86
06/03/2014,12:27:20,405.86,414.29,408.52,5.53,5.4,5.43,,,,,"3,874.39",3.87
06/03/2014,12:32:20,406.7,414.74,408.49,5.58,5.46,5.45,,,,,"3,910.35",3.91
06/03/2014,12:37:20,405.46,414.33,408.05,5.41,5.32,5.33,,,,,"3,801.17",3.8
06/03/2014,12:42:20,405.73,413.99,408.35,5.4,5.3,5.3,,,,,"3,786.22",3.79
06/03/2014,12:47:20,406.11,414.22,408.5,5.44,5.32,5.32,,,,,"3,809.35",3.81
06/03/2014,12:52:20,406.09,414.1,408.77,5.44,5.32,5.32,,,,,"3,811.29",3.81
06/03/2014,12:57:20,405.19,412.95,407.32,5.39,5.25,5.29,,,,,"3,762.57",3.76
06/03/2014,13:02:20,406.57,413.95,408.62,5.32,5.21,5.23,,,,,"3,737.99",3.74
06/03/2014,13:07:20,406.23,413.7,408.89,5.38,5.24,5.27,,,,,"3,762.83",3.76
06/03/2014,13:12:20,405.73,413.39,408.53,5.28,5.13,5.19,,,,,"3,695.46",3.7
06/03/2014,13:17:20,406.4,414.33,409.25,5.38,5.29,5.27,,,,,"3,780.52",3.78
06/03/2014,13:22:20,404.8,413.19,407.62,5.17,5.06,5.1,,,,,"3,622.62",3.62
06/03/2014,13:27:20,404.8,412.8,407.19,5.21,5.08,5.11,,,,,"3,632.90",3.63
06/03/2014,13:32:20,405.52,413.47,408.6,5.13,5.01,5.06,,,,,"3,599.15",3.6
06/03/2014,13:37:20,404.31,411.89,407.48,5,4.86,4.91,,,,,"3,482.64",3.48
06/03/2014,13:42:20,405.87,413.33,408.65,5.03,4.93,4.94,,,,,"3,527.04",3.53
06/03/2014,13:47:20,406.18,413.02,408.25,5.01,4.89,4.93,,,,,"3,506.73",3.51
06/03/2014,13:52:20,405.51,413.48,408.18,5,4.88,4.92,,,,,"3,502.44",3.5
06/03/2014,13:57:20,406.04,414.05,408.35,5.13,5.04,5.03,,,,,"3,599.91",3.6
06/03/2014,14:02:20,406.12,413.33,408.5,5.13,5.01,5.06,,,,,"3,600.72",3.6
06/03/2014,14:07:20,405.13,412.34,407.22,5.07,4.99,4.99,,,,,"3,547.99",3.55
06/03/2014,14:12:20,404.71,411.9,406.63,4.69,4.59,4.62,,,,,"3,277.55",3.28
06/03/2014,14:17:20,405.11,412.26,407.32,4.53,4.43,4.45,,,,,"3,162.24",3.16
06/03/2014,14:22:20,405.65,412.99,407.7,4.79,4.69,4.7,,,,,"3,349.90",3.35
06/03/2014,14:27:20,404.94,412.08,406.65,4.59,4.51,4.51,,,,,"3,206.01",3.21
06/03/2014,14:32:20,406.26,413.06,408.19,4.82,4.69,4.68,,,,,"3,358.21",3.36
06/03/2014,14:37:20,406.22,413.76,408.06,4.87,4.78,4.79,,,,,"3,418.17",3.42
06/03/2014,14:42:20,405.54,413.26,407.29,4.64,4.55,4.57,,,,,"3,259.61",3.26
06/03/2014,14:47:20,400.31,408.87,402.83,0,0,0,,,,,0,0
06/03/2014,14:52:20,399.77,409.32,403.04,0,0,0,,,,,0,0
06/03/2014,14:57:20,404.54,413.83,407.79,4.57,4.47,4.47,,,,,"3,194.51",3.19
06/03/2014,15:02:20,405.41,414.15,407.72,4.54,4.43,4.45,,,,,"3,169.97",3.17
06/03/2014,15:07:20,404.67,413.27,407.6,4.51,4.42,4.44,,,,,"3,158.77",3.16
06/03/2014,15:12:20,403.59,410.92,406.5,2.95,2.7,2.84,,,,,"2,018.42",2.02
06/03/2014,15:17:20,405.31,412.61,408.11,4.37,4.24,4.28,,,,,"3,051.04",3.05
06/03/2014,15:22:20,404.63,412.15,406.98,2.58,2.47,2.58,,,,,"1,807.60",1.81
06/03/2014,15:27:20,406.41,413.8,408.78,4.28,4.15,4.19,,,,,"2,991.42",2.99
06/03/2014,15:32:20,405.17,412.99,407.83,4.09,3.97,4,,,,,"2,845.79",2.85
06/03/2014,15:37:20,401.72,409.47,404.17,0,0,0,,,,,0,0
06/03/2014,15:42:20,405.14,412.74,407.5,2.88,2.66,2.79,,,,,"1,984.59",1.98
06/03/2014,15:47:20,405.12,413.06,407.61,3.94,3.8,3.83,,,,,"2,730.28",2.73
06/03/2014,15:52:20,404.69,412.06,406.88,3.82,3.67,3.73,,,,,"2,644.39",2.64
06/03/2014,15:57:20,406.62,413.5,408.72,3.82,3.65,3.67,,,,,"2,641.76",2.64
06/03/2014,16:02:20,406.2,413.24,408.02,3.78,3.61,3.65,,,,,"2,613.48",2.61
06/03/2014,16:07:20,402.61,410.48,404.42,0,0,0,,,,,0,0
06/03/2014,16:12:20,402,409.79,404.44,0,0,0,,,,,0,0
06/03/2014,16:17:20,402.08,409.8,404.35,0,0,0,,,,,0,0
06/03/2014,16:22:20,402.34,410.04,404.6,0,0,0,,,,,0,0
06/03/2014,16:27:20,401.87,409.23,404.12,0,0,0,,,,,0,0
06/03/2014,16:32:20,402.17,409.58,404.27,0,0,0,,,,,0,0
06/03/2014,16:37:20,402.53,409.97,405.06,0,0,0,,,,,0,0
06/03/2014,16:42:20,402.49,409.87,405.06,0,0,0,,,,,0,0
06/03/2014,16:47:20,402.49,409.99,405.11,0,0,0,,,,,0,0
06/03/2014,16:52:20,402.56,410.18,404.86,0,0,0,,,,,0,0
06/03/2014,16:57:20,402.44,410.46,405.56,0,0,0,,,,,0,0
06/03/2014,17:02:20,402.54,410.53,405.05,0,0,0,,,,,0,0
06/03/2014,17:07:20,402.29,410.03,404.65,0,0,0,,,,,0,0
06/03/2014,17:12:20,403.13,410.66,405.64,0,0,0,,,,,0,0
06/03/2014,17:17:20,403.01,410.18,405.2,0,0,0,,,,,0,0
06/03/2014,17:22:20,403.32,411.47,405.53,0,0,0,,,,,0,0
06/03/2014,17:27:20,403.27,411.71,406.2,0,0,0,,,,,0,0
06/03/2014,17:32:20,402.85,410.79,405.81,0,0,0,,,,,0,0
