Fecha de la Medida,Hora de la Medida,FASE   AB,FASE   BC,FASE   AC,FASE A,FASE B,FASE C,NEUTRO,POTENCIA ACTIVA AB [W],POTENCIA ACTIVA BC [W],POTENCIA ACTIVA C [W],,TOTAL    [kW]
07/02/2014,13:50:05,420.47,424.82,424.43,1.42,0,0,,,,,68.39,0.06839
07/02/2014,13:55:05,420.45,425.9,425.14,1.43,0,0,,,,,69.87,0.06987
07/02/2014,14:00:05,420.39,425.38,424.7,1.41,0,0,,,,,64.23,0.06423
07/02/2014,14:05:05,421.9,426.56,426.08,1.43,0,0,,,,,67.33,0.06733
07/02/2014,14:10:05,420.04,425.77,425.08,1.39,0,0,,,,,83.35,0.08335
07/02/2014,14:15:05,420.9,425.74,425.14,1.37,0,0,,,,,70.22,0.07022
07/02/2014,14:20:05,421.09,425.98,425.18,1.43,0,0,,,,,65.6,0.0656
07/02/2014,14:25:05,421.27,426.18,426.07,1.48,0,0,,,,,78.35,0.07835
07/02/2014,14:30:05,422.4,426.9,426.64,1.51,0,0,,,,,77.08,0.07708
07/02/2014,14:35:05,422.09,426.45,425.93,1.55,0,0,,,,,85.83,0.08583
07/02/2014,14:40:05,420.33,425.18,424.8,1.49,0,0,,,,,73.68,0.07368
07/02/2014,14:45:05,422.09,427.05,426.41,1.58,0,0,,,,,80.93,0.08093
07/02/2014,14:50:05,422.62,427.76,426.59,1.62,0,0,,,,,93.97,0.09397
07/02/2014,14:55:05,422.86,427.87,427.23,1.62,0,0,,,,,79.44,0.07944
07/02/2014,15:00:05,422.16,427.31,427.01,1.65,0,0,,,,,102.51,0.10251
07/02/2014,15:05:05,422.55,427.29,426.75,1.67,0,0,,,,,109.79,0.10979
07/02/2014,15:10:05,422.28,427.47,427.02,1.54,0,0,,,,,78.68,0.07868
07/02/2014,15:15:05,422.22,427.13,426.5,1.48,0,0,,,,,79.82,0.07982
07/02/2014,15:20:05,423.93,428.89,428.29,1.51,0,0,,,,,90.77,0.09077
07/02/2014,15:25:05,424.71,430.12,429.35,1.55,0,0,,,,,92.09,0.09209
07/02/2014,15:30:05,417.92,423.05,422.01,1.44,0,0,,,,,73.9,0.0739
07/02/2014,15:35:05,419.41,424.47,423.8,1.45,0,0,,,,,74.5,0.0745
07/02/2014,15:40:05,419.23,424.47,423.8,1.46,0,0,,,,,78.12,0.07812
07/02/2014,15:45:05,419.64,424.53,424.05,1.48,0,0,,,,,92.49,0.09249
07/02/2014,15:50:05,419.26,423.9,423.31,1.53,0,0,,,,,85.95,0.08595
07/02/2014,15:55:05,420.27,425.21,424.18,1.45,0,0,,,,,79.59,0.07959
07/02/2014,16:00:05,425.6,429.91,429.08,1.59,0,0,,,,,94.04,0.09404
07/02/2014,16:05:05,418.5,423.4,421.91,1.42,0,0,,,,,70.92,0.07092
07/02/2014,16:10:05,419.96,424.75,423.5,1.36,0,0,,,,,74.35,0.07435
07/02/2014,16:15:05,419.2,424.32,422.85,1.34,0,0,,,,,62.32,0.06232
07/02/2014,16:20:05,419.51,424.37,423.42,1.35,0,0,,,,,62.22,0.06222
07/02/2014,16:25:05,419.63,425.17,423.72,1.41,0,0,,,,,67.05,0.06705
07/02/2014,16:30:05,420.11,425.21,424.38,1.5,0,0,,,,,68.62,0.06862
07/02/2014,16:35:05,421.52,427.17,425.53,1.45,0,0,,,,,88.63,0.08863
07/02/2014,16:40:05,419.31,424.91,424.19,1.47,0,0,,,,,86.55,0.08655
07/02/2014,16:45:05,420.59,425.65,424.4,1.6,0,0,,,,,83.72,0.08372
07/02/2014,16:50:05,420.82,425.68,425.22,1.54,0,0,,,,,76.43,0.07643
07/02/2014,16:55:05,420.23,425.07,424.56,1.55,0,0,,,,,91.62,0.09162
07/02/2014,17:00:05,419.84,424.7,423.87,1.5,0,0,,,,,87.84,0.08784
07/02/2014,17:05:05,419.73,424.76,423.61,1.34,0,0,,,,,55.92,0.05592
07/02/2014,17:10:05,420.46,425.65,424.68,1.41,0,0,,,,,72.14,0.07214
07/02/2014,17:15:05,420.18,425.71,424.42,1.41,0,0,,,,,72.05,0.07205
07/02/2014,17:20:05,420.74,426,425.2,1.43,0,0,,,,,68.57,0.06857
07/02/2014,17:25:05,420.67,426.44,425.16,1.44,0,0,,,,,82.21,0.08221
07/02/2014,17:30:05,421.64,426.98,425.92,1.39,0,0,,,,,74.04,0.07404
07/02/2014,17:35:05,421.19,426.18,425.52,1.43,0,0,,,,,58.89,0.05889
07/02/2014,17:40:05,420.67,426.01,425.12,1.58,0,0,,,,,74.07,0.07407
07/02/2014,17:45:05,420.52,425.75,425.12,1.3,0,0,,,,,66.99,0.06699
07/02/2014,17:50:05,420.18,424.98,424.69,1.28,0,0,,,,,65.8,0.0658
07/02/2014,17:55:05,418.93,424.01,423.36,1.19,0,0,,,,,64.65,0.06465
07/02/2014,18:00:05,420.23,425.17,424.64,1.11,0,0,,,,,62.24,0.06224
07/02/2014,18:05:05,419.91,425.09,424.47,1.09,0,0,,,,,61.08,0.06108
07/02/2014,18:10:05,420.89,425.43,425.14,0,0,0,,,,,0,0
07/02/2014,18:15:05,419.44,424.21,423.86,0,0,0,,,,,0,0
07/02/2014,18:20:05,419.8,424.47,424.17,0,0,0,,,,,0,0
07/02/2014,18:25:05,420.9,425.36,425.3,0,0,0,,,,,0,0
07/02/2014,18:30:05,419.62,423.96,424.21,0,0,0,,,,,0,0
07/02/2014,18:35:05,419.46,423.9,424.21,0,0,0,,,,,0,0
07/02/2014,18:40:05,419.52,423.93,423.83,1,0,0,,,,,54.47,0.05447
07/02/2014,18:45:05,423.7,427.75,428.04,1.24,0,0,,,,,68.23,0.06823
07/02/2014,18:50:05,424.41,428.74,428.95,1.26,0,0,,,,,68.13,0.06813
07/02/2014,18:55:05,423.96,427.95,428.04,1.24,0,0,,,,,59.9,0.0599
07/02/2014,19:00:05,424.7,428.77,428.91,1.47,0,0,,,,,74.88,0.07488
07/02/2014,19:05:05,424.59,428.91,429.07,1.34,0,0,,,,,68.63,0.06863
07/02/2014,19:10:05,418.75,422.82,423.23,1.38,0,0,,,,,64.36,0.06436
07/02/2014,19:15:05,424.86,428.93,429.5,1.36,0,0,,,,,67.58,0.06758
07/02/2014,19:20:05,425.17,429.41,429.25,1.54,0,0,,,,,73.81,0.07381
07/02/2014,19:25:05,421.32,425.41,425.99,1.6,0,0,,,,,71.6,0.0716
07/02/2014,19:30:05,420.93,424.41,424.99,1.76,0,0,,,,,85.68,0.08568
07/02/2014,19:35:05,421.41,425.62,425.95,1.68,0,0,,,,,91.05,0.09105
07/02/2014,19:40:05,421.24,425.14,425.18,1.7,0,0,,,,,71.52,0.07152
07/02/2014,19:45:05,421.96,425.86,426.05,1.72,0,0,,,,,74.12,0.07412
07/02/2014,19:50:05,422.02,426.22,425.96,1.49,0,0,,,,,60.33,0.06033
07/02/2014,19:55:05,422.31,426.37,426.27,1.72,0,0,,,,,95.05,0.09505
07/02/2014,20:00:05,422.83,426.94,427.53,1.67,0,0,,,,,80.73,0.08073
07/02/2014,20:05:05,423.82,428.1,427.96,1.77,0,0,,,,,80.38,0.08038
07/02/2014,20:10:05,423.69,428.02,427.74,1.8,0,0,,,,,72.41,0.07241
07/02/2014,20:15:05,423.72,427.89,427.89,1.9,0,0,,,,,84.3,0.0843
07/02/2014,20:20:05,424.2,428.22,428.15,1.91,0,0,,,,,90.62,0.09062
07/02/2014,20:25:05,422.92,427.31,427.27,1.89,0,0,,,,,91.15,0.09115
07/02/2014,20:30:05,424.39,429.18,428.74,1.73,0,0,,,,,98.03,0.09803
07/02/2014,20:35:05,425.65,429.76,429.89,1.99,0,0,,,,,100.16,0.10016
07/02/2014,20:40:05,423.97,428.36,428.2,1.88,0,0,,,,,98.13,0.09813
07/02/2014,20:45:05,423.96,428.55,428.52,1.86,0,0,,,,,115.31,0.11531
07/02/2014,20:50:05,423.59,428.1,428,1.71,0,0,,,,,110.17,0.11017
07/02/2014,20:55:05,424.05,428.61,428.77,1.79,0,0,,,,,103.28,0.10328
07/02/2014,21:00:05,424.44,428.68,428.88,1.69,0,0,,,,,97.22,0.09722
07/02/2014,21:05:05,424.23,429.46,429.23,1.82,0,0,,,,,112.03,0.11203
07/02/2014,21:10:05,425.47,429.66,429.68,1.9,0,0,,,,,123.13,0.12313
07/02/2014,21:15:05,425.94,430.22,430.37,1.85,0,0,,,,,104.88,0.10488
07/02/2014,21:20:05,426.55,430.92,431.1,1.81,0,0,,,,,102.49,0.10249
07/02/2014,21:25:05,425.51,430.11,430.53,1.84,0,0,,,,,103.14,0.10314
07/02/2014,21:30:05,421.21,425.47,425.39,1.68,0,0,,,,,93.36,0.09336
07/02/2014,21:35:05,420.87,425.4,425.56,1.48,0,0,,,,,88.39,0.08839
07/02/2014,21:40:05,420.62,425.39,425.44,1.3,0,0,,,,,78.13,0.07813
07/02/2014,21:45:05,422.02,426.89,426.49,1.36,0,0,,,,,78.52,0.07852
07/02/2014,21:50:05,422.06,426.29,426.25,1.27,0,0,,,,,78.04,0.07804
07/02/2014,21:55:05,421.04,425.67,425.49,1.2,0,0,,,,,76.45,0.07645
07/02/2014,22:00:05,422.19,426.71,426.72,1.1,0,0,,,,,71.4,0.0714
07/02/2014,22:05:05,421.89,426.94,426.68,1.04,0,0,,,,,71.38,0.07138
07/02/2014,22:10:05,422.89,427.6,427.29,0.97,0,0,,,,,51.84,0.05184
07/02/2014,22:15:05,422.27,427.2,427.06,1.33,0,0,,,,,78.93,0.07893
07/02/2014,22:20:05,422.49,426.9,426.86,1.15,0,0,,,,,73.82,0.07382
07/02/2014,22:25:05,422.11,426.51,426.09,1.1,0,0,,,,,71.96,0.07196
07/02/2014,22:30:05,421.49,426.22,425.99,1.29,0,0,,,,,96.43,0.09643
07/02/2014,22:35:05,426.07,431.02,430.53,1.38,0,0,,,,,86.57,0.08657
07/02/2014,22:40:05,426.87,431.98,431.65,1.22,0,0,,,,,73.95,0.07395
07/02/2014,22:45:05,421.88,426.62,426.26,1.34,0,0,,,,,75.89,0.07589
07/02/2014,22:50:05,422.73,427.1,426.6,1.37,0,0,,,,,79.36,0.07936
07/02/2014,22:55:05,422.58,427.05,426.69,1.34,0,0,,,,,77.64,0.07764
07/02/2014,23:00:05,421.98,426.96,426.05,1.44,0,0,,,,,85.26,0.08526
07/02/2014,23:05:05,422.18,426.95,426.19,1.37,0,0,,,,,81.11,0.08111
07/02/2014,23:10:05,422.68,427.23,426.43,1.48,0,0,,,,,77.64,0.07764
07/02/2014,23:15:05,422.03,427.46,426.61,1.41,0,0,,,,,81.32,0.08132
07/02/2014,23:20:05,421.93,426.73,426.48,1.37,0,0,,,,,84.74,0.08474
07/02/2014,23:25:05,422.01,427.02,426.49,1.36,0,0,,,,,80.69,0.08069
07/02/2014,23:30:05,423.84,428.69,428.38,1.07,0,0,,,,,67.88,0.06788
07/02/2014,23:35:05,423.21,428.25,427.61,1.24,0,0,,,,,66.79,0.06679
07/02/2014,23:40:05,423.24,427.87,428.18,1.1,0,0,,,,,65.49,0.06549
07/02/2014,23:45:05,423.75,427.93,427.56,1.22,0,0,,,,,69.73,0.06973
07/02/2014,23:50:05,424.63,429.66,428.92,1.28,0,0,,,,,70.31,0.07031
07/02/2014,23:55:05,424.75,429.55,428.74,1.11,0,0,,,,,66.21,0.06621
08/02/2014,00:00:05,424.18,428.75,428.38,1.15,0,0,,,,,65.79,0.06579
08/02/2014,00:05:05,423.66,428.55,427.99,1.22,0,0,,,,,65.72,0.06572
08/02/2014,00:10:05,424,428.72,427.82,1.12,0,0,,,,,60.09,0.06009
08/02/2014,00:15:05,423.08,428.33,427.25,1.24,0,0,,,,,67.12,0.06712
08/02/2014,00:20:05,424.43,429.46,428.54,1.26,0,0,,,,,70.43,0.07043
08/02/2014,00:25:05,424.18,428.56,428.15,1.44,0,0,,,,,74.99,0.07499
08/02/2014,00:30:05,424.58,429.63,428.62,1.48,0,0,,,,,78.41,0.07841
08/02/2014,00:35:05,423.8,428.28,428.08,1.43,0,0,,,,,74.75,0.07475
08/02/2014,00:40:05,423.75,428.58,427.87,1.4,0,0,,,,,77.57,0.07757
08/02/2014,00:45:05,424.42,429.35,428.66,1.3,0,0,,,,,71.2,0.0712
08/02/2014,00:50:05,424.83,429.83,428.85,1.27,0,0,,,,,68.67,0.06867
08/02/2014,00:55:05,424.59,429.42,428.48,1.22,0,0,,,,,66.55,0.06655
08/02/2014,01:00:05,423.73,428.79,427.85,1.2,0,0,,,,,66.43,0.06643
08/02/2014,01:05:05,424.43,429.53,428.49,1.23,0,0,,,,,69,0.069
08/02/2014,01:10:05,425,430.3,429.33,1.17,0,0,,,,,69.12,0.06912
08/02/2014,01:15:05,425.01,430.04,429.3,1.11,0,0,,,,,62.17,0.06217
08/02/2014,01:20:05,424.94,430.03,429.12,1.03,0,0,,,,,63.86,0.06386
08/02/2014,01:25:05,424.56,429.72,428.32,0.99,0,0,,,,,60.63,0.06063
08/02/2014,01:30:05,424.5,429.32,428.41,0,0,0,,,,,0,0
08/02/2014,01:35:05,425.34,430.27,429.74,0,0,0,,,,,0,0
08/02/2014,01:40:05,424.51,429.13,428.74,0,0,0,,,,,0,0
08/02/2014,01:45:05,424.54,429.57,428.9,0,0,0,,,,,0,0
08/02/2014,01:50:05,424.71,429.56,428.54,0,0,0,,,,,0,0
08/02/2014,01:55:05,425.43,430.46,429.17,0,0,0,,,,,0,0
08/02/2014,02:00:05,426.36,431.41,429.95,0,0,0,,,,,0,0
08/02/2014,02:05:05,426.04,430.91,430.37,0,0,0,,,,,0,0
08/02/2014,02:10:05,426.11,431.24,430.13,0,0,0,,,,,0,0
08/02/2014,02:15:05,424.73,429.94,428.91,0,0,0,,,,,0,0
08/02/2014,02:20:05,425.7,430.66,429.64,0,0,0,,,,,0,0
08/02/2014,02:25:05,425.48,430.68,429.9,0,0,0,,,,,0,0
08/02/2014,02:30:05,425.8,430.53,429.66,0,0,0,,,,,0,0
08/02/2014,02:35:05,425.92,430.65,429.77,0,0,0,,,,,0,0
08/02/2014,02:40:05,425.54,431,429.77,0,0,0,,,,,0,0
08/02/2014,02:45:05,425.56,431.14,430.17,0,0,0,,,,,0,0
08/02/2014,02:50:05,425.3,430.5,429.65,0,0,0,,,,,0,0
08/02/2014,02:55:05,426.27,431.51,430.46,0,0,0,,,,,0,0
08/02/2014,03:00:05,427,431.59,431.08,0,0,0,,,,,0,0
08/02/2014,03:05:05,423.48,428.91,427.97,0,0,0,,,,,0,0
08/02/2014,03:10:05,423.33,428.15,427.21,0,0,0,,,,,0,0
08/02/2014,03:15:05,423.67,428.56,427.42,0,0,0,,,,,0,0
08/02/2014,03:20:05,423.6,428.5,427.85,0,0,0,,,,,0,0
08/02/2014,03:25:05,423.72,428.18,427.77,0,0,0,,,,,0,0
08/02/2014,03:30:05,423.06,427.59,427.08,0,0,0,,,,,0,0
08/02/2014,03:35:05,423.5,428.43,427.38,0,0,0,,,,,0,0
08/02/2014,03:40:05,423.53,428.94,427.81,0,0,0,,,,,0,0
08/02/2014,03:45:05,423.88,428.76,428.04,0,0,0,,,,,0,0
08/02/2014,03:50:05,423.91,429.22,428.2,0,0,0,,,,,0,0
08/02/2014,03:55:05,424.86,429.65,428.83,0,0,0,,,,,0,0
08/02/2014,04:00:05,423.88,429.06,428.09,0,0,0,,,,,0,0
08/02/2014,04:05:05,424.42,429.12,428.24,0,0,0,,,,,0,0
08/02/2014,04:10:05,423.47,428.22,427.65,0,0,0,,,,,0,0
08/02/2014,04:15:05,423.48,428.45,427.56,0,0,0,,,,,0,0
08/02/2014,04:20:05,423.87,428.92,428.24,0,0,0,,,,,0,0
08/02/2014,04:25:05,423.71,428.55,427.64,0,0,0,,,,,0,0
08/02/2014,04:30:05,423.56,428.19,427.75,0,0,0,,,,,0,0
08/02/2014,04:35:05,424.03,428.8,428.22,0,0,0,,,,,0,0
08/02/2014,04:40:05,424.05,428.85,428.31,0,0,0,,,,,0,0
08/02/2014,04:45:05,424.26,429.09,428.26,0,0,0,,,,,0,0
08/02/2014,04:50:05,424.42,429.38,428.63,0,0,0,,,,,0,0
08/02/2014,04:55:05,423.97,428.78,427.83,0,0,0,,,,,0,0
08/02/2014,05:00:05,423.74,428.56,427.83,0,0,0,,,,,0,0
08/02/2014,05:05:05,423.53,428.74,427.78,0,0,0,,,,,0,0
08/02/2014,05:10:05,423.89,429,428.15,0,0,0,,,,,0,0
08/02/2014,05:15:05,423.39,427.93,427.57,0,0,0,,,,,0,0
08/02/2014,05:20:05,423.28,427.82,427.09,0,0,0,,,,,0,0
08/02/2014,05:25:05,423.29,428.21,427.33,0,0,0,,,,,0,0
08/02/2014,05:30:05,423.09,427.53,427.33,0,0,0,,,,,0,0
08/02/2014,05:35:05,423.34,428.29,427.33,0,0,0,,,,,0,0
08/02/2014,05:40:05,423.38,428.2,427.31,0,0,0,,,,,0,0
08/02/2014,05:45:05,423.27,427.94,427.55,0,0,0,,,,,0,0
08/02/2014,05:50:05,422.79,427.4,426.75,0,0,0,,,,,0,0
08/02/2014,05:55:05,422.34,426.83,426.38,0,0,0,,,,,0,0
08/02/2014,06:00:05,422.92,427.69,427.34,0,0,0,,,,,0,0
08/02/2014,06:05:05,421.45,426.32,425.48,0,0,0,,,,,0,0
08/02/2014,06:10:05,426.73,431.8,431.19,0,0,0,,,,,0,0
08/02/2014,06:15:05,426.23,430.86,430.86,0,0,0,,,,,0,0
08/02/2014,06:20:05,427.4,431.93,431.56,0,0,0,,,,,0,0
08/02/2014,06:25:05,426.57,431.25,431.04,0,0,0,,,,,0,0
08/02/2014,06:30:05,427.29,431.98,431.77,0,0,0,,,,,0,0
08/02/2014,06:35:05,426.76,431.83,430.79,0,0,0,,,,,0,0
08/02/2014,06:40:05,421.83,426.91,426.19,0,0,0,,,,,0,0
08/02/2014,06:45:05,427.15,432.2,431.46,0,0,0,,,,,0,0
08/02/2014,06:50:05,427.24,431.91,431.69,0,0,0,,,,,0,0
08/02/2014,06:55:05,427.73,431.69,432.11,0,0,0,,,,,0,0
08/02/2014,07:00:05,428.1,432.74,432.48,0,0,0,,,,,0,0
08/02/2014,07:05:05,423.07,428.02,427.51,0,0,0,,,,,0,0
08/02/2014,07:10:05,422.67,427.62,427.02,0,0,0,,,,,0,0
08/02/2014,07:15:05,427.7,432.79,432.54,0,0,0,,,,,0,0
08/02/2014,07:20:05,427.92,433.44,432.61,0,0,0,,,,,0,0
08/02/2014,07:25:05,422.45,427.89,426.75,0,0,0,,,,,0,0
08/02/2014,07:30:05,428.67,433.45,432.7,0,0,0,,,,,0,0
08/02/2014,07:35:05,422.39,426.93,426.23,0,0,0,,,,,0,0
08/02/2014,07:40:05,428.18,433.28,432.74,0,0,0,,,,,0,0
08/02/2014,07:45:05,427.57,432.31,432.06,0,0,0,,,,,0,0
08/02/2014,07:50:05,426,430.99,430.7,0,0,0,,,,,0,0
08/02/2014,07:55:05,427.02,431.9,431.31,0.99,0,0,,,,,194.73,0.19473
08/02/2014,08:00:05,426.55,431.69,430.97,1.28,0,0,,,,,316.44,0.31644
08/02/2014,08:05:05,426.66,431.57,430.57,1.75,1.38,1.29,,,,,392.97,0.39297
08/02/2014,08:10:05,427.52,432.5,431.78,2.34,1.97,1.93,,,,,619.86,0.61986
08/02/2014,08:15:05,427.71,432.68,432.16,2.91,2.48,2.36,,,,,809.7,0.8097
08/02/2014,08:20:05,428.67,433.56,433.08,3.47,3.14,2.91,,,,,1014.04,1.01404
08/02/2014,08:25:05,429.99,435.24,434.47,3.99,3.67,3.47,,,,,1205.02,1.20502
08/02/2014,08:30:05,430.81,435.69,435.21,4.21,3.86,3.67,,,,,1294.65,1.29465
08/02/2014,08:35:05,430.72,435.83,435.3,4.16,4.04,3.9,,,,,1443.07,1.44307
08/02/2014,08:40:05,430.41,435.36,435.02,4.23,4.19,3.98,,,,,1467.14,1.46714
08/02/2014,08:45:05,429.86,435.01,434.23,4.27,4.24,4.04,,,,,1493.67,1.49367
08/02/2014,08:50:05,431.08,435.9,435.45,4.3,4.25,4.09,,,,,1549.84,1.54984
08/02/2014,08:55:05,429.73,434.66,434.5,4.35,4.41,4.2,,,,,1527.21,1.52721
08/02/2014,09:00:05,430.61,436.01,434.76,4.54,4.52,4.36,,,,,1642.98,1.64298
08/02/2014,09:05:05,429.87,434.81,434.54,4.72,4.75,4.56,,,,,1712.33,1.71233
08/02/2014,09:10:05,431.24,436.28,435.75,4.77,4.91,4.68,,,,,1734.33,1.73433
08/02/2014,09:15:05,430.97,436.11,435.29,4.89,4.94,4.78,,,,,1815.08,1.81508
08/02/2014,09:20:05,431.45,436.4,435.67,4.88,4.97,4.77,,,,,1786.21,1.78621
08/02/2014,09:25:05,430.94,436.32,435.33,4.94,5.03,4.85,,,,,1835.35,1.83535
08/02/2014,09:30:05,430.57,436.24,435.38,5.07,5.24,5.04,,,,,1893.23,1.89323
08/02/2014,09:35:05,430.43,435.57,434.71,5.01,5.16,4.98,,,,,1919.56,1.91956
08/02/2014,09:40:05,431.71,436.61,436.13,5.01,5.16,5.01,,,,,1934.71,1.93471
08/02/2014,09:45:05,432.96,438.32,437.45,5.12,5.34,5.14,,,,,1986.67,1.98667
08/02/2014,09:50:05,430.32,434.99,433.8,5.07,5.19,5.12,,,,,1996.52,1.99652
08/02/2014,09:55:05,432.45,437.8,437.11,5.14,5.45,5.25,,,,,1972.95,1.97295
08/02/2014,10:00:05,432.58,437.89,437.14,5.33,5.53,5.37,,,,,2066.33,2.06633
08/02/2014,10:05:05,431.98,437.37,436.93,5.32,5.61,5.4,,,,,2066.29,2.06629
08/02/2014,10:10:05,432.89,438.46,437.52,5.48,5.71,5.53,,,,,2120.23,2.12023
08/02/2014,10:15:05,432.87,437.92,437.17,5.49,5.69,5.51,,,,,2087.07,2.08707
08/02/2014,10:20:05,431.16,436.31,435.94,5.49,5.71,5.5,,,,,2077.87,2.07787
08/02/2014,10:25:05,431.51,436.92,436.04,5.58,5.78,5.56,,,,,2128.79,2.12879
08/02/2014,10:30:05,429.91,435.13,435.03,5.71,5.9,5.74,,,,,2116.49,2.11649
08/02/2014,10:35:05,430.4,435.86,435.24,5.57,5.82,5.61,,,,,2093.15,2.09315
08/02/2014,10:40:05,429.58,435.17,434.35,5.71,5.97,5.72,,,,,2161.04,2.16104
08/02/2014,10:45:05,430.29,435.15,434.99,5.57,5.79,5.63,,,,,2131.08,2.13108
08/02/2014,10:50:05,430.29,435.66,434.85,5.76,5.98,5.8,,,,,2195.74,2.19574
08/02/2014,10:55:05,430.64,435.93,435.02,5.85,6.09,5.89,,,,,2235.02,2.23502
08/02/2014,11:00:05,429.48,434.68,434.21,5.76,6,5.79,,,,,2170.28,2.17028
08/02/2014,11:05:05,430.54,435.66,435.44,5.84,6.06,5.86,,,,,2221.01,2.22101
08/02/2014,11:10:05,429.74,435.52,433.89,5.86,6.02,5.8,,,,,2233.25,2.23325
08/02/2014,11:15:05,429.58,435.04,433.95,6.06,6.31,6.07,,,,,2288.06,2.28806
08/02/2014,11:20:05,430.14,435.66,434.64,5.6,5.85,5.68,,,,,2158.82,2.15882
08/02/2014,11:25:05,430.38,435.92,435.01,5.91,6.12,5.93,,,,,2256.92,2.25692
08/02/2014,11:30:05,429.81,434.81,434.31,5.95,6.2,6,,,,,2258.99,2.25899
08/02/2014,11:35:05,430.99,436.14,435.47,6.22,6.56,6.33,,,,,2399.23,2.39923
08/02/2014,11:40:05,433.1,438.08,437.23,6.17,6.43,6.17,,,,,2390.89,2.39089
08/02/2014,11:45:05,431.61,436.72,436.04,6.03,6.18,6.05,,,,,2381.44,2.38144
08/02/2014,11:50:05,432.16,437.26,436.63,5.86,6.2,5.98,,,,,2277.77,2.27777
08/02/2014,11:55:05,431.98,436.94,436.25,5.89,6.09,5.95,,,,,2305.03,2.30503
08/02/2014,12:00:05,432.76,437.77,437.72,5.89,6.08,5.92,,,,,2298,2.298
08/02/2014,12:05:05,432.57,437.61,436.82,5.84,6.07,5.89,,,,,2277.49,2.27749
08/02/2014,12:10:05,431.5,436.8,436.28,5.72,6.04,5.8,,,,,2187.87,2.18787
08/02/2014,12:15:05,431.8,436.99,435.98,5.85,6.1,5.92,,,,,2274.7,2.2747
08/02/2014,12:20:05,431.55,436.69,436.12,5.93,6.18,6.04,,,,,2302.88,2.30288
08/02/2014,12:25:05,431.03,436.25,435.77,6.12,6.37,6.2,,,,,2372.78,2.37278
08/02/2014,12:30:05,431.65,436.99,436.06,5.76,6.03,5.83,,,,,2239.11,2.23911
08/02/2014,12:35:05,430.8,436.28,435.24,5.59,5.93,5.7,,,,,2150.65,2.15065
08/02/2014,12:40:05,431.07,436.21,435.16,5.59,5.88,5.67,,,,,2164.4,2.1644
08/02/2014,12:45:05,431.28,436.5,435.72,5.66,5.94,5.74,,,,,2197.23,2.19723
08/02/2014,12:50:05,431.62,437.14,436.58,5.69,5.96,5.77,,,,,2208.65,2.20865
08/02/2014,12:55:05,431.73,437.22,436.48,5.4,5.68,5.48,,,,,2090.59,2.09059
08/02/2014,13:00:05,431.48,437.13,436.6,5.31,5.64,5.38,,,,,2042.13,2.04213
08/02/2014,13:05:05,431.76,436.91,436.64,5.54,5.84,5.64,,,,,2139.08,2.13908
08/02/2014,13:10:05,429.97,435.2,434.57,3.84,3.99,3.82,,,,,1468.17,1.46817
08/02/2014,13:15:05,431.02,436.28,435.86,5.32,5.6,5.41,,,,,2058.73,2.05873
08/02/2014,13:20:05,432.18,437.43,437.01,5.54,5.8,5.62,,,,,2151.46,2.15146
08/02/2014,13:25:05,427.93,433.23,432.62,6.03,6.33,6.13,,,,,2314.49,2.31449
08/02/2014,13:30:05,427.88,433.57,432.5,6.03,6.29,6.09,,,,,2330.36,2.33036
08/02/2014,13:35:05,432.43,437.73,436.94,5.74,5.96,5.85,,,,,2240.77,2.24077
08/02/2014,13:40:05,432.02,437.87,436.74,5.48,5.72,5.55,,,,,2135.69,2.13569
08/02/2014,13:45:05,432.71,438.25,437.16,5.48,5.73,5.58,,,,,2157.63,2.15763
08/02/2014,13:50:05,427.12,432.42,432.16,5.33,5.66,5.45,,,,,2038.35,2.03835
08/02/2014,13:55:05,428.3,433.59,433.23,5.26,5.51,5.32,,,,,2039.28,2.03928
08/02/2014,14:00:05,427.42,432.83,432.06,5.23,5.51,5.28,,,,,2009.32,2.00932
08/02/2014,14:05:05,426.97,432.39,431.81,4.84,5.06,4.88,,,,,1866.1,1.8661
08/02/2014,14:10:05,432.96,438.12,437.26,4.77,5.03,4.85,,,,,1858.77,1.85877
08/02/2014,14:15:05,426.29,431.18,430.51,4.69,4.94,4.73,,,,,1811.82,1.81182
08/02/2014,14:20:05,425.66,430.81,430.23,4.32,4.59,4.37,,,,,1643.19,1.64319
08/02/2014,14:25:05,426.25,431.7,430.79,4.77,4.98,4.77,,,,,1824.02,1.82402
08/02/2014,14:30:05,426.58,431.73,430.87,4.96,5.3,5.1,,,,,1896.48,1.89648
08/02/2014,14:35:05,427.4,432.88,432.24,5.5,5.82,5.63,,,,,2122.11,2.12211
08/02/2014,14:40:05,426.25,431.02,430.96,4.79,5.06,4.87,,,,,1839.25,1.83925
08/02/2014,14:45:05,426.77,432.05,430.95,4.68,4.93,4.73,,,,,1802.93,1.80293
08/02/2014,14:50:05,426.58,432.32,431.3,4.75,5.08,4.85,,,,,1815.11,1.81511
08/02/2014,14:55:05,427.18,432.98,431.9,4.83,5.06,4.87,,,,,1869.95,1.86995
08/02/2014,15:00:05,426.61,431.99,431.32,4.56,4.78,4.61,,,,,1745.6,1.7456
08/02/2014,15:05:05,426.69,431.49,431.14,4.13,4.34,4.18,,,,,1579.69,1.57969
08/02/2014,15:10:05,425.69,430.82,430.19,4.03,4.16,4.02,,,,,1550.19,1.55019
