Feha de la Medda,Hora de la Medda,FASE AB,FASE BC, FASE AC,FASE A,FASE B,FASE C ,NEUTRO,POTENA ATVA AB [W],POTENA ATVA B [W],POTENA ATVA  [W],,
01/04/2014,11:30:58,410.66,415.9,415.13,6.63,5.9,6.29,,,,,"4,707.01",4.71
01/04/2014,11:35:58,409.77,414.7,413.54,6.54,5.78,6.21,,,,,"4,642.71",4.64
01/04/2014,11:40:58,411.12,416.35,415.12,6.74,5.91,6.4,,,,,"4,798.62",4.8
01/04/2014,11:45:58,411.68,417.4,416.19,7.03,6.13,6.68,,,,,"5,005.61",5.01
01/04/2014,11:50:58,412.41,417.73,416.21,7.08,6.17,6.74,,,,,"5,057.36",5.06
01/04/2014,11:55:58,411.99,417.39,415.66,6.78,5.85,6.45,,,,,"4,838.23",4.84
01/04/2014,12:00:58,412.68,418.03,416.52,7.1,6.09,6.74,,,,,"5,069.28",5.07
01/04/2014,12:05:58,411.63,417.35,415.67,7.05,6.03,6.7,,,,,"5,021.21",5.02
01/04/2014,12:10:58,410.59,416.03,414.71,6.96,5.93,6.6,,,,,"4,935.72",4.94
01/04/2014,12:15:58,411.5,416.52,415.14,6.78,5.77,6.42,,,,,"4,827.46",4.83
01/04/2014,12:20:58,411.37,417.06,415.36,6.94,5.89,6.59,,,,,"4,941.79",4.94
01/04/2014,12:25:58,410.75,416.09,414.1,7.07,6.01,6.72,,,,,"5,016.16",5.02
01/04/2014,12:30:58,410.74,417.35,415.43,6.81,5.76,6.49,,,,,"4,847.69",4.85
01/04/2014,12:35:58,410.72,415.87,414.51,6.34,5.23,6.01,,,,,"4,503.67",4.5
01/04/2014,12:40:58,402.8,408.93,406.33,0,1.14,1.1,,,,,209.82,0.21
01/04/2014,12:45:58,410.8,416.73,415.11,6.92,5.9,6.56,,,,,"4,916.43",4.92
01/04/2014,12:50:58,406.95,411.86,410.58,3.58,2.4,3.26,,,,,"2,494.55",2.49
01/04/2014,12:55:58,402.92,409.02,407.1,0,0,0,,,,,0,0
01/04/2014,13:00:58,411.23,417.13,415.5,7.29,6.24,6.91,,,,,"5,178.87",5.18
01/04/2014,13:05:58,409.43,414.81,413.77,7.18,6.05,6.83,,,,,"5,074.86",5.07
01/04/2014,13:10:58,411.3,416.59,415.41,7.13,5.98,6.78,,,,,"5,072.72",5.07
01/04/2014,13:15:58,410.47,416.43,414.92,7.21,6.09,6.87,,,,,"5,125.18",5.13
01/04/2014,13:20:58,404.06,409.88,408.92,0,0,0,,,,,0,0
01/04/2014,13:25:58,403.22,408.35,407.63,0,0,0,,,,,0,0
01/04/2014,13:30:58,405.51,411.45,410.31,2.91,1.75,2.54,,,,,"1,989.77",1.99
01/04/2014,13:35:58,409.83,415.96,414.48,7.21,6.16,6.88,,,,,"5,116.67",5.12
01/04/2014,13:40:58,409.91,415.86,414.37,7.09,6.02,6.76,,,,,"5,034.90",5.03
01/04/2014,13:45:58,410.65,416.36,414.85,6.64,5.62,6.33,,,,,"4,731.31",4.73
01/04/2014,13:50:58,404.56,410,408.93,0,0,0,,,,,0,0
01/04/2014,13:55:58,413.29,417.63,416.49,6.58,5.47,6.26,,,,,"4,709.04",4.71
01/04/2014,14:00:58,413.16,417.9,416.66,7.14,6.11,6.8,,,,,"5,112.73",5.11
01/04/2014,14:05:58,412.29,416.83,415.74,6.77,5.68,6.44,,,,,"4,833.52",4.83
01/04/2014,14:10:58,412.33,416.65,416.09,6.52,5.35,6.19,,,,,"4,640.53",4.64
01/04/2014,14:15:58,405.51,410.37,409.37,0,0,0,,,,,0,0
01/04/2014,14:20:58,413.17,418.73,417.06,6.79,5.75,6.51,,,,,"4,882.02",4.88
01/04/2014,14:25:58,412.77,417.07,415.57,6.67,5.63,6.33,,,,,"4,766.36",4.77
01/04/2014,14:30:58,412.82,418.32,416.63,6.84,5.77,6.5,,,,,"4,893.15",4.89
01/04/2014,14:35:58,411.73,416.44,415.52,6.6,5.45,6.28,,,,,"4,709.36",4.71
01/04/2014,14:40:58,410.89,415.8,414.5,6.56,5.49,6.25,,,,,"4,673.15",4.67
01/04/2014,14:45:58,412.93,417.15,416.06,6.15,5,5.81,,,,,"4,386.93",4.39
01/04/2014,14:50:58,411.89,416.73,415.5,5.98,4.85,5.67,,,,,"4,273.03",4.27
01/04/2014,14:55:58,409.24,414.27,413,3.35,2.07,3.08,,,,,"2,364.97",2.36
01/04/2014,15:00:58,411.5,415.69,414.91,5.21,4.01,4.87,,,,,"3,696.16",3.7
01/04/2014,15:05:58,405.51,410.12,408.5,0,0,0,,,,,0,0
01/04/2014,15:10:58,405.83,409.88,408.9,0,0,0,,,,,0,0
01/04/2014,15:15:58,407.39,411.54,410.33,0,0.98,0,,,,,0,0
01/04/2014,15:20:58,405.98,410.7,409.36,0,0,0,,,,,0,0
01/04/2014,15:25:58,411.83,416.11,414.52,5.37,4.22,5.07,,,,,"3,829.33",3.83
01/04/2014,15:30:58,412.51,416.36,415.3,5.12,3.96,4.85,,,,,"3,667.49",3.67
01/04/2014,15:35:58,411.21,415.38,414.11,4.22,3.08,3.92,,,,,"2,994.73",2.99
01/04/2014,15:40:58,408.27,412.48,411.45,1.88,0,1.67,,,,,"1,310.10",1.31
01/04/2014,15:45:58,406.76,411.14,409.92,0,0,0,,,,,0,0
01/04/2014,15:50:58,405.47,410.07,408.83,0,0.96,0,,,,,0,0
01/04/2014,15:55:58,406.02,410.2,409.25,0,1.29,1.09,,,,,215.16,0.22
01/04/2014,16:00:58,405.67,410.36,409.51,0,0,0,,,,,0,0
01/04/2014,16:05:58,406.54,410.96,409.82,0,0.97,0,,,,,0,0
01/04/2014,16:10:58,406.94,410.88,409.64,0,0,0,,,,,0,0
01/04/2014,16:15:58,407.44,412.04,410.94,0,0.98,0,,,,,0,0
01/04/2014,16:20:58,407.27,411.65,410.66,0,0,0,,,,,0,0
01/04/2014,16:25:58,406.69,411.54,410.5,0,0,0,,,,,0,0
01/04/2014,16:30:58,405.28,409.96,409.06,0,0,0,,,,,0,0
01/04/2014,16:35:58,406.39,410.94,409.9,0,0,0,,,,,0,0
01/04/2014,16:40:58,405.17,409.81,409.12,0,0,0,,,,,0,0
01/04/2014,16:45:58,405.72,410.55,409.61,0,0,0,,,,,0,0
01/04/2014,16:50:58,406.99,412.16,411.01,0,0,0,,,,,0,0
01/04/2014,16:55:58,407.49,412.29,411.28,0,0,0,,,,,0,0
01/04/2014,17:00:58,406.92,412.11,410.91,0,0,0,,,,,0,0
01/04/2014,17:05:58,404.2,409.29,408.32,0,0,0,,,,,0,0
01/04/2014,17:10:58,404.73,409.86,408.94,0,0,0,,,,,0,0
01/04/2014,17:15:58,404.98,410.24,408.93,0,0,0,,,,,0,0
01/04/2014,17:20:58,405.58,410.82,409.57,0,0,0,,,,,0,0
01/04/2014,17:25:58,404.94,410.77,409.26,0,0,0,,,,,0,0
01/04/2014,17:30:58,405.34,411.11,409.9,0,0,0,,,,,0,0
01/04/2014,17:35:58,405.4,411.26,410.06,0,0,0,,,,,0,0
01/04/2014,17:40:58,405.6,411.69,410.59,0,0,0,,,,,0,0
01/04/2014,17:45:58,406.91,412.38,411.45,0,0,0,,,,,0,0
01/04/2014,17:50:58,406.67,412.08,411.2,0,0,0,,,,,0,0
01/04/2014,17:55:58,407.56,413.19,412.18,0,0,0,,,,,0,0
01/04/2014,18:00:58,407.49,412.92,411.88,0,0,0,,,,,0,0
01/04/2014,18:05:58,407.42,413,411.84,0,0,0,,,,,0,0
01/04/2014,18:10:58,403.78,409.11,408.02,0,0,0,,,,,0,0
01/04/2014,18:15:58,403.29,408.81,407.79,0,0,0,,,,,0,0
01/04/2014,18:20:58,404.06,409.76,408.51,0,0,0,,,,,0,0
01/04/2014,18:25:58,404.58,409.97,409.06,0,0,0,,,,,0,0
01/04/2014,18:30:58,404.83,410.07,409.19,0,0,0,,,,,0,0
01/04/2014,18:35:58,404.46,410,409.25,0,0,0,,,,,0,0
01/04/2014,18:40:58,403.22,408.43,408.28,0,0,0,,,,,0,0
01/04/2014,18:45:58,404.02,408.79,408.42,0,0,0,,,,,0,0
01/04/2014,18:50:58,403.14,408.74,408.44,0,0,0,,,,,0,0
01/04/2014,18:55:58,403.29,408.59,408.22,0,0,0,,,,,0,0
01/04/2014,19:00:58,403.76,409.36,408.85,0,0,0,,,,,0,0
01/04/2014,19:05:58,402.66,407.99,407.38,0,0,0,,,,,0,0
01/04/2014,19:10:58,403.56,408.9,408.8,0,0,0,,,,,0,0
01/04/2014,19:15:58,403.46,407.91,408.12,0,0,0,,,,,0,0
01/04/2014,19:20:58,403.75,408.64,408.78,0,0,0,,,,,0,0
01/04/2014,19:25:58,403.11,408.44,408.31,0,0,0,,,,,0,0
01/04/2014,19:30:58,403.55,408.67,409.12,0,0,0,,,,,0,0
01/04/2014,19:35:58,406.09,410.82,410.72,0,0,0,,,,,0,0
01/04/2014,19:40:58,407.1,412.08,412.14,0,0,0,,,,,0,0
01/04/2014,19:45:58,406.57,411.81,412.07,0,0,0,,,,,0,0
01/04/2014,19:50:58,407.43,412.7,413.02,0,0,0,,,,,0,0
01/04/2014,19:55:58,406.86,411.93,412.13,0,0,0,,,,,0,0
01/04/2014,20:00:58,408.01,412.65,412.87,0,0,0,,,,,0,0
01/04/2014,20:05:58,407.69,412.62,412.83,0,0,0,,,,,0,0
01/04/2014,20:10:58,405.23,410.35,410.37,0,0,0,,,,,0,0
01/04/2014,20:15:58,405.41,410.74,410.52,0,0,0,,,,,0,0
01/04/2014,20:20:58,406.79,411.96,411.87,0,0,0,,,,,0,0
01/04/2014,20:25:58,406.11,411.22,411.22,0,0,0,,,,,0,0
01/04/2014,20:30:58,405.76,411.06,411.12,0,0,0,,,,,0,0
01/04/2014,20:35:58,405.09,410.31,410.32,0,0,0,,,,,0,0
01/04/2014,20:40:58,405.02,410.34,410.38,0,0,0,,,,,0,0
01/04/2014,20:45:58,406.53,411.91,411.91,0,0,0,,,,,0,0
01/04/2014,20:50:58,407.34,412.03,412.13,0,0,0,,,,,0,0
01/04/2014,20:55:58,407.53,412.41,412.52,0,0,0,,,,,0,0
01/04/2014,21:00:58,406.47,411.86,411.78,0,0,0,,,,,0,0
01/04/2014,21:05:58,406.59,411.25,411.72,0,0,0,,,,,0,0
01/04/2014,21:10:58,407.13,412.18,412.53,0,0,0,,,,,0,0
01/04/2014,21:15:58,407.87,412.63,412.85,0,0,0,,,,,0,0
01/04/2014,21:20:58,408.52,412.74,413.05,0,0,0,,,,,0,0
01/04/2014,21:25:58,407.18,412.19,412.47,0,0,0,,,,,0,0
01/04/2014,21:30:58,407.58,412.26,412.66,0,0,0,,,,,0,0
01/04/2014,21:35:58,407.74,412.8,413.04,0,0,0,,,,,0,0
01/04/2014,21:40:58,408.01,412.95,413.02,0,0,0,,,,,0,0
01/04/2014,21:45:58,407.93,412.59,412.83,0,0,0,,,,,0,0
01/04/2014,21:50:58,406.44,411.83,411.96,0,0,0,,,,,0,0
01/04/2014,21:55:58,406.75,412.19,412.1,0,0,0,,,,,0,0
01/04/2014,22:00:58,406.85,412.01,411.52,0,0,0,,,,,0,0
01/04/2014,22:05:58,407.96,413.48,412.77,0,0,0,,,,,0,0
01/04/2014,22:10:58,408.97,413.86,413.62,0,0,0,,,,,0,0
01/04/2014,22:15:58,407.76,412.86,412.99,0,0,0,,,,,0,0
01/04/2014,22:20:58,407.05,412.2,412.07,0,0,0,,,,,0,0
01/04/2014,22:25:58,407.4,412.81,412.44,0,0,0,,,,,0,0
01/04/2014,22:30:58,404.86,409.35,410.06,0,0,0,,,,,0,0
01/04/2014,22:35:58,404.54,409.38,409.4,0,0,0,,,,,0,0
01/04/2014,22:40:58,403.91,408.97,409.11,0,0,0,,,,,0,0
01/04/2014,22:45:58,404.85,410.21,410.22,0,0,0,,,,,0,0
01/04/2014,22:50:58,405.12,410.42,409.73,0,0,0,,,,,0,0
01/04/2014,22:55:58,405.51,410.79,410.7,0,0,0,,,,,0,0
01/04/2014,23:00:58,406.06,411.31,411.54,0,0,0,,,,,0,0
01/04/2014,23:05:58,406.05,411.28,411.19,0,0,0,,,,,0,0
01/04/2014,23:10:58,406.13,411.92,411.92,0,0,0,,,,,0,0
01/04/2014,23:15:58,406.79,411.83,411.78,0,0,0,,,,,0,0
01/04/2014,23:20:58,405.95,411,411.38,0,0,0,,,,,0,0
01/04/2014,23:25:58,407.59,412.69,412.41,0,0,0,,,,,0,0
01/04/2014,23:30:58,407.23,412.66,412.44,0,0,0,,,,,0,0
01/04/2014,23:35:58,407.15,412.87,412.46,0,0,0,,,,,0,0
01/04/2014,23:40:58,407.23,412.99,412.73,0,0,0,,,,,0,0
01/04/2014,23:45:58,407.35,412.97,412.58,0,0,0,,,,,0,0
01/04/2014,23:50:58,407.25,412.84,412.61,0,0,0,,,,,0,0
01/04/2014,23:55:58,407.48,412.79,412.36,0,0,0,,,,,0,0
02/04/2014,00:00:58,406.67,412.26,411.75,0,0,0,,,,,0,0
02/04/2014,00:05:58,406.89,412.21,411.92,0,0,0,,,,,0,0
02/04/2014,00:10:58,407,412.4,412.41,0,0,0,,,,,0,0
02/04/2014,00:15:58,407.9,413.35,412.78,0,0,0,,,,,0,0
02/04/2014,00:20:58,407.11,413.06,412.48,0,0,0,,,,,0,0
02/04/2014,00:25:58,407.99,413.72,412.92,0,0,0,,,,,0,0
02/04/2014,00:30:58,407.41,413.18,412.81,0,0,0,,,,,0,0
02/04/2014,00:35:58,408.06,413.48,412.98,0,0,0,,,,,0,0
02/04/2014,00:40:58,408.75,414.08,413.52,0,0,0,,,,,0,0
02/04/2014,00:45:58,407.51,413.16,412.4,0,0,0,,,,,0,0
02/04/2014,00:50:58,408.57,413.96,413.53,0,0,0,,,,,0,0
02/04/2014,00:55:58,407.87,413.44,412.56,0,0,0,,,,,0,0
02/04/2014,01:00:58,408.14,413.46,413,0,0,0,,,,,0,0
02/04/2014,01:05:58,408.54,414.13,413.6,0,0,0,,,,,0,0
02/04/2014,01:10:58,407.5,413.64,412.78,0,0,0,,,,,0,0
02/04/2014,01:15:58,408.18,413.86,413.71,0,0,0,,,,,0,0
02/04/2014,01:20:58,407.89,413.6,412.74,0,0,0,,,,,0,0
02/04/2014,01:25:58,408.95,414.93,414.18,0,0,0,,,,,0,0
02/04/2014,01:30:58,409.33,414.69,414.45,0,0,0,,,,,0,0
02/04/2014,01:35:58,409.28,414.28,413.94,0,0,0,,,,,0,0
02/04/2014,01:40:58,408.98,414.34,413.94,0,0,0,,,,,0,0
02/04/2014,01:45:58,408.58,414.09,413.77,0,0,0,,,,,0,0
02/04/2014,01:50:58,408.91,414.36,414.23,0,0,0,,,,,0,0
02/04/2014,01:55:58,409.23,415.1,414.42,0,0,0,,,,,0,0
02/04/2014,02:00:58,409.37,414.61,413.9,0,0,0,,,,,0,0
02/04/2014,02:05:58,409.19,414.97,414.31,0,0,0,,,,,0,0
02/04/2014,02:10:58,408.89,414.35,414.06,0,0,0,,,,,0,0
02/04/2014,02:15:58,408.88,414.53,413.98,0,0,0,,,,,0,0
02/04/2014,02:20:58,409.56,414.67,414.31,0,0,0,,,,,0,0
02/04/2014,02:25:58,409.37,414.59,414.35,0,0,0,,,,,0,0
02/04/2014,02:30:58,409.05,415.03,414.09,0,0,0,,,,,0,0
02/04/2014,02:35:58,408.07,414.09,413.4,0,0,0,,,,,0,0
02/04/2014,02:40:58,409.2,414.78,414.17,0,0,0,,,,,0,0
02/04/2014,02:45:58,408.72,414.32,413.92,0,0,0,,,,,0,0
02/04/2014,02:50:58,409.07,414.47,413.7,0,0,0,,,,,0,0
02/04/2014,02:55:58,409.13,414.78,414.09,0,0,0,,,,,0,0
02/04/2014,03:00:58,408.92,414.56,413.63,0,0,0,,,,,0,0
02/04/2014,03:05:58,409.07,414.51,413.72,0,0,0,,,,,0,0
02/04/2014,03:10:58,408.63,414.19,413.61,0,0,0,,,,,0,0
02/04/2014,03:15:58,409,414.38,414.09,0,0,0,,,,,0,0
02/04/2014,03:20:58,409.16,414.9,414.19,0,0,0,,,,,0,0
02/04/2014,03:25:58,408.77,414.62,414,0,0,0,,,,,0,0
02/04/2014,03:30:58,409.37,415.36,414.41,0,0,0,,,,,0,0
02/04/2014,03:35:58,409.21,414.28,414.29,0,0,0,,,,,0,0
02/04/2014,03:40:58,409.67,415,414.53,0,0,0,,,,,0,0
02/04/2014,03:45:58,409.38,414.68,414.3,0,0,0,,,,,0,0
02/04/2014,03:50:58,409.54,415.28,414.78,0,0,0,,,,,0,0
02/04/2014,03:55:58,409.04,414.97,414.14,0,0,0,,,,,0,0
02/04/2014,04:00:58,408.81,414.71,414.06,0,0,0,,,,,0,0
02/04/2014,04:05:58,409.24,414.56,414.3,0,0,0,,,,,0,0
02/04/2014,04:10:58,409.2,414.77,414.45,0,0,0,,,,,0,0
02/04/2014,04:15:58,409.1,414.66,414.07,0,0,0,,,,,0,0
02/04/2014,04:20:58,409.01,414.84,413.83,0,0,0,,,,,0,0
02/04/2014,04:25:58,409.14,414.63,414.21,0,0,0,,,,,0,0
02/04/2014,04:30:58,409.27,414.64,414.21,0,0,0,,,,,0,0
02/04/2014,04:35:58,409.62,415.01,414.37,0,0,0,,,,,0,0
02/04/2014,04:40:58,408.74,414.19,413.02,0,0,0,,,,,0,0
02/04/2014,04:45:58,409.37,414.97,414.07,0,0,0,,,,,0,0
02/04/2014,04:50:58,408.81,414.3,413.23,0,0,0,,,,,0,0
02/04/2014,04:55:58,408.12,413.85,412.8,0,0,0,,,,,0,0
02/04/2014,05:00:58,408.01,413.59,412.73,0,0,0,,,,,0,0
02/04/2014,05:05:58,407.62,412.92,412.43,0,0,0,,,,,0,0
02/04/2014,05:10:58,407.88,412.57,412.55,0,0,0,,,,,0,0
02/04/2014,05:15:58,407.4,412.92,412.4,0,0,0,,,,,0,0
02/04/2014,05:20:58,406.91,412.44,411.75,0,0,0,,,,,0,0
02/04/2014,05:25:58,406.61,412.2,411.3,0,0,0,,,,,0,0
02/04/2014,05:30:58,407.58,413.12,412.53,0,0,0,,,,,0,0
02/04/2014,05:35:58,406.96,412.19,412.12,0,0,0,,,,,0,0
02/04/2014,05:40:58,406.03,411.63,410.15,0,0,0,,,,,0,0
02/04/2014,05:45:58,406.97,412.4,411.65,0,0,0,,,,,0,0
02/04/2014,05:50:58,406.2,411.86,411.27,0,0,0,,,,,0,0
02/04/2014,05:55:58,406.38,411.56,411.42,0,0,0,,,,,0,0
02/04/2014,06:00:58,407.64,413.12,412.17,0,0,0,,,,,0,0
02/04/2014,06:05:58,407.63,412.87,412.68,0,0,0,,,,,0,0
02/04/2014,06:10:58,407.1,413.3,412.56,0,0,0,,,,,0,0
02/04/2014,06:15:58,408.01,413.85,413.27,0,0,0,,,,,0,0
02/04/2014,06:20:58,408.21,414.57,413.87,0,0,0,,,,,0,0
02/04/2014,06:25:58,408.15,413.55,412.92,0,0,0,,,,,0,0
02/04/2014,06:30:58,408.26,413.72,413.25,0,0,0,,,,,0,0
02/04/2014,06:35:58,409.38,415.49,414.03,0,0,0,,,,,0,0
02/04/2014,06:40:58,408.45,415.27,413.77,0,0,0,,,,,0,0
02/04/2014,06:45:58,406.69,413.9,411.56,0,0,0,,,,,0,0
02/04/2014,06:50:58,407.97,413.97,412.78,0,0,0,,,,,0,0
02/04/2014,06:55:58,407.28,413.44,411.93,0,0,0,,,,,0,0
02/04/2014,07:00:58,406.46,412.45,411.14,0,0,0,,,,,0,0
02/04/2014,07:05:58,406.67,412.86,410.69,1.08,0,0,,,,,405.92,0.41
02/04/2014,07:10:58,406.25,412.12,410.47,1.45,1.01,1.22,,,,,996.61,1
02/04/2014,07:15:58,405.73,412.08,410.67,1.76,1.25,1.51,,,,,"1,207.70",1.21
02/04/2014,07:20:58,406.57,412.59,411.52,2.27,1.74,2.05,,,,,"1,595.59",1.6
02/04/2014,07:25:58,409.09,414.15,413.31,2.27,1.74,2.05,,,,,"1,600.49",1.6
02/04/2014,07:30:58,410.59,416.38,414.77,3.34,2.81,3.02,,,,,"2,357.10",2.36
02/04/2014,07:35:58,411.78,416.67,415.14,4,3.48,3.75,,,,,"2,862.13",2.86
02/04/2014,07:40:58,408.33,414.45,412.22,2.56,2.03,2.36,,,,,"1,820.05",1.82
02/04/2014,07:45:58,410.74,416.5,414.46,4.52,3.98,4.22,,,,,"3,212.66",3.21
02/04/2014,07:50:58,410.38,415.72,413.96,4.66,4.16,4.35,,,,,"3,307.46",3.31
02/04/2014,07:55:58,410.41,416.08,413.78,4.83,4.3,4.55,,,,,"3,438.53",3.44
02/04/2014,08:00:58,410.31,416.1,414.06,5.11,4.5,4.79,,,,,"3,620.41",3.62
02/04/2014,08:05:58,410.47,415.9,414.56,5.26,4.71,4.97,,,,,"3,745.65",3.75
02/04/2014,08:10:58,409.89,415.63,413.95,5.42,4.88,5.13,,,,,"3,855.58",3.86
02/04/2014,08:15:58,410.5,415.55,413.96,5.32,4.79,5,,,,,"3,779.32",3.78
02/04/2014,08:20:58,408.66,413.75,411.9,5.63,5.06,5.33,,,,,"3,974.78",3.97
02/04/2014,08:25:58,411.33,416.36,415.03,5.75,5.18,5.45,,,,,"4,090.10",4.09
02/04/2014,08:30:58,410.34,416.04,414.19,5.48,4.94,5.21,,,,,"3,901.08",3.9
02/04/2014,08:35:58,412.55,417.66,415.61,5.91,5.4,5.62,,,,,"4,234.81",4.23
02/04/2014,08:40:58,410.26,416.21,413.73,5.52,4.98,5.22,,,,,"3,924.91",3.92
02/04/2014,08:45:58,410.23,416.56,413.87,6.07,5.51,5.73,,,,,"4,310.36",4.31
02/04/2014,08:50:58,411.11,416.73,414.34,6.1,5.53,5.76,,,,,"4,331.53",4.33
02/04/2014,08:55:58,409.91,416.17,413.42,6.28,5.7,5.98,,,,,"4,457.94",4.46
02/04/2014,09:00:58,410.86,415.58,414.19,6.36,5.86,6.03,,,,,"4,525.17",4.53
02/04/2014,09:05:58,410.92,416.15,414.05,6.45,5.89,6.08,,,,,"4,574.23",4.57
02/04/2014,09:10:58,411.34,416.97,415.22,6.43,5.87,6.09,,,,,"4,572.78",4.57
02/04/2014,09:15:58,411.58,416.5,414.88,6.43,5.84,6.08,,,,,"4,561.19",4.56
02/04/2014,09:20:58,411.57,417.65,415.55,6.32,5.74,5.99,,,,,"4,495.67",4.5
02/04/2014,09:25:58,411.28,416.45,414.61,6.18,5.6,5.85,,,,,"4,388.85",4.39
02/04/2014,09:30:58,410.89,416.81,414.36,6.57,6.01,6.26,,,,,"4,683.74",4.68
02/04/2014,09:35:58,411.31,417.23,415.22,6.39,5.84,6.08,,,,,"4,559.23",4.56
02/04/2014,09:40:58,410.51,416.46,414.44,5.68,5.15,5.35,,,,,"4,034.26",4.03
02/04/2014,09:45:58,410.81,416.54,414.72,6,5.43,5.64,,,,,"4,254.71",4.25
02/04/2014,09:50:58,409.52,415.14,413.57,5.59,5.07,5.28,,,,,"3,964.33",3.96
02/04/2014,09:55:58,406.59,411.6,409.77,2.74,2.26,2.49,,,,,"1,918.69",1.92
02/04/2014,10:00:58,408.98,414.27,412.8,4.61,4.1,4.28,,,,,"3,254.51",3.25
02/04/2014,10:05:58,409.45,415.03,413.71,5.19,4.64,4.85,,,,,"3,663.68",3.66
02/04/2014,10:10:58,408.99,414.71,413.07,4.88,4.34,4.59,,,,,"3,456.12",3.46
02/04/2014,10:15:58,403.96,410.1,409.47,3.21,2.59,2.89,,,,,"2,215.94",2.22
02/04/2014,10:20:58,405.26,411.09,409.75,3.25,2.72,2.93,,,,,"2,253.90",2.25
02/04/2014,10:25:58,408.87,415.34,413.55,4.37,3.83,4.03,,,,,"3,077.61",3.08
02/04/2014,10:30:58,408.64,414.57,413.3,4.18,3.66,3.87,,,,,"2,949.80",2.95
02/04/2014,10:35:58,408.2,414.47,412.96,4.57,4.05,4.24,,,,,"3,222.45",3.22
02/04/2014,10:40:58,406.83,412.56,410.81,3.01,2.43,2.69,,,,,"2,095.35",2.1
02/04/2014,10:45:58,405.28,410.61,408.92,3.05,2.47,2.74,,,,,"2,111.48",2.11
02/04/2014,10:50:58,406.03,412.47,410.24,5.11,4.55,4.78,,,,,"3,578.60",3.58
02/04/2014,10:55:58,407.96,414.52,412.98,4.19,3.64,3.89,,,,,"2,950.41",2.95
02/04/2014,11:00:58,407.46,414.06,412.34,3.42,2.87,3.11,,,,,"2,392.87",2.39
02/04/2014,11:05:58,407.37,414.07,412.15,3.7,3.15,3.41,,,,,"2,597.15",2.6
02/04/2014,11:10:58,407.89,414.02,412.39,4.6,4.09,4.3,,,,,"3,250.27",3.25
02/04/2014,11:15:58,405.03,411.03,409.42,2.3,1.8,2.04,,,,,"1,585.45",1.59
02/04/2014,11:20:58,408.12,413.92,412.72,5.05,4.47,4.73,,,,,"3,551.41",3.55
02/04/2014,11:25:58,409.38,416.18,414.39,5.93,5.36,5.56,,,,,"4,191.54",4.19
02/04/2014,11:30:58,408.85,415.55,413.72,5.55,4.95,5.22,,,,,"3,919.73",3.92
02/04/2014,11:35:58,408.47,415.81,414.29,5.36,4.76,5.02,,,,,"3,784.18",3.78
02/04/2014,11:40:58,409.28,416.18,414.89,5.4,4.84,5.06,,,,,"3,822.08",3.82
02/04/2014,11:45:58,408.73,415.13,413.74,4.96,4.4,4.65,,,,,"3,503.40",3.5
02/04/2014,11:50:58,409.68,415.66,413.9,5.2,4.67,4.88,,,,,"3,686.95",3.69
02/04/2014,11:55:58,406.77,413.48,411.75,4.15,3.58,3.82,,,,,"2,901.38",2.9
02/04/2014,12:00:58,407.77,413.91,412.12,4.7,4.15,4.36,,,,,"3,303.16",3.3
02/04/2014,12:05:58,407.01,413.55,411.7,4.49,3.95,4.19,,,,,"3,157.81",3.16
02/04/2014,12:10:58,407.37,412.88,411.56,3.89,3.38,3.57,,,,,"2,725.95",2.73
02/04/2014,12:15:58,404.87,410.63,409.16,1.72,1.24,1.46,,,,,"1,161.66",1.16
02/04/2014,12:20:58,408.56,414.39,412.67,4.65,4.12,4.35,,,,,"3,284.38",3.28
02/04/2014,12:25:58,409.32,414.97,413.21,4.98,4.45,4.66,,,,,"3,524.17",3.52
02/04/2014,12:30:58,405.7,411.69,410.25,3.67,3.17,3.37,,,,,"2,562.77",2.56
02/04/2014,12:35:58,406.19,412.12,410.68,3.8,3.29,3.49,,,,,"2,656.65",2.66
02/04/2014,12:40:58,408.51,414.13,412.46,4.96,4.4,4.64,,,,,"3,500.32",3.5
02/04/2014,12:45:58,408.4,413.59,412.3,4.37,3.85,4.07,,,,,"3,080.81",3.08
02/04/2014,12:50:58,408.34,413.07,412.41,4.68,4.16,4.33,,,,,"3,281.79",3.28
02/04/2014,12:55:58,408.85,414.04,413.08,4.69,4.17,4.36,,,,,"3,302.80",3.3
02/04/2014,13:00:58,407.25,412.88,411.91,4.19,3.66,3.88,,,,,"2,938.42",2.94
02/04/2014,13:05:58,403.68,409.46,408.4,0,0,0,,,,,0,0
02/04/2014,13:10:58,403.92,409.58,408.34,0,0,0,,,,,0,0
02/04/2014,13:15:58,404.01,409.77,408.39,0,0,0,,,,,0,0
02/04/2014,13:20:58,402.93,408.56,407.53,0,0,0,,,,,0,0
02/04/2014,13:25:58,406.68,412.07,410.63,3.81,3.33,3.5,,,,,"2,665.09",2.67
02/04/2014,13:30:58,403.5,408.52,407.62,0,0,0,,,,,0,0
02/04/2014,13:35:58,402.53,408.8,407.4,0,0,0,,,,,0,0
02/04/2014,13:40:58,403.98,409.66,408.43,1.11,0,0,,,,,398.26,0.4
02/04/2014,13:45:58,408.68,413.49,412.29,3.93,3.43,3.65,,,,,"2,769.56",2.77
02/04/2014,13:50:58,408.84,414.23,412.69,4.61,4.1,4.31,,,,,"3,252.50",3.25
