Fecha de la Medida,Hora de la Medida,A,B,C,VN,FASE A,FASE B,FASE C,NEUTRO,POTENCIA ACTIVA A [W],POTENCIA ACTIVA B [W],POTENCIA ACTIVA C [W],,ACTIVA TOTAL [kW]
15/11/2013,06:20:00,250,246.5,244.7,0,0,0.024,0,,0,2.595,0,2.595,0.002595
15/11/2013,06:25:00,250.6,246.9,245.2,0,0,0.05,0,,0,5.513,0,5.513,0.005513
15/11/2013,06:30:00,250.4,247,245.2,0,0,0.021,0,,0,2.184,0,2.184,0.002184
15/11/2013,06:35:00,250.6,247,245.3,0,0,0.038,0,,0,4.163,0,4.163,0.004163
15/11/2013,06:40:00,250.8,247.2,245.4,0,0,0.038,0,,0,4.101,0,4.101,0.004101
15/11/2013,06:45:00,251,247.6,245.8,0,0,0.029,0,,0,3.165,0,3.165,0.003165
15/11/2013,06:50:00,250.3,247,245.3,0,0,0.034,0,,0,3.646,0,3.646,0.003646
15/11/2013,06:55:00,249.8,246.5,244.8,0.05,0,0.013,0,,0,1.402,0,1.402,0.001402
15/11/2013,07:00:00,250.6,247.3,245.5,0.075,0,0.008,0,,0,0.838,0,0.838,0.000838
15/11/2013,07:05:00,250.1,247.1,245.2,0.787,0,0.006,0,,0,0.627,0,0.627,0.000627
15/11/2013,07:10:00,251.4,248.4,246.4,1.449,0,0.006,0,,0,0.641,0,0.641,0.000641
15/11/2013,07:15:00,251.4,248.5,246.4,2.701,0,0.005,0,,0,0.544,0,0.544,0.000544
15/11/2013,07:20:00,251.4,248.5,246.5,2.527,0,0.004,0,,0,0.447,0,0.447,0.000447
15/11/2013,07:25:00,251,248.1,246,0.127,0,0.009,0,,0,0.927,0,0.927,0.000927
15/11/2013,07:30:00,251,242.7,246.3,16.7,0,0.448,0.012,,0,57.52,0.572,58.23,0.05823
15/11/2013,07:35:00,251.9,246.4,247.5,36.83,0.664,1.434,0.934,,103.1,322,174.7,649.9,0.6499
15/11/2013,07:40:00,252.1,242.7,247.8,36.76,1.391,1.8,1.48,,320,401.6,343.4,1065,1.065
15/11/2013,07:45:00,252.3,245.5,248,36.98,1.981,2.406,2.092,,475.9,560.1,500.6,1563,1.563
15/11/2013,07:50:00,252,242.1,247.6,36.84,2.3,2.711,2.413,,558.4,619.5,581.6,1778,1.778
15/11/2013,07:55:00,251.7,234.5,247.4,36.94,2.199,2.592,2.295,,531.5,556.6,551.4,1656,1.656
15/11/2013,08:00:00,250.9,223,246.6,36.98,2.013,2.407,2.104,,481.8,469.4,501.3,1472,1.472
15/11/2013,08:05:00,250.6,225.4,246.3,36.86,2.373,2.729,2.447,,573.8,545.3,587.4,1724,1.724
15/11/2013,08:10:00,250.2,220.1,246.1,36.54,1.992,2.38,2.079,,474.3,455.1,494.1,1436,1.436
15/11/2013,08:15:00,252,227,247.7,37.03,1.6,2.09,1.761,,362,415.8,415.3,1205,1.205
15/11/2013,08:20:00,250.9,231.6,246.6,36.67,0.01,1.29,0.398,,0.961,254.4,53.06,386.6,0.3866
15/11/2013,08:25:00,251.5,232.1,247.2,36.79,0,1.209,0.005,,0,233.6,0.534,235.8,0.2358
15/11/2013,08:30:00,251.3,218.4,247.1,36.75,0.623,1.406,0.742,,93.93,248.2,119.5,554.2,0.5542
15/11/2013,08:35:00,252.5,233,248.3,37.08,1.863,2.317,1.992,,444.9,491.1,475.9,1446,1.446
15/11/2013,08:40:00,252.9,243.8,248.7,37.23,2.893,3.332,3.026,,712,771.6,738.5,2253,2.253
15/11/2013,08:45:00,253.2,236.1,249,37.32,3.554,3.94,3.658,,881.1,861.6,897.1,2675,2.675
15/11/2013,08:50:00,252.9,219.6,248.8,37.21,3.438,3.816,3.532,,850.2,727,865.1,2485,2.485
15/11/2013,08:55:00,252.7,225.8,248.4,37.24,3.65,4.046,3.765,,903.8,817.1,922.5,2697,2.697
15/11/2013,09:00:00,252.2,218,247.9,37.19,3.9,4.336,4.053,,965.7,821,991.6,2836,2.836
15/11/2013,09:05:00,252.3,222.4,247.9,37.25,4.443,4.891,4.616,,1103,961.5,1131,3257,3.257
15/11/2013,09:10:00,252.3,228.4,248,37.24,4.263,4.734,4.456,,1058,978.6,1092,3183,3.183
15/11/2013,09:15:00,252.8,207.3,248.7,37.32,4.24,4.643,4.383,,1054,791.1,1077,2962,2.962
15/11/2013,09:20:00,252.3,211.2,248.2,37.2,3.922,4.322,4.054,,971.8,764.9,994.1,2774,2.774
15/11/2013,09:25:00,252.3,210.7,248.3,37.21,4.592,4.979,4.726,,1141,882.9,1161,3257,3.257
15/11/2013,09:30:00,252.4,206.4,248.4,37.24,5.044,5.406,5.17,,1255,917.5,1272,3499,3.499
15/11/2013,09:35:00,251.7,194.6,247.7,37.13,4.583,4.96,4.714,,1136,748.3,1155,3066,3.066
15/11/2013,09:40:00,250.7,187.6,246.6,36.96,3.119,3.542,3.255,,762.4,500.9,789.4,2066,2.066
15/11/2013,09:45:00,250.9,187.9,246.5,36.89,3.443,3.883,3.597,,844.9,544.9,874.2,2286,2.286
15/11/2013,09:50:00,252.2,199.7,247.9,37.26,6.187,6.54,6.344,,1543,1048,1560,4220,4.22
15/11/2013,09:55:00,251.4,191,247.1,37.08,4.84,5.231,4.989,,1199,769.7,1221,3226,3.226
15/11/2013,10:00:00,252,184.6,247.5,37.18,4.336,4.76,4.492,,1075,640.1,1101,2822,2.822
15/11/2013,10:05:00,250.3,181.4,245.8,36.89,3.646,4.034,3.767,,894.4,528.9,914.9,2345,2.345
15/11/2013,10:10:00,252.2,179.6,247.6,37.1,2.117,2.576,2.243,,510.5,319.4,540.2,1370,1.37
15/11/2013,10:15:00,251,177.5,246.4,36.88,0.725,1.599,0.879,,110.4,185.8,142.7,559.4,0.5594
15/11/2013,10:20:00,250.3,179.2,245.7,36.68,0.642,1.503,0.805,,95.19,177.8,131,504.6,0.5046
15/11/2013,10:25:00,251.1,178.5,246.3,36.95,1.398,2.004,1.611,,276.6,242.3,357.3,941.3,0.9413
15/11/2013,10:30:00,253.1,183.5,248.2,37.47,4.218,4.682,4.4,,1048,622.2,1081,2761,2.761
15/11/2013,10:35:00,251.7,179,246.9,37.09,1.912,2.37,2.037,,451.9,291.8,486.3,1230,1.23
15/11/2013,10:40:00,252.2,178.2,247.2,37.22,2.447,2.937,2.606,,593.8,360.4,630.7,1585,1.585
15/11/2013,10:45:00,252,180.1,247,37.28,2.673,3.202,2.866,,652,405.8,695.2,1756,1.756
15/11/2013,10:50:00,252.2,178.2,247.1,37.24,2.373,2.907,2.563,,575.1,357.1,619.3,1551,1.551
15/11/2013,10:55:00,251.9,177.9,246.8,37.19,1.984,2.467,2.127,,472.4,299.9,509.2,1281,1.281
15/11/2013,11:00:00,250.5,200,245.5,26.3,0.096,0.87,0.28,,9.662,77.68,25.98,127.8,0.1278
15/11/2013,11:05:00,250.9,177.3,246,36.84,1.018,1.779,1.207,,170.5,208.1,220.6,725.6,0.7256
15/11/2013,11:10:00,252.7,178.6,247.7,37.35,3.444,3.895,3.601,,851.4,482.8,880.6,2214,2.214
15/11/2013,11:15:00,252.5,179.2,247.6,37.37,3.546,4.005,3.71,,876.7,500.8,907.3,2285,2.285
15/11/2013,11:20:00,252.7,183,247.8,37.41,3.856,4.317,4.029,,955.6,567.7,987.1,2516,2.516
15/11/2013,11:25:00,252.4,191.7,247.5,37.39,4.057,4.58,4.281,,1006,669.7,1047,2753,2.753
15/11/2013,11:30:00,251.9,184.5,247.1,37.37,3.776,4.309,4.002,,932.8,578.4,977.5,2495,2.495
15/11/2013,11:35:00,253.1,196.3,248.1,37.55,5.521,5.995,5.749,,1379,917.2,1415,3744,3.744
15/11/2013,11:40:00,253.6,208.1,248.7,37.73,6.416,6.86,6.64,,1609,1187,1640,4518,4.518
15/11/2013,11:45:00,254.4,215.6,249.3,37.84,7.5,7.917,7.731,,1889,1460,1915,5347,5.347
15/11/2013,11:50:00,254.3,215.9,249.4,37.9,7.43,7.857,7.67,,1871,1457,1900,5327,5.327
15/11/2013,11:55:00,253.9,194.5,248.9,37.85,7.052,7.468,7.276,,1772,1117,1799,4720,4.72
15/11/2013,12:00:00,254.2,208.4,249.3,38.01,7.62,8.026,7.85,,1918,1383,1945,5312,5.312
15/11/2013,12:05:00,254.2,207.3,249.2,38.01,7.798,8.227,8.045,,1963,1408,1993,5447,5.447
15/11/2013,12:10:00,253.7,198.5,248.8,37.89,7.25,7.668,7.48,,1821,1197,1850,4916,4.916
15/11/2013,12:15:00,253.4,195.5,248.5,37.84,6.592,7.006,6.8,,1652,1073,1679,4473,4.473
15/11/2013,12:20:00,252.9,206.7,248.1,37.82,7.208,7.631,7.439,,1805,1302,1834,5018,5.018
15/11/2013,12:25:00,253.4,207.1,248.5,37.87,7.318,7.737,7.549,,1835,1324,1865,5099,5.099
15/11/2013,12:30:00,253.1,194.8,248.4,37.87,7.093,7.514,7.319,,1777,1131,1807,4746,4.746
15/11/2013,12:35:00,252.8,191.6,248,37.77,6.755,7.217,7.001,,1689,1050,1725,4488,4.488
15/11/2013,12:40:00,252.7,195.2,247.9,37.76,6.735,7.231,7.006,,1683,1097,1725,4549,4.549
15/11/2013,12:45:00,252.7,180.9,247.9,37.78,6.528,6.956,6.746,,1631,893.8,1661,4188,4.188
15/11/2013,12:50:00,252.6,182.3,247.7,37.63,5.742,6.195,5.957,,1431,810.1,1465,3707,3.707
15/11/2013,12:55:00,252.9,189.8,247.9,37.69,5.706,6.178,5.935,,1424,883.5,1460,3790,3.79
15/11/2013,13:00:00,253.3,196.5,248.3,37.7,6.372,6.857,6.629,,1594,1051,1635,4305,4.305
15/11/2013,13:05:00,252.8,187.5,247.8,37.65,5.802,6.274,6.035,,1447,873.9,1484,3819,3.819
15/11/2013,13:10:00,253.3,197.9,248.2,37.7,6.157,6.66,6.42,,1541,1034,1582,4188,4.188
15/11/2013,13:15:00,253.8,195.2,248.6,37.77,6.257,6.756,6.519,,1569,1019,1609,4221,4.221
15/11/2013,13:20:00,253.7,205.3,248.7,37.76,6.446,6.941,6.711,,1616,1162,1658,4483,4.483
15/11/2013,13:25:00,253.8,200.1,248.8,37.76,6.499,6.955,6.739,,1630,1104,1666,4430,4.43
15/11/2013,13:30:00,253.7,193.4,248.6,37.74,6.201,6.654,6.433,,1553,984.2,1588,4147,4.147
15/11/2013,13:35:00,253.3,197.6,248.3,37.7,6.303,6.768,6.545,,1577,1050,1614,4269,4.269
15/11/2013,13:40:00,253.2,208.1,248.1,37.68,6.194,6.635,6.42,,1549,1146,1582,4346,4.346
15/11/2013,13:45:00,253,201.3,248,37.64,6.06,6.5,6.279,,1514,1049,1546,4161,4.161
15/11/2013,13:50:00,250.7,211,245.6,26.84,1.982,2.501,2.216,,321.5,321,366.7,1280,1.28
15/11/2013,13:55:00,179.3,220.2,232.4,36.91,0.732,1.632,0.946,,101.5,258.5,133.9,664.3,0.6643
15/11/2013,14:00:00,217.5,249.4,238.9,6.41,0,0.404,0,,0,57.36,0,57.36,0.05736
15/11/2013,14:05:00,249.8,230.2,244.7,14.22,1.082,1.383,1.188,,151.9,158.3,163.9,637.9,0.6379
15/11/2013,14:10:00,249.7,241.6,244.6,6.817,0.06,0.459,0.093,,2.151,59.6,4.39,67.68,0.06768
15/11/2013,14:15:00,250.1,217,245.2,17.88,0.261,0.902,0.426,,27.74,95.37,47.62,195.6,0.1956
15/11/2013,14:20:00,248.3,245.3,243.4,1.314,0,0.142,0,,0,16.57,0,16.57,0.01657
15/11/2013,14:25:00,247.7,226.6,242.9,12.27,0.358,0.614,0.505,,44.65,51.44,58.58,176.5,0.1765
15/11/2013,14:30:00,247.3,229,242.5,10.38,0.058,0.339,0.212,,1.983,25.85,13.08,42.26,0.04226
15/11/2013,14:35:00,246.8,243.9,241.9,1.061,0,0.028,0,,0,2.897,0,2.897,0.002897
15/11/2013,14:40:00,249.8,244.9,244.7,2.241,0,0.106,0,,0,11.8,0,11.8,0.0118
15/11/2013,14:45:00,249.8,241.1,244.8,5.039,0.005,0.211,0.117,,0.185,18.46,5.391,24.35,0.02435
15/11/2013,14:50:00,247.6,244.3,242.5,0,0,0.055,0,,0,5.915,0,5.915,0.005915
15/11/2013,14:55:00,247.3,244.4,242.4,0,0,0.004,0,,0,0.452,0,0.452,0.000452
15/11/2013,15:00:00,247.6,244.5,242.6,1.836,0,0.003,0,,0,0.351,0,0.351,0.000351
15/11/2013,15:05:00,248.6,245.7,243.6,2.563,0,0.013,0,,0,1.389,0,1.389,0.001389
15/11/2013,15:10:00,249.5,246.4,244.2,2.187,0,0.022,0,,0,2.358,0,2.358,0.002358
15/11/2013,15:15:00,249.5,246.4,244.4,1.833,0,0.011,0,,0,1.201,0,1.201,0.001201
15/11/2013,15:20:00,249.7,246.6,244.7,1.443,0,0.011,0,,0,1.199,0,1.199,0.001199
15/11/2013,15:25:00,249.9,246.7,244.8,1.539,0,0.014,0,,0,1.483,0,1.483,0.001483
15/11/2013,15:30:00,249.7,246.6,244.5,1.649,0,0.023,0,,0,2.434,0,2.434,0.002434
15/11/2013,15:35:00,249.5,246.4,244.4,2.449,0,0.041,0,,0,4.381,0,4.381,0.004381
15/11/2013,15:40:00,250.2,246.9,244.9,2.384,0,0.111,0,,0,12.67,0,12.67,0.01267
15/11/2013,15:45:00,250.4,247.1,245,2.002,0,0.07,0,,0,7.773,0,7.773,0.007773
15/11/2013,15:50:00,250.2,246.9,245,2.672,0,0.071,0,,0,7.924,0,7.924,0.007924
15/11/2013,15:55:00,250,246.9,244.8,2.226,0,0.039,0,,0,4.3,0,4.3,0.0043
15/11/2013,16:00:00,250.4,247.1,245.2,2.47,0,0.09,0,,0,10.05,0,10.05,0.01005
15/11/2013,16:05:00,250.3,244.1,245.2,4.956,0.001,0.217,0.094,,0.058,22.49,4.107,26.96,0.02696
15/11/2013,16:10:00,250.2,246.9,244.9,2.548,0,0.092,0,,0,10.42,0,10.42,0.01042
15/11/2013,16:15:00,250.3,247.2,245.1,1.341,0,0.105,0,,0,11.95,0,11.95,0.01195
15/11/2013,16:20:00,250.2,247,244.8,2.25,0,0.19,0,,0,23.15,0,23.15,0.02315
15/11/2013,16:25:00,249.8,246.5,244.5,2.08,0,0.169,0,,0,20.17,0.054,20.24,0.02024
15/11/2013,16:30:00,250.2,246.9,244.9,1.687,0,0.281,0,,0,36.38,0,36.38,0.03638
15/11/2013,16:35:00,250.4,247.1,245.1,1.893,0,0.171,0,,0,20.46,0,20.46,0.02046
15/11/2013,16:40:00,250.5,247.3,245.1,1.86,0,0.179,0,,0,21.54,0,21.54,0.02154
15/11/2013,16:45:00,250.4,247.1,244.9,1.778,0,0.182,0,,0,21.94,0,21.94,0.02194
15/11/2013,16:50:00,250.3,247.2,245.2,1.988,0,0.117,0,,0,13.43,0,13.43,0.01343
15/11/2013,16:55:00,250.5,247.2,245.1,1.777,0,0.131,0,,0,15.14,0,15.14,0.01514
15/11/2013,17:00:00,250.5,247.1,244.9,0.304,0,0.197,0,,0,24.04,0,24.04,0.02404
15/11/2013,17:05:00,250.5,247.1,245,0.003,0,0.292,0,,0,38.04,0,38.04,0.03804
15/11/2013,17:10:00,250.9,247.4,245.3,0,0,0.321,0,,0,42.45,0,42.45,0.04245
15/11/2013,17:15:00,249.8,246.6,244.6,0,0,0.081,0,,0,9.019,0,9.019,0.009019
15/11/2013,17:20:00,250.5,247.3,245.2,0,0,0.076,0,,0,8.547,0,8.547,0.008547
15/11/2013,17:25:00,250.5,247.2,245.2,0,0,0.047,0,,0,5.121,0,5.121,0.005121
15/11/2013,17:30:00,250.7,247.5,245.4,0,0,0.112,0,,0,12.85,0,12.85,0.01285
15/11/2013,17:35:00,250.6,247.5,245.4,0,0,0.081,0,,0,9.088,0,9.088,0.009088
15/11/2013,17:40:00,249.9,246.6,244.7,0,0,0.089,0,,0,10.07,0,10.07,0.01007
15/11/2013,17:45:00,250.2,246.9,244.9,0,0,0.161,0,,0,19.2,0,19.2,0.0192
15/11/2013,17:50:00,248.7,245.2,243.2,0,0,0.09,0,,0,10.02,0,10.02,0.01002
15/11/2013,17:55:00,249.6,246.2,244.3,0,0,0.069,0,,0,7.771,0,7.771,0.007771
15/11/2013,18:00:00,250.2,246.8,244.9,0,0,0.077,0,,0,8.605,0,8.605,0.008605
15/11/2013,18:05:00,249.9,246.6,244.6,0,0,0.112,0,,0,12.74,0,12.74,0.01274
15/11/2013,18:10:00,249.5,246.2,244.1,0,0,0.09,0,,0,10.31,0,10.31,0.01031
15/11/2013,18:15:00,249.1,245.8,243.8,0,0,0.06,0,,0,6.722,0,6.722,0.006722
15/11/2013,18:20:00,249.2,245.8,243.9,0,0,0.152,0,,0,17.88,0,17.88,0.01788
15/11/2013,18:25:00,249.3,245.8,244,0,0,0.182,0,,0,21.84,0,21.84,0.02184
15/11/2013,18:30:00,249.5,245.9,244.3,0,0,0.116,0,,0,13.38,0,13.38,0.01338
15/11/2013,18:35:00,249.7,246.3,244.3,0,0,0.138,0,,0,16.1,0,16.1,0.0161
15/11/2013,18:40:00,249.9,246.3,244.5,0,0,0.152,0,,0,17.94,0,17.94,0.01794
15/11/2013,18:45:00,250,246.5,244.6,0,0,0.185,0,,0,22.47,0,22.47,0.02247
15/11/2013,18:50:00,250.2,246.8,245,0,0,0.101,0,,0,11.46,0,11.46,0.01146
15/11/2013,18:55:00,250.5,247.1,245.2,0,0,0.1,0,,0,11.48,0,11.48,0.01148
15/11/2013,19:00:00,250.8,247.3,245.4,0,0,0.187,0,,0,22.83,0,22.83,0.02283
15/11/2013,19:05:00,250.6,247.1,245.3,0,0,0.211,0,,0,26.2,0,26.2,0.0262
15/11/2013,19:10:00,247.9,244.7,242.8,0,0,0.018,0,,0,1.837,0,1.837,0.001837
15/11/2013,19:15:00,248.2,244.8,243,0,0,0.013,0,,0,1.383,0,1.383,0.001383
15/11/2013,19:20:00,248.3,245,243.2,0,0,0.015,0,,0,1.562,0,1.562,0.001562
15/11/2013,19:25:00,248.5,245.1,243.4,0,0,0.013,0,,0,1.389,0,1.389,0.001389
15/11/2013,19:30:00,248.3,245,243.2,0,0,0.003,0,,0,0.357,0,0.357,0.000357
15/11/2013,19:35:00,248.7,245.2,243.5,0,0,0.026,0,,0,2.726,0,2.726,0.002726
15/11/2013,19:40:00,249,245.7,243.9,0,0,0.025,0,,0,2.682,0,2.682,0.002682
15/11/2013,19:45:00,249.2,245.8,244,0,0,0.025,0,,0,2.656,0,2.656,0.002656
15/11/2013,19:50:00,249.4,246,244.2,0,0,0.015,0,,0,1.584,0,1.584,0.001584
15/11/2013,19:55:00,249.6,246.1,244.4,0,0,0.021,0,,0,2.269,0,2.269,0.002269
15/11/2013,20:00:00,250.3,246.9,245,0,0,0.019,0,,0,1.988,0,1.988,0.001988
15/11/2013,20:05:00,250.1,246.8,244.8,0,0,0.03,0,,0,3.264,0,3.264,0.003264
15/11/2013,20:10:00,250.6,247.2,245.3,0,0,0.033,0,,0,3.564,0,3.564,0.003564
15/11/2013,20:15:00,251,247.4,245.6,0,0,0.131,0,,0,15.26,0,15.26,0.01526
15/11/2013,20:20:00,251.1,247.7,245.8,0,0,0.059,0,,0,6.614,0,6.614,0.006614
15/11/2013,20:25:00,251.3,247.8,246,0,0,0.107,0,,0,12.25,0,12.25,0.01225
15/11/2013,20:30:00,251.4,247.9,246,0,0,0.126,0,,0,14.75,0,14.75,0.01475
15/11/2013,20:35:00,251.6,248.1,246.2,0,0,0.099,0,,0,11.36,0,11.36,0.01136
15/11/2013,20:40:00,250.9,247.4,245.6,0,0,0.037,0,,0,4.034,0,4.034,0.004034
15/11/2013,20:45:00,249.2,245.7,243.8,0,0,0.014,0,,0,1.483,0,1.483,0.001483
15/11/2013,20:50:00,249.4,245.8,244,0,0,0.047,0,,0,5.157,0,5.157,0.005157
15/11/2013,20:55:00,249.8,246.3,244.5,0,0,0.082,0,,0,9.348,0,9.348,0.009348
15/11/2013,21:00:00,249.2,245.7,243.8,0,0,0.04,0,,0,4.37,0,4.37,0.00437
15/11/2013,21:05:00,249.6,246,244,0,0,0.046,0,,0,5.004,0,5.004,0.005004
15/11/2013,21:10:00,249.9,246.3,244.4,0,0,0.068,0,,0,7.567,0,7.567,0.007567
15/11/2013,21:15:00,250.2,246.5,244.7,0,0,0.062,0,,0,6.899,0,6.899,0.006899
15/11/2013,21:20:00,250.8,246.9,245.1,0,0,0.116,0,,0,13.36,0,13.36,0.01336
15/11/2013,21:25:00,250.7,246.9,245.1,0,0,0.108,0,,0,12.34,0,12.34,0.01234
15/11/2013,21:30:00,251.3,247.3,245.6,0,0,0.305,0,,0,40.22,0,40.22,0.04022
15/11/2013,21:35:00,251.1,247.1,245.3,0,0,0.15,0,,0,17.94,0,17.94,0.01794
15/11/2013,21:40:00,251,247.1,245.3,0,0,0.104,0,,0,11.89,0,11.89,0.01189
15/11/2013,21:45:00,251.3,247.3,245.6,0,0,0.138,0,,0,16.2,0,16.2,0.0162
15/11/2013,21:50:00,251.5,247.8,246,0,0,0.141,0,,0,16.72,0,16.72,0.01672
15/11/2013,21:55:00,251.7,247.8,246,0,0,0.229,0,,0,28.88,0,28.88,0.02888
15/11/2013,22:00:00,251.4,247.7,245.8,0,0,0.234,0,,0,29.44,0,29.44,0.02944
15/11/2013,22:05:00,251.4,247.6,245.8,0,0,0.438,0,,0,63.6,0,63.6,0.0636
15/11/2013,22:10:00,251.6,247.9,246,0,0,0.343,0,,0,46.44,0,46.44,0.04644
15/11/2013,22:15:00,251.5,247.7,245.9,0,0,0.23,0,,0,29.07,0,29.07,0.02907
15/11/2013,22:20:00,251.5,247.8,245.9,0,0,0.13,0,,0,15.4,0,15.4,0.0154
15/11/2013,22:25:00,251.6,247.9,246.1,0,0,0.106,0,,0,12.19,0,12.19,0.01219
15/11/2013,22:30:00,251.2,247.5,245.8,0,0,0.062,0,,0,7.005,0,7.005,0.007005
15/11/2013,22:35:00,251.4,247.7,245.9,0,0,0.101,0,,0,11.79,0,11.79,0.01179
15/11/2013,22:40:00,251.7,247.9,246.1,0,0,0.137,0,,0,16.13,0,16.13,0.01613
15/11/2013,22:45:00,251.6,247.9,246.1,0,0,0.105,0,,0,12.12,0,12.12,0.01212
15/11/2013,22:50:00,251.8,248.1,246.4,0,0,0.078,0,,0,8.804,0,8.804,0.008804
15/11/2013,22:55:00,252.2,248.6,246.8,0,0,0.085,0,,0,9.738,0,9.738,0.009738
15/11/2013,23:00:00,252.2,248.5,246.8,0,0,0.154,0,,0,18.41,0,18.41,0.01841
15/11/2013,23:05:00,252.2,248.5,246.8,0,0,0.133,0,,0,15.79,0,15.79,0.01579
15/11/2013,23:10:00,252.3,248.6,246.7,0,0,0.275,0,,0,35.91,0,35.91,0.03591
15/11/2013,23:15:00,252.5,248.9,247.1,0,0,0.237,0,,0,30.17,0,30.17,0.03017
15/11/2013,23:20:00,249.9,246.3,244.5,0,0,0.048,0,,0,5.352,0,5.352,0.005352
15/11/2013,23:25:00,250.6,247,245.2,0,0,0.145,0,,0,17.45,0,17.45,0.01745
15/11/2013,23:30:00,251.2,247.5,245.8,0,0,0.068,0,,0,7.643,0,7.643,0.007643
15/11/2013,23:35:00,252.8,249,247.2,0,0,0.234,0,,0,29.56,0,29.56,0.02956
15/11/2013,23:40:00,250.8,247,245.3,0,0,0.078,0,,0,9.033,0,9.033,0.009033
15/11/2013,23:45:00,250.1,246.3,244.5,0,0,0.032,0,,0,3.476,0,3.476,0.003476
15/11/2013,23:50:00,250.7,246.9,245.2,0,0,0.055,0,,0,6.185,0,6.185,0.006185
15/11/2013,23:55:00,252.1,248.3,246.5,0,0,0.216,0,,0,27.01,0,27.01,0.02701
16/11/2013,00:00:00,252.5,248.5,246.8,0,0,0.502,0,,0,76.26,0,76.26,0.07626
16/11/2013,00:05:00,252.3,248.5,246.7,0,0,0.302,0,,0,40.04,0,40.04,0.04004
16/11/2013,00:10:00,252.2,248.4,246.6,0,0,0.173,0,,0,20.98,0,20.98,0.02098
16/11/2013,00:15:00,252.3,248.5,246.6,0,0,0.231,0,,0,29.12,0,29.12,0.02912
16/11/2013,00:20:00,252.5,248.7,246.9,0,0,0.39,0,,0,54.8,0,54.8,0.0548
16/11/2013,00:25:00,252.8,249,247.1,0,0,0.328,0,,0,44.23,0,44.23,0.04423
16/11/2013,00:30:00,253,249.1,247.2,0,0,0.647,0,,0,109,0,109,0.109
16/11/2013,00:35:00,251.3,247.4,245.6,0,0,0.248,0,,0,31.63,0,31.63,0.03163
16/11/2013,00:40:00,250.3,246.4,244.7,0,0,0.096,0,,0,11.02,0,11.02,0.01102
16/11/2013,00:45:00,252.7,248.9,247,0,0,0.246,0,,0,31.53,0,31.53,0.03153
16/11/2013,00:50:00,252.5,248.8,246.9,0,0,0.23,0,,0,28.96,0,28.96,0.02896
16/11/2013,00:55:00,252.5,248.7,246.8,0,0,0.36,0,,0,49.88,0,49.88,0.04988
16/11/2013,01:00:00,252.6,248.9,246.9,0,0,0.313,0,,0,41.76,0,41.76,0.04176
16/11/2013,01:05:00,252.6,248.8,246.8,0,0,0.501,0,,0,75.96,0,75.96,0.07596
16/11/2013,01:10:00,252.8,249,247,0,0,0.406,0,,0,57.99,0,57.99,0.05799
16/11/2013,01:15:00,252.8,249,247,0,0,0.529,0,,0,81.77,0,81.77,0.08177
16/11/2013,01:20:00,252.9,249.1,247.2,0,0,0.345,0,,0,47.08,0,47.08,0.04708
16/11/2013,01:25:00,252.8,249.1,247.1,0,0,0.336,0,,0,45.83,0,45.83,0.04583
16/11/2013,01:30:00,252.2,248.5,246.6,0,0,0.302,0,,0,40.4,0,40.4,0.0404
16/11/2013,01:35:00,250.6,246.9,244.9,0,0,0.124,0,,0,14.53,0,14.53,0.01453
16/11/2013,01:40:00,250.3,246.6,244.7,0,0,0.052,0,,0,5.803,0,5.803,0.005803
16/11/2013,01:45:00,250.3,246.6,244.7,0,0,0.086,0,,0,9.75,0,9.75,0.00975
16/11/2013,01:50:00,252.5,248.7,246.6,0,0,0.474,0,,0,71.24,0,71.24,0.07124
16/11/2013,01:55:00,250.5,246.7,244.7,0,0,0.125,0,,0,14.58,0,14.58,0.01458
16/11/2013,02:00:00,250.4,246.7,244.8,0,0,0.072,0,,0,8.102,0,8.102,0.008102
16/11/2013,02:05:00,250.4,246.7,244.7,0,0,0.061,0,,0,6.721,0,6.721,0.006721
16/11/2013,02:10:00,250.3,246.5,244.6,0,0,0.113,0,,0,13.11,0,13.11,0.01311
16/11/2013,02:15:00,252.5,248.9,246.8,0,0,0.236,0,,0,30.09,0,30.09,0.03009
16/11/2013,02:20:00,253.1,249.4,247.3,0,0,0.313,0,,0,41.92,0,41.92,0.04192
16/11/2013,02:25:00,251.5,247.8,245.8,0,0,0.239,0,,0,30.71,0,30.71,0.03071
16/11/2013,02:30:00,251,247.2,245.1,0,0,0.3,0,,0,39.82,0,39.82,0.03982
16/11/2013,02:35:00,251.1,247.4,245.4,0,0,0.163,0,,0,19.89,0,19.89,0.01989
16/11/2013,02:40:00,250.4,246.7,244.6,0,0,0.075,0,,0,8.454,0,8.454,0.008454
16/11/2013,02:45:00,250.4,246.6,244.7,0,0,0.099,0,,0,11.32,0,11.32,0.01132
16/11/2013,02:50:00,251.1,247.4,245.4,0,0,0.21,0,,0,26.42,0,26.42,0.02642
16/11/2013,02:55:00,252.5,248.7,246.7,0,0,0.356,0,,0,49.13,0,49.13,0.04913
16/11/2013,03:00:00,250.3,246.6,244.5,0,0,0.105,0,,0,12.07,0,12.07,0.01207
16/11/2013,03:05:00,250.6,246.8,244.8,0,0,0.128,0,,0,14.93,0,14.93,0.01493
16/11/2013,03:10:00,250.5,246.8,244.8,0,0,0.093,0,,0,10.6,0,10.6,0.0106
16/11/2013,03:15:00,250.2,246.6,244.6,0,0,0.079,0,,0,8.849,0,8.849,0.008849
