Feha de la Medda,Hora de la Medda,FASE AB,FASE BC,FASE AC,FASE A,FASE B,FASE  C,NEUTRO,POTENA ATVA AB [W],POTENA ATVA B [W],POTENA ATVA  [W],
10/06/2015,09:36:05,411.3,417.69,416.04,4.81,4.8,5.02,,,,3701.28,3.7
10/06/2015,09:41:05,410.68,417.26,414.92,4.12,4.15,4.36,,,,3209.25,3.21
10/06/2015,09:46:05,409.5,416.67,414.19,4.32,4.35,4.56,,,,3343.69,3.34
10/06/2015,09:51:05,410.3,416.76,414.97,4.53,4.55,4.77,,,,3510.09,3.51
10/06/2015,09:56:05,411.21,416.81,415.6,4.99,4.98,5.21,,,,3849.36,3.85
10/06/2015,10:01:05,410.23,417.23,415.28,5.08,5.09,5.27,,,,3885.87,3.89
10/06/2015,10:06:05,409.8,416.81,414.95,5.28,5.25,5.46,,,,4018.3,4.02
10/06/2015,10:11:05,410.91,417.61,415.11,5.54,5.58,5.72,,,,4229.55,4.23
10/06/2015,10:16:05,410.74,417.75,415.34,5.59,5.61,5.78,,,,4262.38,4.26
10/06/2015,10:21:05,410.9,417.79,415.58,5.77,5.76,5.97,,,,4397.25,4.4
10/06/2015,10:26:05,411.26,417.57,415.84,5.87,5.87,6.09,,,,4493.58,4.49
10/06/2015,10:31:05,410.51,417.44,415.28,6.13,6.1,6.32,,,,4650.27,4.65
10/06/2015,10:36:05,410.55,417.62,415.51,6.42,6.41,6.6,,,,4865.16,4.87
10/06/2015,10:41:05,411.05,417.7,415.99,6.76,6.74,6.93,,,,5105.86,5.11
10/06/2015,10:46:05,410.23,417.24,416.18,6.89,6.89,7.08,,,,5207.94,5.21
10/06/2015,10:51:05,408.73,416.15,414.18,6.6,6.59,6.75,,,,4965.55,4.97
10/06/2015,10:56:05,408.57,414.96,414.03,6.78,6.76,6.99,,,,5103.78,5.1
10/06/2015,11:01:05,409.26,415.37,414.76,6.89,6.88,7.08,,,,5198.41,5.2
10/06/2015,11:06:05,408.24,414.57,414.53,7.05,7.03,7.26,,,,5302.44,5.3
10/06/2015,11:11:05,408.38,414.53,413.91,7.3,7.24,7.5,,,,5466.86,5.47
10/06/2015,11:16:05,407.9,413.79,412.85,7.35,7.31,7.53,,,,5486.6,5.49
10/06/2015,11:21:05,409.06,415.73,414.73,7.55,7.5,7.73,,,,5651.07,5.65
10/06/2015,11:26:05,409.29,415.11,415.19,7.02,6.99,7.2,,,,5288.38,5.29
10/06/2015,11:31:05,410.88,417.12,415.78,6.87,6.89,7.1,,,,5207.59,5.21
10/06/2015,11:36:05,409.46,416.32,414.87,6,6,6.3,,,,4586.45,4.59
10/06/2015,11:41:05,409.47,415.2,415.33,6.64,6.58,6.78,,,,5000.62,5
10/06/2015,11:46:05,408.76,415.7,413.67,6.45,6.46,6.65,,,,4870.7,4.87
10/06/2015,11:51:05,407.25,415.15,412.8,6.37,6.4,6.56,,,,4782.47,4.78
10/06/2015,11:56:05,409.61,416.48,414.44,6.5,6.51,6.7,,,,4906.46,4.91
10/06/2015,12:01:05,409.36,416.08,413.71,6.71,6.72,6.86,,,,5034.14,5.03
10/06/2015,12:06:05,408.59,415.33,414.74,6.75,6.75,6.86,,,,5053.59,5.05
10/06/2015,12:11:05,408.86,415.87,414.01,6.86,6.84,7.06,,,,5154.59,5.15
10/06/2015,12:16:05,409.76,416.82,415.24,7.1,7.09,7.33,,,,5358.58,5.36
10/06/2015,12:21:05,410.44,417.32,415.07,7.21,7.22,7.37,,,,5420.21,5.42
10/06/2015,12:26:05,409.74,416.32,414.74,6.24,6.27,6.54,,,,4770.64,4.77
10/06/2015,12:31:05,410.03,416.82,415.02,6.31,6.3,6.53,,,,4779.92,4.78
