Feha de la Medda,Hora de la Medda,FASE AB,FASE B,FASE A,FASE A,FASE B,FASE  ,NEUTRO,POTENA ATVA AB [W],POTENA ATVA B [W],POTENA ATVA  [W],
06/03/2015,17:17:36,408.48,413.3,412.17,0,0,0,"0,00","0,00",,,0
06/03/2015,17:22:36,407.93,412.42,410.78,0,0,0,"0,00","0,00",,,0
06/03/2015,17:27:36,406.83,411.6,411.41,0,0,0,"0,00","0,00",,,0
06/03/2015,17:32:36,406.9,412.02,411.82,0,0,0,"0,00","0,00",,,0
06/03/2015,17:37:36,407.31,412.5,411.56,0,0,0,"0,00","0,00",,,0
06/03/2015,17:42:36,407.88,412.68,411.62,0,0,0,"0,00","0,00",,,0
06/03/2015,17:47:36,409.14,413,411.78,0,0,0,"0,00","0,00",,,0
06/03/2015,17:52:36,405.09,410.2,409.47,0,0,0,"0,00","0,00",,,0
06/03/2015,17:57:36,406.72,410.97,410.89,0,0,0,"0,00","0,00",,,0
06/03/2015,18:02:36,406.81,411.49,410.69,0,0,0,"0,00","0,00",,,0
06/03/2015,18:07:36,405.61,411.1,411.08,0,0,0,"0,00","0,00",,,0
06/03/2015,18:12:36,404.8,409.52,410.31,0,0,0,"0,00","0,00",,,0
06/03/2015,18:17:36,405.47,409.52,409.98,0,0,0,"0,00","0,00",,,0
06/03/2015,18:22:36,404.99,408.42,408.67,0,0,0,"0,00","0,00",,,0
06/03/2015,18:27:36,406.05,409.99,409.4,0,0,0,"0,00","0,00",,,0
06/03/2015,18:32:36,405.29,409.52,408.38,0,0,0,"0,00","0,00",,,0
06/03/2015,18:37:36,405.71,409.63,409.56,0,0,0,"0,00","0,00",,,0
06/03/2015,18:42:36,406.04,410.04,409.55,0,0,0,"0,00","0,00",,,0
06/03/2015,18:47:36,405.47,409.8,409.58,0,0,0,"0,00","0,00",,,0
06/03/2015,18:52:36,405.51,409.68,410.31,0,0,0,"0,00","0,00",,,0
06/03/2015,18:57:36,405.76,410.14,410.3,0,0,0,"0,00","0,00",,,0
06/03/2015,19:02:36,406.45,410.33,410.02,0,0,0,"0,00","0,00",,,0
06/03/2015,19:07:36,406.34,410.56,410.01,0,0,0,"0,00","0,00",,,0
06/03/2015,19:12:36,406.71,410.91,410.35,0,0,0,"0,00","0,00",,,0
06/03/2015,19:17:36,406.81,411.24,410.58,0,0,0,"0,00","0,00",,,0
06/03/2015,19:22:36,405.43,409.6,409.59,0,0,0,"0,00","0,00",,,0
06/03/2015,19:27:36,407.56,411.33,410.57,0,0,0,"0,00","0,00",,,0
06/03/2015,19:32:36,407.77,411.89,411.33,0,0,0,"0,00","0,00",,,0
06/03/2015,19:37:36,407.85,412.06,411.39,0,0,0,"0,00","0,00",,,0
06/03/2015,19:42:36,409.2,413.1,412.22,0,0,0,"0,00","0,00",,,0
06/03/2015,19:47:36,407.26,411.85,411.71,0,0,0,"0,00","0,00",,,0
06/03/2015,19:52:36,406.6,410.8,410.21,0,0,0,"0,00","0,00",,,0
06/03/2015,19:57:36,407.64,411.92,411.33,0,0,0,"0,00","0,00",,,0
06/03/2015,20:02:36,408.12,412.22,411.55,0,0,0,"0,00","0,00",,,0
06/03/2015,20:07:36,407.18,411.29,411.7,0,0,0,"0,00","0,00",,,0
06/03/2015,20:12:36,407.64,411.81,412.65,0,0,0,"0,00","0,00",,,0
06/03/2015,20:17:36,408.78,413.11,412.62,0,0,0,"0,00","0,00",,,0
06/03/2015,20:22:36,407.78,411.88,411.29,0,0,0,"0,00","0,00",,,0
06/03/2015,20:27:36,407.91,411.7,411.78,0,0,0,"0,00","0,00",,,0
06/03/2015,20:32:36,407.69,412.07,411.88,0,0,0,"0,00","0,00",,,0
06/03/2015,20:37:36,408.61,413.02,412.79,0,0,0,"0,00","0,00",,,0
06/03/2015,20:42:36,408.2,411.43,411.52,0,0,0,"0,00","0,00",,,0
06/03/2015,20:47:36,409.11,413.34,412.69,0,0,0,"0,00","0,00",,,0
06/03/2015,20:52:36,407.49,411.6,411.18,0,0,0,"0,00","0,00",,,0
06/03/2015,20:57:36,407.4,411.9,411.95,0,0,0,"0,00","0,00",,,0
06/03/2015,21:02:36,408.06,412,411.77,0,0,0,"0,00","0,00",,,0
06/03/2015,21:07:36,407.46,411.83,411.45,0,0,0,"0,00","0,00",,,0
06/03/2015,21:12:36,408.36,412.72,412.11,0,0,0,"0,00","0,00",,,0
06/03/2015,21:17:36,406.74,411.16,411.46,0,0,0,"0,00","0,00",,,0
06/03/2015,21:22:36,407.69,412.55,411.72,0,0,0,"0,00","0,00",,,0
06/03/2015,21:27:36,408.23,412.46,412.14,0,0,0,"0,00","0,00",,,0
06/03/2015,21:32:36,408.73,413.19,412.54,0,0,0,"0,00","0,00",,,0
06/03/2015,21:37:36,407.47,411.3,412.22,0,0,0,"0,00","0,00",,,0
06/03/2015,21:42:36,408.95,412.97,412.73,0,0,0,"0,00","0,00",,,0
06/03/2015,21:47:36,409.8,413.68,413.25,0,0,0,"0,00","0,00",,,0
06/03/2015,21:52:36,408.86,412.75,413,0,0,0,"0,00","0,00",,,0
06/03/2015,21:57:36,408.98,413.23,412.7,0,0,0,"0,00","0,00",,,0
06/03/2015,22:02:36,408.71,412.71,412.21,0,0,0,"0,00","0,00",,,0
06/03/2015,22:07:36,409.97,413.76,413.36,0,0,0,"0,00","0,00",,,0
06/03/2015,22:12:36,408.33,412.47,413.15,0,0,0,"0,00","0,00",,,0
06/03/2015,22:17:36,409.59,413.36,413.2,0,0,0,"0,00","0,00",,,0
06/03/2015,22:22:36,409.17,413.75,413.17,0,0,0,"0,00","0,00",,,0
06/03/2015,22:27:36,410.26,413.55,413.36,0,0,0,"0,00","0,00",,,0
06/03/2015,22:32:36,409.54,413.63,413.51,0,0,0,"0,00","0,00",,,0
06/03/2015,22:37:36,409.91,414.14,413.74,0,0,0,"0,00","0,00",,,0
06/03/2015,22:42:36,407.51,412.3,411.16,0,0,0,"0,00","0,00",,,0
06/03/2015,22:47:36,407.85,412.02,411.08,0,0,0,"0,00","0,00",,,0
06/03/2015,22:52:36,407.88,412.67,412.5,0,0,0,"0,00","0,00",,,0
06/03/2015,22:57:36,409.27,413.01,412.17,0,0,0,"0,00","0,00",,,0
06/03/2015,23:02:36,408.37,412.85,412.31,0,0,0,"0,00","0,00",,,0
06/03/2015,23:07:36,408.68,412.91,411.86,0,0,0,"0,00","0,00",,,0
06/03/2015,23:12:36,408.67,413.13,412.8,0,0,0,"0,00","0,00",,,0
06/03/2015,23:17:36,409.74,414.47,413.09,0,0,0,"0,00","0,00",,,0
06/03/2015,23:22:36,408.29,412.79,411.83,0,0,0,"0,00","0,00",,,0
06/03/2015,23:27:36,410.1,414.24,413.51,0,0,0,"0,00","0,00",,,0
06/03/2015,23:32:36,409.33,413.56,413.01,0,0,0,"0,00","0,00",,,0
06/03/2015,23:37:36,409.58,413.59,413.75,0,0,0,"0,00","0,00",,,0
06/03/2015,23:42:36,409.74,413.7,413.04,0,0,0,"0,00","0,00",,,0
06/03/2015,23:47:36,409.41,413.52,413.12,0,0,0,"0,00","0,00",,,0
06/03/2015,23:52:36,409.85,414.25,413.6,0,0,0,"0,00","0,00",,,0
06/03/2015,23:57:36,408.38,412.68,412.05,0,0,0,"0,00","0,00",,,0
07/03/2015,00:02:36,407.17,411.35,411.52,0,0,0,"0,00","0,00",,,0
07/03/2015,00:07:36,408.93,412.75,411.86,0,0,0,"0,00","0,00",,,0
07/03/2015,00:12:36,408.37,413,411.89,0,0,0,"0,00","0,00",,,0
07/03/2015,00:17:36,409.04,413.29,412.39,0,0,0,"0,00","0,00",,,0
07/03/2015,00:22:36,410.25,414.36,413.89,0,0,0,"0,00","0,00",,,0
07/03/2015,00:27:36,410.03,414.12,413.02,0,0,0,"0,00","0,00",,,0
07/03/2015,00:32:36,409.77,413.61,413.65,0,0,0,"0,00","0,00",,,0
07/03/2015,00:37:36,410.41,414.47,413.55,0,0,0,"0,00","0,00",,,0
07/03/2015,00:42:36,409.88,413.59,412.71,0,0,0,"0,00","0,00",,,0
07/03/2015,00:47:36,410.49,414.84,413.85,0,0,0,"0,00","0,00",,,0
07/03/2015,00:52:36,410.66,414.83,414.09,0,0,0,"0,00","0,00",,,0
07/03/2015,00:57:36,410.19,415.03,413.86,0,0,0,"0,00","0,00",,,0
07/03/2015,01:02:36,410.19,414.56,414.58,0,0,0,"0,00","0,00",,,0
07/03/2015,01:07:36,411.72,415.66,414.81,0,0,0,"0,00","0,00",,,0
07/03/2015,01:12:36,410.63,415.01,413.81,0,0,0,"0,00","0,00",,,0
07/03/2015,01:17:36,411.13,415.28,414.27,0,0,0,"0,00","0,00",,,0
07/03/2015,01:22:36,411.29,415.03,414.36,0,0,0,"0,00","0,00",,,0
07/03/2015,01:27:36,410.59,414.54,413.98,0,0,0,"0,00","0,00",,,0
07/03/2015,01:32:36,410.36,414.45,413.63,0,0,0,"0,00","0,00",,,0
07/03/2015,01:37:36,409.86,414.34,414.41,0,0,0,"0,00","0,00",,,0
07/03/2015,01:42:36,410.92,415.15,414.11,0,0,0,"0,00","0,00",,,0
07/03/2015,01:47:36,411.81,415.87,415.26,0,0,0,"0,00","0,00",,,0
07/03/2015,01:52:36,410.29,414.56,413.55,0,0,0,"0,00","0,00",,,0
07/03/2015,01:57:36,410.61,415.24,414,0,0,0,"0,00","0,00",,,0
07/03/2015,02:02:36,410.34,414.86,414.04,0,0,0,"0,00","0,00",,,0
07/03/2015,02:07:36,411.2,415.64,414.4,0,0,0,"0,00","0,00",,,0
07/03/2015,02:12:36,410.59,414.77,414.7,0,0,0,"0,00","0,00",,,0
07/03/2015,02:17:36,410.86,415.6,414.65,0,0,0,"0,00","0,00",,,0
07/03/2015,02:22:36,408.95,412.79,412.07,0,0,0,"0,00","0,00",,,0
07/03/2015,02:27:36,409.01,413.37,412.09,0,0,0,"0,00","0,00",,,0
07/03/2015,02:32:36,409.18,413.68,412.56,0,0,0,"0,00","0,00",,,0
07/03/2015,02:37:36,409.06,413.21,412.49,0,0,0,"0,00","0,00",,,0
07/03/2015,02:42:36,408.61,413.3,412.35,0,0,0,"0,00","0,00",,,0
07/03/2015,02:47:36,408.42,412.35,412.78,0,0,0,"0,00","0,00",,,0
07/03/2015,02:52:36,408.75,413.05,412.84,0,0,0,"0,00","0,00",,,0
07/03/2015,02:57:36,408.83,412.98,412.64,0,0,0,"0,00","0,00",,,0
07/03/2015,03:02:36,409.41,413.16,412.77,0,0,0,"0,00","0,00",,,0
07/03/2015,03:07:36,409.02,413.26,412.33,0,0,0,"0,00","0,00",,,0
07/03/2015,03:12:36,409.82,413.83,413.21,0,0,0,"0,00","0,00",,,0
07/03/2015,03:17:36,409.7,413.75,413.09,0,0,0,"0,00","0,00",,,0
07/03/2015,03:22:36,409.01,413.11,412.25,0,0,0,"0,00","0,00",,,0
07/03/2015,03:27:36,409.61,413.87,413.03,0,0,0,"0,00","0,00",,,0
07/03/2015,03:32:36,409.99,414.32,413.59,0,0,0,"0,00","0,00",,,0
07/03/2015,03:37:36,408.21,412.65,412.86,0,0,0,"0,00","0,00",,,0
07/03/2015,03:42:36,407.45,411.98,411.93,0,0,0,"0,00","0,00",,,0
07/03/2015,03:47:36,408.65,412.55,411.72,0,0,0,"0,00","0,00",,,0
07/03/2015,03:52:36,408.32,412.36,411.59,0,0,0,"0,00","0,00",,,0
07/03/2015,03:57:36,408.42,412.51,411.45,0,0,0,"0,00","0,00",,,0
07/03/2015,04:02:36,408.29,412.93,412.22,0,0,0,"0,00","0,00",,,0
07/03/2015,04:07:36,408.42,413.25,411.92,0,0,0,"0,00","0,00",,,0
07/03/2015,04:12:36,408.82,412.98,412.22,0,0,0,"0,00","0,00",,,0
07/03/2015,04:17:36,409.18,413.76,413.13,0,0,0,"0,00","0,00",,,0
07/03/2015,04:22:36,407.87,412.4,411.91,0,0,0,"0,00","0,00",,,0
07/03/2015,04:27:36,407.97,412.43,412.37,0,0,0,"0,00","0,00",,,0
07/03/2015,04:32:36,407.61,412.09,411.37,0,0,0,"0,00","0,00",,,0
07/03/2015,04:37:36,408.48,412.39,411.79,0,0,0,"0,00","0,00",,,0
07/03/2015,04:42:36,407.65,412.29,411.32,0,0,0,"0,00","0,00",,,0
07/03/2015,04:47:36,408.59,412.61,411.96,0,0,0,"0,00","0,00",,,0
07/03/2015,04:52:36,408.6,412.86,411.91,0,0,0,"0,00","0,00",,,0
07/03/2015,04:57:36,407.74,412.45,411.28,0,0,0,"0,00","0,00",,,0
07/03/2015,05:02:36,408.29,412.26,411.31,0,0,0,"0,00","0,00",,,0
07/03/2015,05:07:36,407.85,411.76,411.03,0,0,0,"0,00","0,00",,,0
07/03/2015,05:12:36,407.67,412.03,411.07,0,0,0,"0,00","0,00",,,0
07/03/2015,05:17:36,408.13,412.12,411.14,0,0,0,"0,00","0,00",,,0
07/03/2015,05:22:36,407.56,411.78,412.12,0,0,0,"0,00","0,00",,,0
07/03/2015,05:27:36,407.85,411.72,410.76,0,0,0,"0,00","0,00",,,0
07/03/2015,05:32:36,406.44,411.04,411.1,0,0,0,"0,00","0,00",,,0
07/03/2015,05:37:36,406.82,411.14,410.78,0,0,0,"0,00","0,00",,,0
07/03/2015,05:42:36,408.91,412.85,412.96,0,0,0,"0,00","0,00",,,0
07/03/2015,05:47:36,409.16,413.32,413.32,0,0,0,"0,00","0,00",,,0
07/03/2015,05:52:36,409.6,414.16,413.17,0,0,0,"0,00","0,00",,,0
07/03/2015,05:57:36,410.6,414.65,413.88,0,0,0,"0,00","0,00",,,0
07/03/2015,06:02:36,409.6,414.04,413.39,0,0,0,"0,00","0,00",,,0
07/03/2015,06:07:36,410.08,414.1,413.41,0,0,0,"0,00","0,00",,,0
07/03/2015,06:12:36,410.07,413.99,413.38,0,0,0,"0,00","0,00",,,0
07/03/2015,06:17:36,408.72,412.88,412.1,0,0,0,"0,00","0,00",,,0
07/03/2015,06:22:36,410.17,414.21,413.64,0,0,0,"0,00","0,00",,,0
07/03/2015,06:27:36,411.39,415.42,414.74,0,0,0,"0,00","0,00",,,0
07/03/2015,06:32:36,411.55,415.67,414.96,0,0,0,"0,00","0,00",,,0
07/03/2015,06:37:36,411.95,416.01,415.14,0,0,0,"0,00","0,00",,,0
07/03/2015,06:42:36,412.41,416.63,416.06,0,0,0,"0,00","0,00",,,0
07/03/2015,06:47:36,412.3,417.13,416.12,0,0,0,"0,00","0,00",,,0
07/03/2015,06:52:36,410.42,415.41,414.41,0,0,0,"0,00","0,00",,,0
07/03/2015,06:57:36,409.88,415.78,415.29,0,0,0,"0,00","0,00",,,0
07/03/2015,07:02:36,408.23,414.23,413.29,0,0,0,"0,00","0,00",,,0
07/03/2015,07:07:36,409.54,415.2,414.51,0,0,0,"0,00","0,00",,,0
07/03/2015,07:12:36,409.18,414.5,413.51,0,0,0,"0,00","0,00",,,0
07/03/2015,07:17:36,408.37,414.2,412.16,0,0,0,"0,00","0,00",,,0
07/03/2015,07:22:36,410.21,416.61,415.31,0,0,0,"0,00","0,00",,,0
07/03/2015,07:27:36,409.11,414.67,412.75,0,0,0,"0,00","0,00",,,0
07/03/2015,07:32:36,408.8,414.27,412.7,0,0,0,"0,00","0,00",,,0
07/03/2015,07:37:36,409.5,415.43,413.71,0,0,1.14,"0,00","1,14",,,389.88
07/03/2015,07:42:36,411.04,415.93,414.61,1.59,1.59,1.88,"1,59","1,88",,,1225.2
07/03/2015,07:47:36,412.01,416.84,415.29,2.17,2.2,2.51,"2,20","2,51",,,1684.59
07/03/2015,07:52:36,410.49,416.37,415.06,2.62,2.73,2.99,"2,73","2,99",,,2029.34
07/03/2015,07:57:36,411.15,416.43,414.93,3.18,3.21,3.44,"3,21","3,44",,,2403.41
07/03/2015,08:02:36,412.2,416.88,415.64,3.44,3.44,3.67,"3,44","3,67",,,2581.35
07/03/2015,08:07:36,412.16,417.01,415.74,3.6,3.61,3.86,"3,61","3,86",,,2706.94
07/03/2015,08:12:36,411.46,416.42,415.31,3.75,3.77,4.02,"3,77","4,02",,,2824.6
07/03/2015,08:17:36,411.6,416.81,415.89,3.9,3.83,4.16,"3,83","4,16",,,2912.68
07/03/2015,08:22:36,412.79,418.05,417.46,4.15,4.15,4.39,"4,15","4,39",,,3113.41
07/03/2015,08:27:36,413.1,418.26,417.66,4.25,4.27,4.5,"4,27","4,50",,,3193.8
07/03/2015,08:32:36,413.21,418.21,417.65,4.36,4.35,4.6,"4,35","4,60",,,3266.78
07/03/2015,08:37:36,412.76,417.71,416.73,4.47,4.43,4.7,"4,43","4,70",,,3334.08
07/03/2015,08:42:36,413.57,418.4,417.4,4.67,4.68,4.93,"4,68","4,93",,,3503.89
07/03/2015,08:47:36,414.04,418.86,417.72,4.8,4.82,5.04,"4,82","5,04",,,3599.97
07/03/2015,08:52:36,412.64,417.35,416.6,4.92,4.85,5.12,"4,85","5,12",,,3644.85
07/03/2015,08:57:36,412.11,417.49,416.5,4.95,4.89,5.22,"4,89","5,22",,,3687.95
07/03/2015,09:02:36,413.73,418.82,417.56,4.94,4.91,5.18,"4,91","5,18",,,3690.73
07/03/2015,09:07:36,413.13,418.58,416.92,4.97,4.97,5.2,"4,97","5,20",,,3713.47
07/03/2015,09:12:36,413.42,418.57,416.72,4.99,4.94,5.22,"4,94","5,22",,,3717.29
07/03/2015,09:17:36,411.55,416.78,415.71,5.07,5,5.28,"5,00","5,28",,,3749.48
07/03/2015,09:22:36,412.36,417.97,416.1,5.08,5.04,5.35,"5,04","5,35",,,3790.24
07/03/2015,09:27:36,411.84,417.19,415.09,5.18,5.1,5.42,"5,10","5,42",,,3832.93
07/03/2015,09:32:36,412.54,417.97,415.88,5.3,5.28,5.5,"5,28","5,50",,,3932.99
07/03/2015,09:37:36,411.77,416.97,415.33,5.27,5.18,5.53,"5,18","5,53",,,3901.07
07/03/2015,09:42:36,411.42,416.69,414.67,5.2,5.15,5.44,"5,15","5,44",,,3849.74
07/03/2015,09:47:36,414.26,419.91,417.84,5.27,5.22,5.52,"5,22","5,52",,,3934.12
07/03/2015,09:52:36,413.06,418.39,416.65,5.22,5.18,5.47,"5,18","5,47",,,3889.08
07/03/2015,09:57:36,413.96,418.75,417.85,5.41,5.37,5.65,"5,37","5,65",,,4033.53
07/03/2015,10:02:36,415.3,421.05,419.2,5.39,5.33,5.69,"5,33","5,69",,,4047.06
07/03/2015,10:07:36,415.31,420.4,418.46,5.49,5.44,5.73,"5,44","5,73",,,4101.26
07/03/2015,10:12:36,414.94,420.08,418.6,5.46,5.44,5.74,"5,44","5,74",,,4095.2
07/03/2015,10:17:36,414.77,420.56,418.69,5.48,5.44,5.8,"5,44","5,80",,,4114.72
07/03/2015,10:22:36,414.27,419.69,418.34,5.56,5.5,5.78,"5,50","5,78",,,4139.2
07/03/2015,10:27:36,412.64,417.95,416.8,5.65,5.55,5.9,"5,55","5,90",,,4182.52
07/03/2015,10:32:36,414.58,419.81,417.98,5.83,5.78,6.04,"5,78","6,04",,,4334.59
07/03/2015,10:37:36,414.62,419.41,417.46,5.83,5.79,6.06,"5,79","6,06",,,4337.8
07/03/2015,10:42:36,412.38,418.73,416.34,5.56,5.5,5.86,"5,50","5,86",,,4140.21
07/03/2015,10:47:36,413.41,417.98,416.12,5.69,5.67,5.9,"5,67","5,90",,,4215.44
07/03/2015,10:52:36,413.02,418.14,417.17,5.78,5.75,6.01,"5,75","6,01",,,4294.52
07/03/2015,10:57:36,413.38,419.1,417.17,5.81,5.74,6.12,"5,74","6,12",,,4330.83
07/03/2015,11:02:36,413.51,418.7,417.1,5.69,5.66,5.95,"5,66","5,95",,,4242.13
07/03/2015,11:07:36,413.09,418.62,416.75,5.7,5.68,5.97,"5,68","5,97",,,4249.04
07/03/2015,11:12:36,412.46,417.92,416.08,5.95,5.88,6.2,"5,88","6,20",,,4405.91
07/03/2015,11:17:36,411.99,417.87,416.54,5.84,5.77,6.04,"5,77","6,04",,,4313.42
07/03/2015,11:22:36,414.82,420.31,418.53,5.96,5.86,6.21,"5,86","6,21",,,4428.36
07/03/2015,11:27:36,414.97,419.51,417.72,5.79,5.77,6.01,"5,77","6,01",,,4316.81
07/03/2015,11:32:36,415.28,420.23,418.32,5.68,5.66,5.93,"5,66","5,93",,,4247.44
07/03/2015,11:37:36,413.33,419.01,418.15,5.82,5.73,6.16,"5,73","6,16",,,4344.42
07/03/2015,11:42:36,415.11,420.48,418.58,6.07,6.01,6.31,"6,01","6,31",,,4524.37
07/03/2015,11:47:36,416.19,420.93,419.16,5.9,5.87,6.15,"5,87","6,15",,,4416.85
07/03/2015,11:52:36,413.78,418.59,416.64,5.88,5.82,6.13,"5,82","6,13",,,4359
07/03/2015,11:57:36,415.35,420.76,419.71,6.12,6.06,6.38,"6,06","6,38",,,4569.58
07/03/2015,12:02:36,414.64,419.89,417.92,5.64,5.63,5.95,"5,63","5,95",,,4231.18
07/03/2015,12:07:36,414.33,419.79,417.33,5.55,5.52,5.84,"5,52","5,84",,,4156.05
07/03/2015,12:12:36,415.11,420.47,418.32,5.59,5.57,5.85,"5,57","5,85",,,4185.94
07/03/2015,12:17:36,415.18,420.51,419.08,5.82,5.73,6.16,"5,73","6,16",,,4360.39
07/03/2015,12:22:36,414.44,420.03,418.02,5.75,5.74,5.98,"5,74","5,98",,,4287.15
07/03/2015,12:27:36,414.31,419.77,417.63,5.48,5.47,5.74,"5,47","5,74",,,4102.88
07/03/2015,12:32:36,413.2,418.63,416.35,4.75,4.76,5.08,"4,76","5,08",,,3581.4
07/03/2015,12:37:36,413.79,419.4,417.3,4.69,4.68,4.99,"4,68","4,99",,,3534.14
07/03/2015,12:42:36,413.69,419.38,418.38,5.29,5.23,5.58,"5,23","5,58",,,3957.79
07/03/2015,12:47:36,414.44,419.75,417.56,5.03,4.98,5.29,"4,98","5,29",,,3769.92
07/03/2015,12:52:36,414.9,419.86,417.91,5.69,5.66,5.94,"5,66","5,94",,,4252.88
07/03/2015,12:57:36,413.67,419.16,417.42,4.58,4.55,4.9,"4,55","4,90",,,3455.59
07/03/2015,13:02:36,412.77,418.31,417.41,4.17,4.18,4.47,"4,18","4,47",,,3155.55
07/03/2015,13:07:36,413.09,418.32,417.34,4.26,4.27,4.58,"4,27","4,58",,,3229.75
07/03/2015,13:12:36,414.74,420.02,417.89,5.13,5.1,5.42,"5,10","5,42",,,3851.17
07/03/2015,13:17:36,414.63,419.92,417.94,5.33,5.29,5.61,"5,29","5,61",,,3995.5
07/03/2015,13:22:36,414.91,420.27,418.33,5.32,5.28,5.63,"5,28","5,63",,,3995.61
07/03/2015,13:27:36,413.43,418.61,416.85,4.9,5.02,5.19,"5,02","5,19",,,3713.85
07/03/2015,13:32:36,413.88,419.11,417.48,4.87,4.89,5.19,"4,89","5,19",,,3681
07/03/2015,13:37:36,413.59,418.63,416.62,4.4,4.37,4.71,"4,37","4,71",,,3317.98
07/03/2015,13:42:36,413.31,418.52,416.74,3.97,3.9,4.23,"3,90","4,23",,,2987.71
07/03/2015,13:47:36,409.99,415.1,413.31,2.54,2.56,2.99,"2,56","2,99",,,2000.08
07/03/2015,13:52:36,412.45,417.66,416.74,4.06,4.05,4.38,"4,05","4,38",,,3071.98
07/03/2015,13:57:36,412.77,417.64,416.19,3.76,3.76,4.09,"3,76","4,09",,,2861.84
07/03/2015,14:02:36,412.04,417.09,415.29,3.71,3.71,4.09,"3,71","4,09",,,2828.06
07/03/2015,14:07:36,411.92,417.07,416.38,3.71,3.72,4.07,"3,72","4,07",,,2836.9
07/03/2015,14:12:36,413.02,418.18,417.57,4.07,4.07,4.39,"4,07","4,39",,,3091.64
07/03/2015,14:17:36,411.78,416.96,416.27,3.61,3.6,3.93,"3,60","3,93",,,2745.92
07/03/2015,14:22:36,412.49,418.39,416.42,3.49,3.49,3.79,"3,49","3,79",,,2655.71
07/03/2015,14:27:36,413.25,418.38,416.77,3.5,3.5,3.82,"3,50","3,82",,,2672.67
07/03/2015,14:32:36,412.71,417.78,416.22,3.44,3.48,3.77,"3,48","3,77",,,2639.39
07/03/2015,14:37:36,412.11,417.55,416.06,3.42,3.41,3.76,"3,41","3,76",,,2614.66
07/03/2015,14:42:36,412.03,417.14,415.65,3.29,3.29,3.69,"3,29","3,69",,,2530.64
07/03/2015,14:47:36,412.82,417.68,415.96,3.13,3.15,3.47,"3,15","3,47",,,2404.95
07/03/2015,14:52:36,408.64,413.99,412.17,0,0,0,"0,00","0,00",,,0
07/03/2015,14:57:36,412.99,417.81,416.06,2.83,2.97,3.28,"2,97","3,28",,,2230.66
07/03/2015,15:02:36,412.97,418.3,416.59,2.91,3.04,3.34,"3,04","3,34",,,2283.83
07/03/2015,15:07:36,412.88,417.68,416.14,2.92,3.04,3.34,"3,04","3,34",,,2281.86
07/03/2015,15:12:36,412.62,417.91,416.15,2.88,3.04,3.35,"3,04","3,35",,,2278.02
07/03/2015,15:17:36,413.45,417.88,416.45,3.07,3.2,3.5,"3,20","3,50",,,2399.35
07/03/2015,15:22:36,413.39,418.08,416.89,3.02,3.13,3.46,"3,13","3,46",,,2361.1
07/03/2015,15:27:36,413.7,418.84,417.66,3.02,3.12,3.46,"3,12","3,46",,,2361.08
07/03/2015,15:32:36,413.02,418.16,416.74,2.9,3.04,3.34,"3,04","3,34",,,2280.44
07/03/2015,15:37:36,412.39,418.05,415.98,2.76,2.89,3.19,"2,89","3,19",,,2168.31
07/03/2015,15:42:36,412.37,417.46,415.97,2.8,2.9,3.22,"2,90","3,22",,,2192.51
07/03/2015,15:47:36,412.76,417.97,416.47,2.47,2.56,2.9,"2,56","2,90",,,1944.81
07/03/2015,15:52:36,412.97,417.75,416.5,2.32,2.3,2.73,"2,30","2,73",,,1827.23
07/03/2015,15:57:36,412.39,417.33,416.11,2.11,2.09,2.5,"2,09","2,50",,,1660.83
07/03/2015,16:02:36,412.85,417.74,415.99,1.91,1.94,2.31,"1,94","2,31",,,1516.9
07/03/2015,16:07:36,409.74,414.72,413.28,0,0,0,"0,00","0,00",,,0
07/03/2015,16:12:36,409.89,415.15,413.42,0,0,0,"0,00","0,00",,,0
07/03/2015,16:17:36,411.52,416.53,415.16,1.32,1.29,1.63,"1,29","1,63",,,1025.67
07/03/2015,16:22:36,411.58,417.43,415.2,1.1,1.04,1.37,"1,04","1,37",,,825.18
07/03/2015,16:27:36,410.98,416.41,414.78,0.97,0,1.21,"0,00","1,21",,,683.55
07/03/2015,16:32:36,411.72,417.17,415.37,0,0,1.13,"0,00","1,13",,,392.42
07/03/2015,16:37:36,411.04,416.32,414.65,0,0,1.06,"0,00","1,06",,,370.47
07/03/2015,16:42:36,411.35,416.54,414.98,0.98,0,1.06,"0,00","1,06",,,-11.72
07/03/2015,16:47:36,410.99,416.08,415.13,0,0,0,"0,00","0,00",,,0
07/03/2015,16:52:36,410.51,415.89,414.17,0,0,0,"0,00","0,00",,,0
07/03/2015,16:57:36,410.75,416.08,414.65,0,0,0,"0,00","0,00",,,0
07/03/2015,17:02:36,410.43,415.54,414.34,0,0,0,"0,00","0,00",,,0
07/03/2015,17:07:36,411.38,417.28,415.4,0,0,0,"0,00","0,00",,,0
07/03/2015,17:12:36,410.93,416.2,414.4,0,0,0,"0,00","0,00",,,0
07/03/2015,17:17:36,410.89,416.53,414.79,0,0,0,"0,00","0,00",,,0
07/03/2015,17:22:36,409.73,415.39,413.91,0,0,0,"0,00","0,00",,,0
07/03/2015,17:27:36,411.14,416.59,414.92,0,0,0,"0,00","0,00",,,0
07/03/2015,17:32:36,411.68,416.71,415.41,0,0,0,"0,00","0,00",,,0
07/03/2015,17:37:36,409.73,414.95,413.78,0,0,0,"0,00","0,00",,,0
07/03/2015,17:42:36,409.45,414.89,412.94,0,0,0,"0,00","0,00",,,0
