Feha de la Medda,Hora de la Medda,FASE AB,FASE B,FASE A,FASE A,FASE B,FASE  ,NEUTRO,POTENA ATVA AB [W],POTENA ATVA B [W],POTENA ATVA  [W],[w]
15/04/2015,16:36:45,234.53,238.09,410.01,0,0,0,,,,,0
15/04/2015,16:41:45,234.84,237.75,409.72,0,0,0.95,,,,,65.56
15/04/2015,16:46:45,235.19,238.62,410.87,0,0,0,,,,,0
15/04/2015,16:51:45,234.16,237.51,408.92,0,0,0,,,,,0
15/04/2015,16:56:45,234.98,238.25,410.28,0,0,0,,,,,0
15/04/2015,17:01:45,235.86,239.1,411.98,0,0,0.96,,,,,65.2
15/04/2015,17:06:45,238.02,241.51,416.08,4.49,4.48,4.59,,,,,2146.04
15/04/2015,17:11:45,235.18,238.55,410.85,0,0,0.95,,,,,68
15/04/2015,17:16:45,235.53,238.5,411.13,0,0,0.97,,,,,60.48
15/04/2015,17:21:45,235.53,238.61,411.21,0,0,0.96,,,,,63.6
15/04/2015,17:26:45,235.28,238.5,410.94,0,0,0,,,,,0
15/04/2015,17:31:45,235.15,238.27,410.21,0,0,0,,,,,0
15/04/2015,17:36:45,237.36,240.55,413.79,2.96,2.95,3.15,,,,,1419.02
15/04/2015,17:41:45,235.88,239.27,411.42,0,0,0,,,,,0
15/04/2015,17:46:45,236.06,239.99,412.12,0,0,0,,,,,0
15/04/2015,17:51:45,237.37,240.85,412.1,0,0,0.97,,,,,74.63
15/04/2015,17:56:45,405.64,413.34,411.6,0,0,0,,,,,0
15/04/2015,18:01:45,402.28,409.4,409.04,0,0,0,,,,,0
15/04/2015,18:06:45,401.61,409.39,409.26,0,0,0,,,,,0
15/04/2015,18:11:45,402.42,409.84,408.72,0,0,0,,,,,0
15/04/2015,18:16:45,403.24,410.32,409.37,0,0,0,,,,,0
15/04/2015,18:21:45,403.12,409.76,409.42,0,0,0,,,,,0
15/04/2015,18:26:45,404.29,411.35,409.83,0,0,0,,,,,0
15/04/2015,18:31:45,403.88,410.73,410.06,0,0,0,,,,,0
15/04/2015,18:36:45,406.31,413.08,411.15,1.11,1.1,1.41,,,,,942.46
15/04/2015,18:41:45,404.28,411.43,409.98,0,0,0,,,,,0
15/04/2015,18:46:45,406.86,413.51,412.08,1.12,1.12,1.41,,,,,940.34
15/04/2015,18:51:45,406.99,414.31,413.76,0,0,1.25,,,,,474.78
15/04/2015,18:56:45,408.42,415.25,413.7,0,0,1.16,,,,,429.17
15/04/2015,19:01:45,406.09,413.58,411.72,0,0,0,,,,,0
15/04/2015,19:06:45,406.57,413.2,411.44,0,0,0,,,,,0
15/04/2015,19:11:45,406.98,414.15,413.1,0,0,0,,,,,0
15/04/2015,19:16:45,406.2,413.16,411.11,0,0,0,,,,,0
15/04/2015,19:21:45,406.96,413.61,411.9,0,0,0,,,,,0
15/04/2015,19:26:45,406.39,412.91,411.34,0,0,0,,,,,0
15/04/2015,19:31:45,406.56,413.31,411.32,0,0,0,,,,,0
15/04/2015,19:36:45,406.02,411.96,411.92,0,0,0,,,,,0
15/04/2015,19:41:45,406.32,413.18,411.61,0,0,0,,,,,0
15/04/2015,19:46:45,407.69,413.99,412.27,0,0,0,,,,,0
15/04/2015,19:51:45,407.17,413.16,411.59,0,0,0,,,,,0
15/04/2015,19:56:45,405.45,411.03,411.04,0,0,0,,,,,0
15/04/2015,20:01:45,406.05,411.78,410.65,0,0,0,,,,,0
15/04/2015,20:06:45,404.53,410.11,409.51,0,0,0,,,,,0
15/04/2015,20:11:45,405.12,410.12,409.71,0,0,0,,,,,0
15/04/2015,20:16:45,404.91,410.33,409.69,0,0,0,,,,,0
15/04/2015,20:21:45,405.11,410.1,410.01,0,0,0,,,,,0
15/04/2015,20:26:45,405.5,411.03,410.19,0,0,0,,,,,0
15/04/2015,20:31:45,406.25,411.57,410.88,0,0,0,,,,,0
15/04/2015,20:36:45,406.11,411.53,411.09,0,0,0,,,,,0
15/04/2015,20:41:45,406.37,411.39,410.89,0,0,0,,,,,0
15/04/2015,20:46:45,406.8,412.06,411.68,0,0,0,,,,,0
15/04/2015,20:51:45,406.44,411.99,410.92,0,0,0,,,,,0
15/04/2015,20:56:45,406.36,411.88,412.6,0,0,0.96,,,,,270.74
15/04/2015,21:01:45,407.18,412.65,412.47,0,0,0.95,,,,,263.64
15/04/2015,21:06:45,406.58,412.01,412.58,0,0,0,,,,,0
15/04/2015,21:11:45,407.95,413.33,413,0,0,0.96,,,,,264.46
15/04/2015,21:16:45,407.61,413.02,413.43,0,0,0.97,,,,,268.9
15/04/2015,21:21:45,409.78,414.91,414.62,0,0,0.97,,,,,267.29
15/04/2015,21:26:45,409.48,415.28,414.8,0,0,0.96,,,,,262.36
15/04/2015,21:31:45,410.34,415.63,415.04,0,0,0.95,,,,,257.27
15/04/2015,21:36:45,406.71,412.51,412.9,0,0,0,,,,,0
15/04/2015,21:41:45,408.61,414.27,413.46,0,0,0,,,,,0
15/04/2015,21:46:45,408.2,413.6,414.33,0,0,0,,,,,0
15/04/2015,21:51:45,410.13,415.14,414.95,0,0,0.96,,,,,259.59
15/04/2015,21:56:45,409.88,415.62,415.06,0,0,0,,,,,0
15/04/2015,22:01:45,410.23,415.48,414.99,0,0,0,,,,,0
15/04/2015,22:06:45,409.5,415.54,414.42,0,0,0,,,,,0
15/04/2015,22:11:45,409.39,414.7,414.31,0,0,0,,,,,0
15/04/2015,22:16:45,407.65,413.21,412.71,0,0,0,,,,,0
15/04/2015,22:21:45,406.88,412.28,412.83,0,0,0,,,,,0
15/04/2015,22:26:45,407.72,413.13,412.84,0,0,0,,,,,0
15/04/2015,22:31:45,408.36,413.52,412.72,0,0,0,,,,,0
15/04/2015,22:36:45,407.93,413.56,412.49,0,0,0,,,,,0
15/04/2015,22:41:45,409.03,414.47,413.27,0,0,0,,,,,0
15/04/2015,22:46:45,409.35,414.69,413.77,0,0,0,,,,,0
15/04/2015,22:51:45,408.84,414.22,413.41,0,0,0,,,,,0
15/04/2015,22:56:45,409.37,414.56,414.96,0,0,0.96,,,,,259.89
15/04/2015,23:01:45,410.28,415.55,414.6,0,0,0,,,,,0
15/04/2015,23:06:45,410.26,415.87,414.91,0,0,0,,,,,0
15/04/2015,23:11:45,405.63,410.8,410.48,0,0,0,,,,,0
15/04/2015,23:16:45,404.61,410.82,409.61,0,0,0,,,,,0
15/04/2015,23:21:45,406.45,411.66,410.99,0,0,0,,,,,0
15/04/2015,23:26:45,406.82,412.39,411.58,0,0,0,,,,,0
15/04/2015,23:31:45,406.52,412.07,411.74,0,0,0,,,,,0
15/04/2015,23:36:45,405.74,411.75,410.29,0,0,0,,,,,0
15/04/2015,23:41:45,406.35,411.53,411.11,0,0,0,,,,,0
15/04/2015,23:46:45,407.12,412.99,412.04,0,0,0,,,,,0
15/04/2015,23:51:45,406.52,412.53,412.45,0,0,0,,,,,0
15/04/2015,23:56:45,407.92,413.67,412.71,0,0,0,,,,,0
16/04/2015,00:01:45,407.27,413.09,412.08,0,0,0,,,,,0
16/04/2015,00:06:45,406.55,412.6,412.06,0,0,0,,,,,0
16/04/2015,00:11:45,408.22,413.75,413.12,0,0,0,,,,,0
16/04/2015,00:16:45,407.2,413.18,412.04,0,0,0,,,,,0
16/04/2015,00:21:45,407.21,413.42,412.21,0,0,0,,,,,0
16/04/2015,00:26:45,407.16,412.51,412.1,0,0,0,,,,,0
16/04/2015,00:31:45,406.33,412.36,411.59,0,0,0,,,,,0
16/04/2015,00:36:45,406.97,412.56,411.52,0,0,0,,,,,0
16/04/2015,00:41:45,406.49,412.78,412.01,0,0,0,,,,,0
16/04/2015,00:46:45,406.47,412.38,411.43,0,0,0,,,,,0
16/04/2015,00:51:45,406.08,412.24,411.11,0,0,0,,,,,0
16/04/2015,00:56:45,406.68,412.46,411.52,0,0,0,,,,,0
16/04/2015,01:01:45,406.67,412.32,411.47,0,0,0,,,,,0
16/04/2015,01:06:45,406.55,412.57,411.51,0,0,0,,,,,0
16/04/2015,01:11:45,407.44,412.56,411.74,0,0,0,,,,,0
16/04/2015,01:16:45,406.79,413.2,412.03,0,0,0,,,,,0
16/04/2015,01:21:45,406.68,412.17,412.02,0,0,0,,,,,0
16/04/2015,01:26:45,405.59,411.62,410.51,0,0,0,,,,,0
16/04/2015,01:31:45,405.67,411.21,410.48,0,0,0,,,,,0
16/04/2015,01:36:45,405.86,411.49,410.41,0,0,0,,,,,0
16/04/2015,01:41:45,406.31,412.38,411.17,0,0,0,,,,,0
16/04/2015,01:46:45,406.24,412.02,411.04,0,0,0,,,,,0
16/04/2015,01:51:45,406.16,412.42,411.01,0,0,0,,,,,0
16/04/2015,01:56:45,406.35,412.26,411.36,0,0,0,,,,,0
16/04/2015,02:01:45,406.47,411.81,411.07,0,0,0,,,,,0
16/04/2015,02:06:45,406.34,412.1,411.22,0,0,0,,,,,0
16/04/2015,02:11:45,407.19,412.61,411.79,0,0,0,,,,,0
16/04/2015,02:16:45,407.31,412.42,411.85,0,0,0,,,,,0
16/04/2015,02:21:45,406.04,412.15,411.06,0,0,0,,,,,0
16/04/2015,02:26:45,406.72,411.9,411.13,0,0,0,,,,,0
16/04/2015,02:31:45,406.52,411.81,410.55,0,0,0,,,,,0
16/04/2015,02:36:45,405.85,412.24,410.67,0,0,0,,,,,0
16/04/2015,02:41:45,406.28,411.66,410.87,0,0,0,,,,,0
16/04/2015,02:46:45,405.62,411.48,411.58,0,0,0,,,,,0
16/04/2015,02:51:45,406.15,412.18,411.19,0,0,0,,,,,0
16/04/2015,02:56:45,405.77,411.42,411.5,0,0,0,,,,,0
16/04/2015,03:01:45,406.13,412.14,410.97,0,0,0,,,,,0
16/04/2015,03:06:45,405.92,411.57,411.57,0,0,0,,,,,0
16/04/2015,03:11:45,406.18,411.98,410.98,0,0,0,,,,,0
16/04/2015,03:16:45,407,412.7,411.59,0,0,0,,,,,0
16/04/2015,03:21:45,406.74,412.61,411.64,0,0,0,,,,,0
16/04/2015,03:26:45,407.35,412.72,411.91,0,0,0,,,,,0
16/04/2015,03:31:45,406.51,411.53,411.19,0,0,0,,,,,0
16/04/2015,03:36:45,407.03,412.68,411.76,0,0,0,,,,,0
16/04/2015,03:41:45,406.78,412.15,411.2,0,0,0,,,,,0
16/04/2015,03:46:45,406.38,411.78,410.71,0,0,0,,,,,0
16/04/2015,03:51:45,406.18,411.73,410.65,0,0,0,,,,,0
16/04/2015,03:56:45,404.96,410.83,410.88,0,0,0,,,,,0
16/04/2015,04:01:45,406.52,412.45,411.34,0,0,0,,,,,0
16/04/2015,04:06:45,407.06,412.72,411.84,0,0,0,,,,,0
16/04/2015,04:11:45,406.45,412.34,411.23,0,0,0,,,,,0
16/04/2015,04:16:45,406.69,412.35,411.53,0,0,0,,,,,0
16/04/2015,04:21:45,406.67,412.59,411.29,0,0,0,,,,,0
16/04/2015,04:26:45,406.23,411.45,410.47,0,0,0,,,,,0
16/04/2015,04:31:45,406.96,412.26,411.36,0,0,0,,,,,0
16/04/2015,04:36:45,405.86,411.21,411.26,0,0,0,,,,,0
16/04/2015,04:41:45,405.6,411.9,410.45,0,0,0,,,,,0
16/04/2015,04:46:45,405.65,411.18,410.32,0,0,0,,,,,0
16/04/2015,04:51:45,405.68,411.14,410.33,0,0,0,,,,,0
16/04/2015,04:56:45,405.12,411.07,409.7,0,0,0,,,,,0
16/04/2015,05:01:45,404.56,410.05,410.13,0,0,0,,,,,0
16/04/2015,05:06:45,404.75,410.48,409.57,0,0,0,,,,,0
16/04/2015,05:11:45,405.67,410.91,410.45,0,0,0,,,,,0
16/04/2015,05:16:45,407.05,412.2,411.59,0,0,0,,,,,0
16/04/2015,05:21:45,406.29,411.32,410.66,0,0,0,,,,,0
16/04/2015,05:26:45,404.65,410.34,410.27,0,0,0,,,,,0
16/04/2015,05:31:45,405.89,411.17,410.4,0,0,0,,,,,0
16/04/2015,05:36:45,405.7,410.95,410.01,0,0,0,,,,,0
16/04/2015,05:41:45,404.89,410.77,409.92,0,0,0,,,,,0
16/04/2015,05:46:45,405.58,411.28,410.44,0,0,0,,,,,0
16/04/2015,05:51:45,404.7,410.85,409.93,0,0,0,,,,,0
16/04/2015,05:56:45,407.14,412.85,411.94,0,0,0,,,,,0
16/04/2015,06:01:45,406.53,412.2,411.48,0,0,0,,,,,0
16/04/2015,06:06:45,404.51,410.51,409.86,0,0,0,,,,,0
16/04/2015,06:11:45,404.24,410.02,409.22,0,0,0,,,,,0
16/04/2015,06:16:45,404.94,409.59,409.5,0,0,0,,,,,0
16/04/2015,06:21:45,403.93,410.29,409.45,0,0,0,,,,,0
16/04/2015,06:26:45,403.8,409.7,410.1,0,0,0,,,,,0
16/04/2015,06:31:45,405.11,410.07,409.76,0,0,0,,,,,0
16/04/2015,06:36:45,404.68,410.1,409.65,0,0,0,,,,,0
16/04/2015,06:41:45,404.52,409.87,409.95,0,0,0,,,,,0
16/04/2015,06:46:45,405.1,410.3,409.84,0,0,0,,,,,0
16/04/2015,06:51:45,403.21,408.95,408.93,0,0,0,,,,,0
16/04/2015,06:56:45,405.28,411.1,410.33,0,0,0,,,,,0
16/04/2015,07:01:45,404.69,410.79,409.43,0,0,0,,,,,0
16/04/2015,07:06:45,406.26,411.87,411.26,0,0,0,,,,,0
16/04/2015,07:11:45,404.52,410.85,410.33,0,0,0,,,,,0
16/04/2015,07:16:45,406.42,412.37,411.57,0,0,0,,,,,0
16/04/2015,07:21:45,405,411.41,411.03,0,0,0,,,,,0
16/04/2015,07:26:45,406.39,412.64,411.62,0,0,0,,,,,0
16/04/2015,07:31:45,405,412.02,411.27,0,0,0,,,,,0
16/04/2015,07:36:45,406.02,413.13,411.29,0,0,0,,,,,0
16/04/2015,07:41:45,406.39,413.23,411.38,0,0,0,,,,,0
16/04/2015,07:46:45,406.59,412.78,410.48,0,0,0,,,,,0
16/04/2015,07:51:45,405.4,412.63,409.96,0,0,0,,,,,0
16/04/2015,07:56:45,406.03,413.55,411.38,0,0,1.18,,,,,452.97
16/04/2015,08:01:45,406.71,412.99,411.12,1.4,1.4,1.62,,,,,1154.24
16/04/2015,08:06:45,406.47,412.93,412,1.99,1.97,2.17,,,,,1583.07
16/04/2015,08:11:45,405.97,413.02,411.14,2.52,2.47,2.64,,,,,1954.63
16/04/2015,08:16:45,409.43,415.96,414.39,3.28,3.3,3.31,,,,,2504.17
16/04/2015,08:21:45,409.01,415.39,413.87,3.77,3.77,3.79,,,,,2850.95
16/04/2015,08:26:45,410.19,416.55,416.14,4.32,4.28,4.33,,,,,3252.58
16/04/2015,08:31:45,410.1,416.53,414.83,4.79,4.76,4.75,,,,,3571.41
16/04/2015,08:36:45,408.36,414.37,414.85,4.89,4.88,4.86,,,,,3639.01
16/04/2015,08:41:45,408.38,414.62,414.68,5.16,5.14,5.14,,,,,3832.31
16/04/2015,08:46:45,408.19,414.22,415.12,5.21,5.23,5.21,,,,,3881.37
16/04/2015,08:51:45,409.53,415.35,413.84,5.45,5.47,5.4,,,,,4035.39
16/04/2015,08:56:45,410.56,416.25,414.73,5.5,5.55,5.43,,,,,4083.47
16/04/2015,09:01:45,408.68,415.52,414.51,5.62,5.58,5.59,,,,,4153.56
16/04/2015,09:06:45,408.75,415.58,414.88,5.59,5.62,5.56,,,,,4149.35
16/04/2015,09:11:45,408.47,415.22,413.65,5.61,5.61,5.58,,,,,4152.21
16/04/2015,09:16:45,407.95,414.58,413.68,5.56,5.53,5.5,,,,,4098.77
16/04/2015,09:21:45,241.17,242.97,413.53,5.66,5.61,5.63,,,,,2711.31
16/04/2015,09:26:45,235.6,239.45,411.97,5.57,5.6,5.57,,,,,2624.92
16/04/2015,09:31:45,238.05,242.9,414.22,5.65,5.65,5.65,,,,,2688.54
16/04/2015,09:36:45,406.38,413.19,413.18,5.5,5.49,5.47,,,,,4057
16/04/2015,09:41:45,236.03,239.59,412.59,5.69,5.71,5.69,,,,,2681.97
16/04/2015,09:46:45,236.32,239.51,412.82,5.33,5.38,5.38,,,,,2524.14
16/04/2015,09:51:45,238.69,241.81,416.72,5.44,5.48,5.47,,,,,2594.79
16/04/2015,09:56:45,238.75,242.67,416.62,5.15,5.13,5.19,,,,,2462.74
16/04/2015,10:01:45,238.42,241.88,416.59,5.39,5.39,5.42,,,,,2571.7
16/04/2015,10:06:45,237.46,241.18,415.2,5.63,5.63,5.65,,,,,2674.47
16/04/2015,10:11:45,236.86,240.5,413.95,5.52,5.52,5.6,,,,,2632.45
16/04/2015,10:16:45,237.4,241.2,415.34,5.76,5.73,5.75,,,,,2732.35
16/04/2015,10:21:45,238.97,244.15,414.94,5.71,5.69,5.72,,,,,2738.85
16/04/2015,10:26:45,237.72,240.74,415.1,5.43,5.43,5.51,,,,,2591.22
16/04/2015,10:31:45,237.47,240.64,414.81,5.42,5.45,5.45,,,,,2573.67
16/04/2015,10:36:45,237.28,240.54,414.55,5.68,5.7,5.71,,,,,2696.99
16/04/2015,10:41:45,236.75,240.43,413.81,5.36,5.32,5.35,,,,,2531.48
16/04/2015,10:46:45,236.37,240.1,413.21,5.39,5.38,5.39,,,,,2544.25
16/04/2015,10:51:45,236.6,240.37,413.75,5.88,5.86,5.89,,,,,2785.82
16/04/2015,10:56:45,236.38,240.18,413.42,5.92,5.92,5.91,,,,,2797.56
16/04/2015,11:01:45,236.34,240.08,413.37,5.95,5.92,5.95,,,,,2812.05
16/04/2015,11:06:45,235.87,239.64,412.5,5.87,5.87,5.89,,,,,2775.69
16/04/2015,11:11:45,236.18,239.53,412.64,6.58,6.58,6.55,,,,,3099.7
16/04/2015,11:16:45,236.52,240.17,413.51,6.32,6.32,6.31,,,,,2988.3
16/04/2015,11:21:45,236.28,240.04,413.13,6.24,6.22,6.23,,,,,2950.05
16/04/2015,11:26:45,236,239.72,412.73,6.04,6.05,6.07,,,,,2859.27
16/04/2015,11:31:45,235.24,239.1,411.39,6.11,6.09,6.12,,,,,2877.87
16/04/2015,11:36:45,235.32,238.72,410.91,6.17,6.16,6.17,,,,,2901.96
16/04/2015,11:41:45,235.75,238.94,411.64,6.58,6.59,6.59,,,,,3103.39
16/04/2015,11:46:45,236.65,240.25,413.52,6.55,6.55,6.53,,,,,3098.5
16/04/2015,11:51:45,236.62,239.82,413.03,6.49,6.52,6.49,,,,,3069.83
16/04/2015,11:56:45,236.85,240.08,413.83,6.09,6.15,6.12,,,,,2886.87
16/04/2015,12:01:45,237.6,241.01,414.97,6.13,6.17,6.18,,,,,2923.05
16/04/2015,12:06:45,238.08,241.5,416.03,6.09,6.12,6.14,,,,,2908.63
16/04/2015,12:11:45,237.14,240.69,414.83,6.1,6.1,6.09,,,,,2889.59
16/04/2015,12:16:45,237.27,240.81,414.72,6.03,6.05,6.1,,,,,2876.91
16/04/2015,12:21:45,238.11,241.67,416.21,6.21,6.16,6.23,,,,,2961.7
16/04/2015,12:26:45,237.89,241.35,415.77,6.36,6.37,6.34,,,,,3019.5
16/04/2015,12:31:45,238.1,241.25,415.72,6.22,6.29,6.24,,,,,2960.46
16/04/2015,12:36:45,237.09,241.2,415.02,6.02,5.86,6.09,,,,,2875.6
16/04/2015,12:41:45,237.69,241.1,415.27,5.97,5.97,5.97,,,,,2834.86
16/04/2015,12:46:45,237.18,240.16,413.63,5.83,5.88,5.88,,,,,2770.94
16/04/2015,12:51:45,237,240.66,414.16,5.86,5.91,5.94,,,,,2795.63
16/04/2015,12:56:45,237.3,240.23,414.06,5.77,5.85,5.86,,,,,2752.8
16/04/2015,13:01:45,237.38,240.42,414.41,5.54,5.57,5.62,,,,,2641.18
16/04/2015,13:06:45,236.32,239.39,412.42,5.14,5.23,5.27,,,,,2450.28
16/04/2015,13:11:45,236.25,239.84,412.89,5.21,5.26,5.31,,,,,2478.79
16/04/2015,13:16:45,236.08,240.1,413.08,4.89,4.94,5.02,,,,,2333.87
16/04/2015,13:21:45,235.82,239.63,412.13,4.96,5.06,5.12,,,,,2368.94
16/04/2015,13:26:45,236.34,239.73,412.9,4.82,4.86,4.98,,,,,2307.88
16/04/2015,13:31:45,236.59,239.73,413.02,5.05,5.15,5.2,,,,,2414.65
16/04/2015,13:36:45,236.41,240.3,413.51,5.01,5.12,5.2,,,,,2408.21
16/04/2015,13:41:45,236.02,239.92,412.99,3.8,3.9,4.02,,,,,1829.52
16/04/2015,13:46:45,233.39,237.35,408.09,0,0,0,,,,,0
16/04/2015,13:51:45,233.56,237.08,408.18,0,0,0,,,,,0
16/04/2015,13:56:45,236.44,240.2,413.21,4.75,4.83,4.87,,,,,2267.77
16/04/2015,14:01:45,236.78,240.24,413.59,4.48,4.55,4.6,,,,,2136.97
16/04/2015,14:06:45,237.01,240.18,413.67,4.8,4.89,4.89,,,,,2285.07
16/04/2015,14:11:45,237.41,240.79,414.62,4.89,4.9,4.98,,,,,2332.44
16/04/2015,14:16:45,236.31,239.86,413.1,4.49,4.52,4.53,,,,,2118.68
16/04/2015,14:21:45,233.63,237.34,408.27,0,0,0,,,,,0
16/04/2015,14:26:45,237.14,240.36,413.97,4.66,4.71,4.81,,,,,2234.27
16/04/2015,14:31:45,236.27,239.25,412.17,5.1,5.18,5.2,,,,,2424.19
16/04/2015,14:36:45,236.41,239.83,412.8,5.24,5.34,5.42,,,,,2514.83
16/04/2015,14:41:45,232.27,235.9,405.82,0,0,0,,,,,0
16/04/2015,14:46:45,235.99,238.92,411.77,3.88,3.98,4.05,,,,,1851.54
16/04/2015,14:51:45,237.11,240.62,414.11,5.24,5.38,5.38,,,,,2512.97
16/04/2015,14:56:45,237.19,240.48,414.21,5.34,5.4,5.42,,,,,2544.98
16/04/2015,15:01:45,236.94,240.3,414.09,5.18,5.23,5.28,,,,,2469.67
16/04/2015,15:06:45,237.23,240.56,414.16,5,5.03,5.05,,,,,2372
16/04/2015,15:11:45,234,237.6,408.88,0,0,0,,,,,0
16/04/2015,15:16:45,233.15,236.62,407.38,0,0,0,,,,,0
16/04/2015,15:21:45,233.36,237.19,407.86,0,0,0,,,,,0
16/04/2015,15:26:45,233.38,236.87,407.48,0,0,0,,,,,0
16/04/2015,15:31:45,233.23,236.81,407.88,0,0,0,,,,,0
16/04/2015,15:36:45,234.97,237.72,407.34,0,0,0,,,,,0
16/04/2015,15:41:45,232.87,235.92,406.61,0,0,0,,,,,0
16/04/2015,15:46:45,402.72,409.56,408.48,0,0,0,,,,,0
16/04/2015,15:51:45,238.51,241.67,412.55,4.28,4.29,4.34,,,,,2043.49
16/04/2015,15:56:45,236.21,240.01,408.55,0,0,0,,,,,0
16/04/2015,16:01:45,235.62,239.34,408.06,0,0,0,,,,,0
16/04/2015,16:06:45,233.21,235.68,405.74,0,0,1.65,,,,,63.58
16/04/2015,16:11:45,236.65,239.42,408.42,0,0,1.67,,,,,64.49
16/04/2015,16:16:45,234.14,237.83,409.04,0,0,1.61,,,,,73.92
16/04/2015,16:21:45,240.37,244.36,414.3,4.67,4.55,4.72,,,,,2252.96
16/04/2015,16:26:45,238.03,241.79,408.88,0,0,0,,,,,0
16/04/2015,16:31:45,236.14,239.88,408.35,0,0,0,,,,,0
16/04/2015,16:36:45,403.95,410.67,408.4,0,0,0,,,,,0
16/04/2015,16:41:45,401.46,408.61,408.11,0,0,0,,,,,0
16/04/2015,16:46:45,402.41,409.53,407.52,0,0,0,,,,,0
16/04/2015,16:51:45,403.63,410.54,409.8,0,0,0,,,,,0
16/04/2015,16:56:45,402.86,410.53,408.43,0,0,0,,,,,0
16/04/2015,17:01:45,403.71,410.57,410.1,0,0,0,,,,,0
16/04/2015,17:06:45,401.71,409.3,409.58,0,0,0,,,,,0
16/04/2015,17:11:45,402.42,408.61,407.59,0,0,1.62,,,,,407.73
16/04/2015,17:16:45,403.75,410.57,408.97,0,0,0,,,,,0
16/04/2015,17:21:45,405.57,411.84,410.69,0,0,0,,,,,0
16/04/2015,17:26:45,407.73,414.7,413.15,2.29,2.2,2.48,,,,,1812.05
16/04/2015,17:31:45,408.06,415.38,413.53,2.67,2.59,2.82,,,,,2082.28
16/04/2015,17:36:45,407.19,414.23,412.93,3,2.94,3.02,,,,,2276.11
16/04/2015,17:41:45,408.97,415.83,413.42,2.36,2.3,2.53,,,,,1867.89
16/04/2015,17:46:45,410.32,416.69,414.49,2.48,2.45,2.65,,,,,1965.1
16/04/2015,17:51:45,410.33,417.17,414.34,2.33,2.29,2.51,,,,,1854.99
16/04/2015,17:56:45,408.92,416.02,413.4,2.22,2.2,2.45,,,,,1788.84
16/04/2015,18:01:45,409.9,416.53,414.25,2.11,2.09,2.3,,,,,1696.35
16/04/2015,18:06:45,410.74,417.36,415.1,2.12,2.07,2.3,,,,,1697.82
16/04/2015,18:11:45,410.82,416.85,414.41,2.19,2.14,2.33,,,,,1733.46
16/04/2015,18:16:45,409.74,416.68,414.73,1.99,1.94,2.2,,,,,1611.65
16/04/2015,18:21:45,410.48,416.13,414.18,1.85,1.79,2.03,,,,,1490.1
16/04/2015,18:26:45,407.15,413.37,413.08,1.6,1.57,1.81,,,,,1303.27
16/04/2015,18:31:45,406.72,412.78,411.55,1.42,1.44,1.7,,,,,1193.14
16/04/2015,18:36:45,407.79,414.2,412.03,1.32,1.3,1.57,,,,,1101.46
16/04/2015,18:41:45,407.78,414.23,412,1.24,1.22,1.5,,,,,1038.44
16/04/2015,18:46:45,406.45,413.64,411.94,1,0.98,1.3,,,,,846.7
16/04/2015,18:51:45,406.97,414.23,412.21,0,0,1.16,,,,,434.85
16/04/2015,18:56:45,408.66,415.09,412.8,0,0,1.1,,,,,398.39
16/04/2015,19:01:45,408.83,414.88,412.84,0,0,0,,,,,0
16/04/2015,19:06:45,409.11,415.16,413.25,0,0,0,,,,,0
16/04/2015,19:11:45,409.26,415.31,413.56,0,0,0,,,,,0
16/04/2015,19:16:45,407.58,414.83,413.81,0,0,0,,,,,0
16/04/2015,19:21:45,408.63,415.14,413.5,0,0,0.96,,,,,265.38
16/04/2015,19:26:45,408.66,415.1,413.41,0,0,0,,,,,0
16/04/2015,19:31:45,407.31,413.9,412.18,0,0,0,,,,,0
16/04/2015,19:36:45,407.58,413.21,411.62,0,0,0,,,,,0
16/04/2015,19:41:45,406.17,411.96,410.64,0,0,0,,,,,0
16/04/2015,19:46:45,406.11,412.28,411.09,0,0,0,,,,,0
16/04/2015,19:51:45,407.01,412.27,411.13,0,0,0,,,,,0
16/04/2015,19:56:45,406.7,412.32,411.34,0,0,0,,,,,0
16/04/2015,20:01:45,405.96,411.59,410.69,0,0,0,,,,,0
16/04/2015,20:06:45,404.95,410.31,409.38,0,0,0,,,,,0
16/04/2015,20:11:45,405.13,409.68,409.48,0,0,0,,,,,0
16/04/2015,20:16:45,405.27,409.94,409.47,0,0,0,,,,,0
16/04/2015,20:21:45,405.04,409.87,410.41,0,0,0,,,,,0
16/04/2015,20:26:45,405.62,410.66,410.37,0,0,0,,,,,0
16/04/2015,20:31:45,405.27,410.5,409.93,0,0,0,,,,,0
16/04/2015,20:36:45,404.93,410.22,409.99,0,0,0,,,,,0
16/04/2015,20:41:45,405.15,410.37,409.88,0,0,0,,,,,0
16/04/2015,20:46:45,405.36,410.78,410.21,0,0,0,,,,,0
16/04/2015,20:51:45,405.93,411.24,410.78,0,0,0,,,,,0
16/04/2015,20:56:45,407.53,412.08,412.13,0,0,0,,,,,0
16/04/2015,21:01:45,405.93,410.9,410.8,0,0,0,,,,,0
16/04/2015,21:06:45,407.21,412.4,412.57,0,0,0,,,,,0
16/04/2015,21:11:45,407.39,412.44,412.17,0,0,0,,,,,0
16/04/2015,21:16:45,407.8,412.59,412.72,0,0,0,,,,,0
16/04/2015,21:21:45,408.8,413.91,413.26,0,0,0,,,,,0
16/04/2015,21:26:45,408.55,413.63,413.65,0,0,0,,,,,0
16/04/2015,21:31:45,409.04,414.55,414.09,0,0,0,,,,,0
